时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-05-23 00:00:00,-77.3,-116.4,-31.2,3,0.0
2026-05-23 00:05:00,-89.9,-400.5,-310.7,4,0.0
2026-05-23 00:10:00,-90.0,-441.9,-352.0,6,0.0
2026-05-23 00:15:00,-89.9,-440.1,-350.3,7,0.0
2026-05-23 00:20:00,-89.9,-399.9,-310.0,8,0.0
2026-05-23 00:25:00,-89.9,-347.1,-257.3,10,0.0
2026-05-23 00:30:00,-90.0,-394.2,-304.3,11,0.0
2026-05-23 00:35:00,-89.9,-263.7,-173.8,12,0.0
2026-05-23 00:40:00,-89.8,-339.0,-249.2,14,0.0
2026-05-23 00:45:00,-90.0,-297.9,-207.9,15,0.0
2026-05-23 00:50:00,-90.0,-275.7,-185.6,16,0.0
2026-05-23 00:55:00,-89.8,-215.1,-125.4,18,0.0
2026-05-23 01:00:00,-89.9,-177.3,-87.5,19,0.0
2026-05-23 01:05:00,-89.8,-290.4,-200.6,21,0.0
2026-05-23 01:10:00,-90.0,-265.8,-175.9,22,0.0
2026-05-23 01:15:00,-89.9,-323.4,-233.5,23,0.0
2026-05-23 01:20:00,-89.9,-325.5,-235.6,25,0.0
2026-05-23 01:25:00,-89.8,-353.7,-263.8,26,0.0
2026-05-23 01:30:00,-90.0,-283.8,-194.0,27,0.0
2026-05-23 01:35:00,-90.0,-197.1,-107.4,29,0.0
2026-05-23 01:40:00,-89.8,-181.2,-91.4,30,0.0
2026-05-23 01:45:00,-89.8,-165.0,-75.2,31,0.0
2026-05-23 01:50:00,-89.9,-153.0,-63.1,33,0.0
2026-05-23 01:55:00,-89.7,-234.9,-145.1,34,0.0
2026-05-23 02:00:00,-89.9,-235.8,-145.9,35,0.0
2026-05-23 02:05:00,-89.9,-237.0,-147.3,37,0.0
2026-05-23 02:10:00,-89.9,-237.9,-148.2,38,0.0
2026-05-23 02:15:00,-89.9,-192.0,-102.1,39,0.0
2026-05-23 02:20:00,-89.6,-183.9,-94.1,41,0.0
2026-05-23 02:25:00,-89.6,-177.6,-87.8,42,0.0
2026-05-23 02:30:00,-89.6,-96.6,-7.0,43,0.0
2026-05-23 02:35:00,-89.7,-186.9,-97.3,45,0.0
2026-05-23 02:40:00,-89.8,-221.7,-131.9,46,0.0
2026-05-23 02:45:00,-89.7,-225.9,-136.4,47,0.0
2026-05-23 02:50:00,-89.6,-256.2,-166.6,48,0.0
2026-05-23 02:55:00,-89.8,-260.7,-170.9,50,0.0
2026-05-23 03:00:00,-89.9,-237.9,-148.1,51,0.0
2026-05-23 03:05:00,-89.6,-238.8,-149.0,52,0.0
2026-05-23 03:10:00,-89.8,-245.4,-155.7,54,0.0
2026-05-23 03:15:00,-89.9,-376.2,-286.7,55,0.0
2026-05-23 03:20:00,-89.8,-361.5,-272.0,56,0.0
2026-05-23 03:25:00,-89.7,-254.7,-165.1,58,0.0
2026-05-23 03:30:00,-89.5,-312.0,-222.5,59,0.0
2026-05-23 03:35:00,-89.8,-301.5,-211.8,60,0.0
2026-05-23 03:40:00,-89.6,-272.1,-182.2,62,0.0
2026-05-23 03:45:00,-89.6,-213.3,-123.4,63,0.0
2026-05-23 03:50:00,-89.9,-212.7,-123.1,64,0.0
2026-05-23 03:55:00,-89.6,-172.8,-83.3,65,0.0
2026-05-23 04:00:00,-89.8,-139.5,-49.8,66,0.0
2026-05-23 04:05:00,-89.6,-141.9,-52.3,68,0.0
2026-05-23 04:10:00,-89.8,-248.7,-158.9,69,0.0
2026-05-23 04:15:00,-89.8,-247.5,-157.7,70,0.0
2026-05-23 04:20:00,-89.9,-240.3,-150.4,71,0.0
2026-05-23 04:25:00,-89.9,-190.2,-100.4,73,0.0
2026-05-23 04:30:00,-89.7,-184.8,-95.1,74,0.0
2026-05-23 04:35:00,-89.9,-137.1,-47.2,75,0.0
2026-05-23 04:40:00,-89.7,-124.2,-34.5,76,0.0
2026-05-23 04:45:00,-89.6,-126.0,-36.1,78,0.0
2026-05-23 04:50:00,-89.7,-183.6,-93.9,79,0.0
2026-05-23 04:55:00,-89.8,-173.4,-83.6,80,0.0
2026-05-23 05:00:00,-89.8,-162.0,-72.3,81,0.0
2026-05-23 05:05:00,-89.5,-156.9,-67.3,82,0.0
2026-05-23 05:10:00,-89.7,-141.9,-52.0,84,0.0
2026-05-23 05:15:00,-89.7,-135.6,-45.8,85,0.0
2026-05-23 05:20:00,-89.6,-138.0,-48.2,86,0.0
2026-05-23 05:25:00,-89.8,-139.5,-49.7,87,0.0
2026-05-23 05:30:00,-89.9,-138.9,-49.2,89,0.0
2026-05-23 05:35:00,-89.8,-118.8,-29.0,90,0.0
2026-05-23 05:40:00,-89.8,-119.7,-30.1,91,0.374
2026-05-23 05:45:00,-89.5,-122.7,-33.1,92,1.154
2026-05-23 05:50:00,-90.0,-118.8,-29.0,94,2.496
2026-05-23 05:55:00,-89.7,-117.3,-27.6,95,3.697
2026-05-23 06:00:00,-89.8,-157.2,-67.4,96,5.671
2026-05-23 06:05:00,-58.2,-209.1,-136.4,98,6.679
2026-05-23 06:10:00,0.0,-133.5,-133.5,99,7.489
2026-05-23 06:15:00,0.0,-100.5,-100.5,99,10.427
2026-05-23 06:20:00,0.0,-118.2,-118.2,99,12.783
2026-05-23 06:25:00,0.0,-104.4,-104.4,99,15.236
2026-05-23 06:30:00,0.0,-88.5,-88.5,99,18.819
2026-05-23 06:35:00,0.0,-107.4,-107.4,99,22.599
2026-05-23 06:40:00,0.0,-189.3,-189.3,99,25.475
2026-05-23 06:45:00,0.0,-168.3,-168.3,99,29.148
2026-05-23 06:50:00,0.0,-261.6,-261.6,99,31.868
2026-05-23 06:55:00,0.0,-232.5,-232.5,99,36.291
2026-05-23 07:00:00,0.0,-135.6,-135.6,99,43.08
2026-05-23 07:05:00,0.0,-57.9,-57.9,99,50.643
2026-05-23 07:10:00,0.0,-36.9,-36.9,99,63.24
2026-05-23 07:15:00,0.0,-6.3,-6.3,99,73.973
2026-05-23 07:20:00,0.0,-116.7,-116.7,99,125.194
2026-05-23 07:25:00,0.0,-163.2,-163.2,99,74.677
2026-05-23 07:30:00,0.0,-271.8,-271.8,99,70.256
2026-05-23 07:35:00,0.0,-261.9,-261.9,99,70.674
2026-05-23 07:40:00,0.0,-411.6,-411.6,99,70.386
2026-05-23 07:45:00,0.0,-340.8,-340.8,99,76.569
2026-05-23 07:50:00,0.0,-261.0,-261.0,99,79.032
