时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-05-19 00:00:00,-252.6,-286.8,-31.3,0,0.0
2026-05-19 00:05:00,-249.4,-582.9,-333.4,4,0.0
2026-05-19 00:10:00,-249.6,-644.7,-394.8,8,0.0
2026-05-19 00:15:00,-249.5,-705.6,-456.1,11,0.0
2026-05-19 00:20:00,-249.8,-664.5,-414.9,15,0.0
2026-05-19 00:25:00,-249.5,-578.1,-328.7,19,0.0
2026-05-19 00:30:00,-249.8,-494.4,-244.7,22,0.0
2026-05-19 00:35:00,-249.8,-425.4,-175.6,26,0.0
2026-05-19 00:40:00,-249.6,-443.4,-193.7,30,0.0
2026-05-19 00:45:00,-249.7,-399.9,-150.2,33,0.0
2026-05-19 00:50:00,-249.4,-367.2,-117.8,37,0.0
2026-05-19 00:55:00,-249.8,-366.9,-117.0,41,0.0
2026-05-19 01:00:00,-249.8,-366.6,-116.8,44,0.0
2026-05-19 01:05:00,-249.7,-309.3,-59.6,48,0.0
2026-05-19 01:10:00,-249.3,-304.8,-55.1,51,0.0
2026-05-19 01:15:00,-249.8,-338.1,-88.3,55,0.0
2026-05-19 01:20:00,-249.6,-337.8,-87.9,59,0.0
2026-05-19 01:25:00,-249.6,-332.7,-82.8,62,0.0
2026-05-19 01:30:00,-249.9,-319.5,-69.8,66,0.0
2026-05-19 01:35:00,-249.8,-316.8,-67.3,69,0.0
2026-05-19 01:40:00,-250.0,-286.5,-36.6,73,0.0
2026-05-19 01:45:00,-249.9,-285.6,-35.7,76,0.0
2026-05-19 01:50:00,-249.9,-285.0,-35.0,80,0.0
2026-05-19 01:55:00,-249.8,-285.0,-34.9,84,0.0
2026-05-19 02:00:00,-250.1,-286.5,-36.6,87,0.0
2026-05-19 02:05:00,-250.0,-268.8,-18.9,91,0.0
2026-05-19 02:10:00,-248.8,-442.8,-193.9,94,0.0
2026-05-19 02:15:00,-94.0,-270.6,-176.6,98,0.0
2026-05-19 02:20:00,-36.0,-173.1,-137.2,100,0.0
2026-05-19 02:25:00,-36.0,-152.4,-116.4,100,0.0
2026-05-19 02:30:00,-35.9,-116.1,-80.2,100,0.0
2026-05-19 02:35:00,-36.0,-154.8,-118.8,100,0.0
2026-05-19 02:40:00,-13.0,-191.1,-178.1,100,0.0
2026-05-19 02:45:00,-12.9,-168.0,-155.1,100,0.0
2026-05-19 02:50:00,-13.0,-134.1,-121.2,100,0.0
2026-05-19 02:55:00,0.0,-107.7,-107.7,100,0.0
2026-05-19 03:00:00,0.0,-89.1,-89.1,100,0.0
2026-05-19 03:05:00,0.0,-73.2,-73.2,100,0.0
2026-05-19 03:10:00,0.0,-61.2,-61.2,100,0.0
2026-05-19 03:15:00,0.0,-54.3,-54.3,100,0.0
2026-05-19 03:20:00,0.0,-179.7,-179.7,100,0.0
2026-05-19 03:25:00,0.0,-183.6,-183.6,100,0.0
2026-05-19 03:30:00,0.0,-176.4,-176.4,100,0.0
2026-05-19 03:35:00,0.0,-169.5,-169.5,100,0.0
2026-05-19 03:40:00,0.0,-118.8,-118.8,100,0.0
2026-05-19 03:45:00,0.0,-240.9,-240.9,100,0.0
2026-05-19 03:50:00,0.0,-198.6,-198.6,100,0.0
2026-05-19 03:55:00,0.0,-158.7,-158.7,100,0.0
2026-05-19 04:00:00,0.0,-60.3,-60.3,100,0.0
2026-05-19 04:05:00,0.0,-45.9,-45.9,100,0.0
2026-05-19 04:10:00,0.0,-33.6,-33.6,100,0.0
2026-05-19 04:15:00,0.0,-35.4,-35.4,100,0.0
2026-05-19 04:20:00,0.0,-24.3,-24.3,100,0.0
2026-05-19 04:25:00,0.0,-21.3,-21.3,100,0.0
2026-05-19 04:30:00,0.0,-21.0,-21.0,100,0.0
2026-05-19 04:35:00,0.0,-20.7,-20.7,100,0.0
2026-05-19 04:40:00,0.0,-16.8,-16.8,100,0.0
2026-05-19 04:45:00,0.0,-5.4,-5.4,100,0.0
2026-05-19 04:50:00,0.0,-5.1,-5.1,100,0.0
2026-05-19 04:55:00,0.0,-5.4,-5.4,100,0.0
2026-05-19 05:00:00,0.0,-4.8,-4.8,100,0.0
2026-05-19 05:05:00,0.0,-5.4,-5.4,100,0.0
2026-05-19 05:10:00,0.0,-6.6,-6.6,100,0.0
2026-05-19 05:15:00,0.0,-4.5,-4.5,100,0.0
2026-05-19 05:20:00,0.0,-8.7,-8.7,100,0.0
2026-05-19 05:25:00,0.0,-47.1,-47.1,100,0.0
2026-05-19 05:30:00,0.0,-45.3,-45.3,100,0.0
2026-05-19 05:35:00,0.0,-43.5,-43.5,100,0.461
2026-05-19 05:40:00,0.0,-41.1,-41.1,100,2.438
2026-05-19 05:45:00,0.0,-70.2,-70.2,100,4.653
2026-05-19 05:50:00,0.0,-312.6,-312.6,100,7.331
2026-05-19 05:55:00,0.0,-312.6,-312.6,100,9.81
2026-05-19 06:00:00,0.0,-299.7,-299.7,100,12.024
2026-05-19 06:05:00,0.0,-233.7,-233.7,100,14.378
2026-05-19 06:10:00,0.0,-142.8,-142.8,100,19.189
2026-05-19 06:15:00,0.0,-79.2,-79.2,100,26.924
2026-05-19 06:20:00,0.0,-57.0,-57.0,100,24.957
2026-05-19 06:25:00,0.0,-11.1,-11.1,100,33.824
2026-05-19 06:30:00,0.0,-150.6,-150.6,100,32.597
2026-05-19 06:35:00,0.0,-213.9,-213.9,100,43.051
2026-05-19 06:40:00,0.0,-399.3,-399.3,100,48.04
2026-05-19 06:45:00,0.0,-197.4,-197.4,100,53.328
2026-05-19 06:50:00,0.0,-224.7,-224.7,100,60.349
2026-05-19 06:55:00,0.0,-130.5,-130.5,100,68.086
2026-05-19 07:00:00,0.0,-111.6,-111.6,100,76.653
2026-05-19 07:05:00,0.0,-101.4,-101.4,100,88.068
2026-05-19 07:10:00,0.0,-99.3,-99.3,100,93.4
2026-05-19 07:15:00,0.0,-44.4,-44.4,100,105.372
2026-05-19 07:20:00,0.0,-35.7,-35.7,100,104.683
