时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-04-25 00:00:00,-45.0,-48.9,-3.9,4,0.0
2026-04-25 00:05:00,-44.9,-49.2,-4.3,5,0.0
2026-04-25 00:10:00,-44.9,-48.9,-4.0,7,0.0
2026-04-25 00:15:00,-45.1,-48.9,-3.8,8,0.0
2026-04-25 00:20:00,-44.9,-105.6,-60.6,10,0.0
2026-04-25 00:25:00,-44.8,-105.9,-61.0,11,0.0
2026-04-25 00:30:00,-44.9,-147.6,-102.6,12,0.0
2026-04-25 00:35:00,-45.0,-297.0,-251.9,14,0.0
2026-04-25 00:40:00,-45.0,-255.6,-210.6,15,0.0
2026-04-25 00:45:00,-45.0,-368.1,-323.1,16,0.0
2026-04-25 00:50:00,-44.9,-312.3,-267.3,17,0.0
2026-04-25 00:55:00,-45.0,-249.6,-204.5,18,0.0
2026-04-25 01:00:00,-44.9,-205.5,-160.6,20,0.0
2026-04-25 01:05:00,-45.0,-134.4,-89.5,21,0.0
2026-04-25 01:10:00,-44.9,-127.8,-82.8,22,0.0
2026-04-25 01:15:00,-45.0,-110.4,-65.5,23,0.0
2026-04-25 01:20:00,-45.0,-75.3,-30.5,24,0.0
2026-04-25 01:25:00,-44.9,-74.7,-29.8,26,0.0
2026-04-25 01:30:00,-45.1,-48.9,-3.8,27,0.0
2026-04-25 01:35:00,-44.9,-54.3,-9.4,28,0.0
2026-04-25 01:40:00,-45.0,-49.2,-4.1,30,0.0
2026-04-25 01:45:00,-45.0,-49.5,-4.5,31,0.0
2026-04-25 01:50:00,-44.9,-49.2,-4.2,32,0.0
2026-04-25 01:55:00,-45.0,-49.2,-4.2,33,0.0
2026-04-25 02:00:00,-45.0,-48.9,-4.0,35,0.0
2026-04-25 02:05:00,-44.9,-102.0,-57.1,36,0.0
2026-04-25 02:10:00,-44.9,-137.1,-92.2,37,0.0
2026-04-25 02:15:00,-45.0,-137.4,-92.6,38,0.0
2026-04-25 02:20:00,-45.0,-167.7,-122.8,40,0.0
