时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-05-25 00:00:00,-92.9,-137.1,-137.1,3,0.0
2026-05-25 00:05:00,-89.8,-473.7,-383.9,5,0.0
2026-05-25 00:10:00,-89.4,-498.9,-409.3,6,0.0
2026-05-25 00:15:00,-89.7,-490.2,-400.6,8,0.0
2026-05-25 00:20:00,-89.7,-443.4,-353.7,9,0.0
2026-05-25 00:25:00,-89.7,-417.0,-327.5,10,0.0
2026-05-25 00:30:00,-89.5,-360.6,-270.9,12,0.0
2026-05-25 00:35:00,-89.7,-644.7,-554.9,13,0.0
2026-05-25 00:40:00,-89.7,-279.0,-189.4,14,0.0
2026-05-25 00:45:00,-89.7,-255.0,-165.3,16,0.0
2026-05-25 00:50:00,-89.7,-224.4,-134.7,17,0.0
2026-05-25 00:55:00,-89.6,-184.8,-95.2,18,0.0
2026-05-25 01:00:00,-89.5,-185.4,-95.9,20,0.0
2026-05-25 01:05:00,-89.6,-185.4,-95.9,21,0.0
2026-05-25 01:10:00,-89.6,-153.3,-63.7,22,0.0
2026-05-25 01:15:00,-89.7,-139.8,-50.1,24,0.0
2026-05-25 01:20:00,-89.6,-134.1,-44.5,25,0.0
2026-05-25 01:25:00,-89.6,-98.4,-8.9,26,0.0
2026-05-25 01:30:00,-89.7,-184.5,-94.8,28,0.0
2026-05-25 01:35:00,-89.8,-257.7,-167.9,29,0.0
2026-05-25 01:40:00,-89.6,-209.7,-120.0,30,0.0
2026-05-25 01:45:00,-89.7,-200.4,-110.8,32,0.0
2026-05-25 01:50:00,-89.5,-174.0,-84.2,33,0.0
2026-05-25 01:55:00,-89.6,-180.3,-90.6,34,0.0
2026-05-25 02:00:00,-89.8,-185.1,-95.3,36,0.0
2026-05-25 02:05:00,-89.6,-161.1,-71.5,37,0.0
2026-05-25 02:10:00,-89.6,-128.4,-38.7,38,0.0
2026-05-25 02:15:00,-89.7,-128.4,-38.7,40,0.0
2026-05-25 02:20:00,-89.7,-243.9,-154.2,41,0.0
2026-05-25 02:25:00,-89.8,-256.5,-166.8,43,0.0
2026-05-25 02:30:00,-89.5,-302.4,-212.9,44,0.0
2026-05-25 02:35:00,-89.6,-261.6,-172.1,45,0.0
2026-05-25 02:40:00,-89.7,-250.5,-160.8,47,0.0
2026-05-25 02:45:00,-89.5,-250.2,-160.7,48,0.0
2026-05-25 02:50:00,-89.5,-240.6,-150.9,49,0.0
2026-05-25 02:55:00,-89.7,-295.2,-205.3,51,0.0
2026-05-25 03:00:00,-89.7,-274.5,-184.7,52,0.0
2026-05-25 03:05:00,-89.5,-205.5,-116.0,53,0.0
2026-05-25 03:10:00,-89.7,-189.3,-99.5,55,0.0
2026-05-25 03:15:00,-89.8,-179.1,-89.3,56,0.0
2026-05-25 03:20:00,-89.8,-150.3,-60.4,57,0.0
2026-05-25 03:25:00,-89.6,-147.3,-57.6,59,0.0
2026-05-25 03:30:00,-89.9,-206.1,-116.4,60,0.0
2026-05-25 03:35:00,-89.7,-201.6,-111.8,62,0.0
2026-05-25 03:40:00,-89.7,-208.8,-118.8,63,0.0
2026-05-25 03:45:00,-89.6,-242.7,-152.8,64,0.0
2026-05-25 03:50:00,-89.6,-222.9,-133.2,66,0.0
2026-05-25 03:55:00,-89.8,-155.7,-66.1,67,0.0
2026-05-25 04:00:00,-89.8,-150.9,-61.2,68,0.0
2026-05-25 04:05:00,-89.7,-135.6,-45.7,70,0.0
2026-05-25 04:10:00,-89.7,-132.6,-42.8,71,0.0
2026-05-25 04:15:00,-89.8,-234.0,-144.1,72,0.0
2026-05-25 04:20:00,-89.6,-216.3,-126.5,74,0.0
2026-05-25 04:25:00,-89.7,-208.5,-118.6,75,0.0
2026-05-25 04:30:00,-89.6,-195.0,-105.4,76,0.0
2026-05-25 04:35:00,-89.5,-187.2,-97.6,77,0.0
2026-05-25 04:40:00,-89.6,-149.1,-59.5,79,0.0
2026-05-25 04:45:00,-89.8,-151.8,-61.9,80,0.0
2026-05-25 04:50:00,-89.6,-98.7,-9.0,81,0.0
2026-05-25 04:55:00,-89.6,-99.3,-9.5,82,0.0
2026-05-25 05:00:00,-89.7,-98.1,-8.4,84,0.0
2026-05-25 05:05:00,-89.6,-97.2,-7.6,85,0.0
2026-05-25 05:10:00,-89.7,-97.5,-7.8,86,0.0
2026-05-25 05:15:00,-89.6,-97.8,-8.1,88,0.0
2026-05-25 05:20:00,-89.6,-134.7,-45.2,89,0.0
2026-05-25 05:25:00,-89.6,-174.9,-85.4,90,0.0
2026-05-25 05:30:00,-89.6,-217.2,-127.6,91,0.432
2026-05-25 05:35:00,-89.8,-215.7,-125.8,92,1.466
2026-05-25 05:40:00,-89.8,-212.4,-122.8,94,3.124
2026-05-25 05:45:00,-89.8,-208.5,-118.6,95,5.833
2026-05-25 05:50:00,-89.8,-202.2,-112.3,96,6.403
2026-05-25 05:55:00,-89.8,-183.9,-94.2,98,8.096
2026-05-25 06:00:00,0.0,-82.8,-82.8,98,9.866
2026-05-25 06:05:00,0.0,-253.8,-253.8,98,12.247
2026-05-25 06:10:00,0.0,-230.4,-230.4,98,19.887
2026-05-25 06:15:00,0.0,-189.9,-189.9,98,22.819
2026-05-25 06:20:00,0.0,-311.1,-311.1,98,22.983
2026-05-25 06:25:00,0.0,-330.6,-330.6,98,31.011
2026-05-25 06:30:00,0.0,-341.4,-341.4,98,33.44
2026-05-25 06:35:00,0.0,-250.5,-250.5,98,34.033
2026-05-25 06:40:00,0.0,-301.5,-301.5,98,36.313
2026-05-25 06:45:00,0.0,-233.1,-233.1,98,47.781
2026-05-25 06:50:00,0.0,-229.2,-229.2,98,57.79
2026-05-25 06:55:00,0.0,-250.2,-250.2,98,63.333
2026-05-25 07:00:00,0.0,-212.7,-212.7,98,72.01
2026-05-25 07:05:00,0.0,-137.1,-137.1,98,76.675
2026-05-25 07:10:00,0.0,-107.7,-107.7,98,82.357
2026-05-25 07:15:00,0.0,-65.1,-65.1,98,92.213
2026-05-25 07:20:00,0.0,-126.3,-126.3,98,96.785
2026-05-25 07:25:00,0.0,-149.1,-149.1,98,106.507
2026-05-25 07:30:00,0.0,-194.7,-194.7,98,106.83
2026-05-25 07:35:00,0.0,-209.7,-209.7,98,107.196
2026-05-25 07:40:00,0.0,-191.7,-191.7,98,111.633
2026-05-25 07:45:00,0.0,-208.5,-208.5,98,133.42
2026-05-25 07:50:00,0.0,-184.5,-184.5,98,143.497
2026-05-25 07:55:00,0.0,-176.7,-176.7,98,151.693
2026-05-25 08:00:00,85.0,-2.4,-89.3,98,164.546
2026-05-25 08:05:00,40.5,-12.6,-53.7,97,156.523
2026-05-25 08:10:00,3.2,-0.9,-7.3,97,156.942
2026-05-25 08:15:00,0.0,83.4,83.4,97,169.343
2026-05-25 08:20:00,15.4,-9.0,-24.5,97,145.317
2026-05-25 08:25:00,0.0,11.1,11.1,96,173.551
2026-05-25 08:30:00,5.1,4.2,-0.8,96,112.195
2026-05-25 08:35:00,2.7,-7.5,-10.4,96,203.413
2026-05-25 08:40:00,155.3,-4.8,-161.3,94,185.654
2026-05-25 08:45:00,224.8,-18.0,-242.8,90,224.462
2026-05-25 08:50:00,134.3,-3.0,-136.7,87,158.573
2026-05-25 08:55:00,157.3,53.1,-105.5,85,82.386
2026-05-25 09:00:00,121.3,-4.5,-125.7,83,250.752
2026-05-25 09:05:00,29.1,-2.1,-31.2,82,246.685
2026-05-25 09:10:00,248.9,-0.9,-249.1,80,82.514
2026-05-25 09:15:00,15.1,-5.7,-20.6,79,285.912
2026-05-25 09:20:00,-64.9,-1.8,63.1,78,206.114
2026-05-25 09:25:00,-43.8,-6.3,37.6,79,277.916
2026-05-25 09:30:00,-108.7,-16.8,91.7,79,282.459
2026-05-25 09:35:00,-46.8,-5.7,41.3,80,275.071
2026-05-25 09:40:00,-99.1,-5.1,94.0,81,269.42
2026-05-25 09:45:00,-107.6,-8.7,98.7,83,253.961
2026-05-25 09:50:00,-133.8,-10.8,122.9,85,258.705
2026-05-25 09:55:00,-165.9,0.0,166.0,87,268.283
2026-05-25 10:00:00,-242.9,-4.8,238.2,90,307.161
2026-05-25 10:05:00,-232.4,0.9,233.3,93,309.295
2026-05-25 10:10:00,-178.1,-15.9,162.3,96,296.619
2026-05-25 10:15:00,0.0,168.6,168.6,98,337.573
2026-05-25 10:20:00,0.0,72.3,72.3,98,323.67
2026-05-25 10:25:00,0.0,101.4,101.4,98,329.187
2026-05-25 10:30:00,129.4,-13.2,-142.2,97,238.345
2026-05-25 10:35:00,-93.0,-12.0,81.0,94,275.397
2026-05-25 10:40:00,-134.8,-9.9,125.1,96,356.544
2026-05-25 10:45:00,-131.0,91.8,222.7,98,346.635
2026-05-25 10:50:00,0.0,64.2,64.2,98,84.874
2026-05-25 10:55:00,0.0,178.5,178.5,98,331.228
2026-05-25 11:00:00,75.7,-56.4,-132.1,98,287.074
