时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-06-14 00:00:00,-78.6,-122.1,-41.8,3,0.0
2026-06-14 00:05:00,-89.7,-406.8,-317.1,4,0.0
2026-06-14 00:10:00,-89.7,-406.2,-316.5,6,0.0
2026-06-14 00:15:00,-89.8,-516.3,-426.6,7,0.0
2026-06-14 00:20:00,-89.8,-496.2,-406.6,9,0.0
2026-06-14 00:25:00,-89.9,-455.4,-365.8,10,0.0
2026-06-14 00:30:00,-89.7,-475.2,-385.4,11,0.0
2026-06-14 00:35:00,-89.8,-413.4,-323.6,13,0.0
2026-06-14 00:40:00,-89.9,-386.4,-296.6,14,0.0
2026-06-14 00:45:00,-89.6,-284.4,-194.6,15,0.0
2026-06-14 00:50:00,-89.9,-222.6,-132.6,17,0.0
2026-06-14 00:55:00,-89.7,-215.4,-125.6,18,0.0
2026-06-14 01:00:00,-89.6,-171.6,-81.7,20,0.0
2026-06-14 01:05:00,-89.7,-229.5,-139.7,21,0.0
2026-06-14 01:10:00,-89.9,-186.0,-96.2,22,0.0
2026-06-14 01:15:00,-89.8,-225.6,-135.8,24,0.0
2026-06-14 01:20:00,-89.8,-225.3,-135.5,25,0.0
2026-06-14 01:25:00,-89.4,-187.5,-97.8,26,0.0
2026-06-14 01:30:00,-89.8,-162.6,-72.9,28,0.0
2026-06-14 01:35:00,-89.7,-201.6,-111.8,29,0.0
2026-06-14 01:40:00,-89.7,-169.2,-79.6,30,0.0
2026-06-14 01:45:00,-89.8,-168.3,-78.6,32,0.0
2026-06-14 01:50:00,-89.6,-145.2,-55.6,33,0.0
2026-06-14 01:55:00,-89.6,-144.0,-54.3,34,0.0
2026-06-14 02:00:00,-89.5,-143.1,-53.4,36,0.0
2026-06-14 02:05:00,-89.8,-121.8,-32.2,37,0.0
2026-06-14 02:10:00,-89.7,-100.8,-11.2,38,0.0
2026-06-14 02:15:00,-89.7,-96.0,-6.4,40,0.0
2026-06-14 02:20:00,-89.7,-169.2,-79.6,41,0.0
2026-06-14 02:25:00,-89.6,-219.6,-130.0,42,0.0
2026-06-14 02:30:00,-89.7,-259.2,-169.5,44,0.0
2026-06-14 02:35:00,-89.4,-260.4,-170.7,45,0.0
2026-06-14 02:40:00,-89.7,-244.5,-154.9,46,0.0
2026-06-14 02:45:00,-89.6,-211.5,-121.7,48,0.0
2026-06-14 02:50:00,-89.8,-296.4,-206.8,49,0.0
2026-06-14 02:55:00,-89.8,-245.7,-156.1,50,0.0
2026-06-14 03:00:00,-89.8,-222.9,-133.3,52,0.0
2026-06-14 03:05:00,-89.8,-193.2,-103.4,53,0.0
2026-06-14 03:10:00,-89.6,-171.9,-82.3,55,0.0
2026-06-14 03:15:00,-89.7,-156.6,-66.9,56,0.0
2026-06-14 03:20:00,-89.8,-220.8,-131.1,57,0.0
2026-06-14 03:25:00,-89.5,-216.0,-126.4,59,0.0
2026-06-14 03:30:00,-89.7,-264.3,-174.6,60,0.0
2026-06-14 03:35:00,-89.8,-342.3,-252.5,61,0.0
2026-06-14 03:40:00,-89.5,-291.6,-201.8,63,0.0
2026-06-14 03:45:00,-89.4,-293.1,-203.4,64,0.0
2026-06-14 03:50:00,-89.6,-263.4,-173.7,65,0.0
2026-06-14 03:55:00,-89.6,-258.9,-169.2,67,0.0
2026-06-14 04:00:00,-89.5,-202.5,-112.7,68,0.0
2026-06-14 04:05:00,-89.7,-134.7,-45.0,69,0.0
2026-06-14 04:10:00,-89.8,-130.8,-41.0,71,0.0
2026-06-14 04:15:00,-89.5,-125.4,-35.9,72,0.0
2026-06-14 04:20:00,-89.7,-213.3,-123.5,74,0.0
2026-06-14 04:25:00,-89.7,-187.2,-97.5,75,0.0
2026-06-14 04:30:00,-89.7,-156.6,-66.9,76,0.0
2026-06-14 04:35:00,-89.6,-107.7,-18.3,78,0.0
2026-06-14 04:40:00,-89.8,-95.7,-6.1,79,0.0
2026-06-14 04:45:00,-89.9,-102.0,-12.4,80,0.0
2026-06-14 04:50:00,-89.8,-160.8,-71.2,81,0.0
2026-06-14 04:55:00,-89.8,-161.1,-71.4,83,0.0
2026-06-14 05:00:00,-89.8,-161.1,-71.4,84,0.0
2026-06-14 05:05:00,-89.5,-140.4,-50.7,85,0.0
2026-06-14 05:10:00,-89.6,-141.0,-51.3,86,0.0
2026-06-14 05:15:00,-89.7,-140.7,-51.0,88,0.0
2026-06-14 05:20:00,-89.5,-140.1,-50.4,89,0.0
2026-06-14 05:25:00,-89.8,-152.7,-63.1,90,0.0
2026-06-14 05:30:00,-89.9,-140.7,-51.1,91,0.0
2026-06-14 05:35:00,-89.5,-122.1,-32.6,93,0.577
2026-06-14 05:40:00,-89.8,-94.2,-4.7,94,1.299
2026-06-14 05:45:00,-89.8,-94.2,-4.4,95,2.837
2026-06-14 05:50:00,-89.7,-94.5,-4.9,96,5.068
2026-06-14 05:55:00,-89.9,-208.8,-118.9,98,6.68
2026-06-14 06:00:00,0.0,-50.7,-50.7,98,8.849
2026-06-14 06:05:00,0.0,-53.1,-53.1,98,7.988
2026-06-14 06:10:00,0.0,-49.2,-49.2,98,4.644
2026-06-14 06:15:00,0.0,-120.6,-120.6,98,2.713
2026-06-14 06:20:00,0.0,-91.5,-91.5,98,11.39
2026-06-14 06:25:00,0.0,-76.8,-76.8,98,20.424
2026-06-14 06:30:00,0.0,-64.2,-64.2,98,23.216
2026-06-14 06:35:00,0.0,-42.9,-42.9,98,32.751
2026-06-14 06:40:00,0.0,-162.3,-162.3,98,38.797
2026-06-14 06:45:00,0.0,-161.7,-161.7,98,42.392
2026-06-14 06:50:00,0.0,-80.7,-80.7,98,40.608
2026-06-14 06:55:00,0.0,-123.0,-123.0,98,32.164
2026-06-14 07:00:00,0.0,-171.3,-171.3,98,27.778
2026-06-14 07:05:00,0.0,-127.5,-127.5,98,65.226
2026-06-14 07:10:00,0.0,-117.9,-117.9,98,78.145
2026-06-14 07:15:00,0.0,-207.9,-207.9,98,66.498
2026-06-14 07:20:00,0.0,-264.3,-264.3,98,67.311
2026-06-14 07:25:00,0.0,-271.8,-271.8,98,67.378
2026-06-14 07:30:00,0.0,-222.9,-222.9,98,56.993
2026-06-14 07:35:00,0.0,-320.4,-320.4,98,29.897
2026-06-14 07:40:00,0.0,-412.8,-412.8,98,33.413
2026-06-14 07:45:00,0.0,-387.3,-387.3,98,26.861
2026-06-14 07:50:00,0.0,-316.2,-316.2,98,77.586
2026-06-14 07:55:00,0.0,-312.9,-312.9,98,78.995
2026-06-14 08:00:00,250.0,-62.1,-317.7,98,54.755
2026-06-14 08:05:00,249.8,-45.6,-295.4,94,23.409
2026-06-14 08:10:00,201.9,-6.9,-208.8,90,25.348
2026-06-14 08:15:00,249.6,-70.8,-320.2,87,40.904
2026-06-14 08:20:00,249.6,-30.3,-279.7,83,29.34
2026-06-14 08:25:00,161.8,-0.6,-162.8,79,79.352
2026-06-14 08:30:00,115.9,-11.7,-127.6,77,57.877
2026-06-14 08:35:00,95.9,-8.7,-104.9,75,51.726
2026-06-14 08:40:00,125.0,5.7,-120.1,74,34.659
2026-06-14 08:45:00,117.9,-2.7,-120.9,72,42.526
2026-06-14 08:50:00,226.3,-16.2,-241.9,69,15.666
2026-06-14 08:55:00,248.1,-0.9,-250.1,65,7.592
2026-06-14 09:00:00,249.7,-64.2,-314.3,61,8.24
2026-06-14 09:05:00,245.1,-11.4,-256.4,57,10.462
2026-06-14 09:10:00,147.4,-9.6,-156.7,54,25.57
2026-06-14 09:15:00,131.1,-9.9,-141.0,52,5.205
2026-06-14 09:20:00,85.8,-13.8,-99.9,50,11.148
2026-06-14 09:25:00,87.7,-11.7,-98.8,48,10.443
2026-06-14 09:30:00,68.8,-8.4,-77.4,47,18.002
2026-06-14 09:35:00,64.0,-10.8,-75.1,46,15.82
2026-06-14 09:40:00,181.4,-20.4,-201.5,44,11.296
2026-06-14 09:45:00,173.3,-20.4,-193.7,41,15.378
2026-06-14 09:50:00,163.6,-8.1,-171.7,38,20.218
2026-06-14 09:55:00,209.7,-11.7,-221.4,36,27.22
2026-06-14 10:00:00,171.7,-11.1,-182.8,33,30.024
2026-06-14 10:05:00,126.5,-15.0,-141.6,30,38.148
2026-06-14 10:10:00,61.8,-17.4,-79.2,29,42.911
2026-06-14 10:15:00,59.1,-10.8,-70.7,28,44.545
2026-06-14 10:20:00,57.2,-20.1,-76.7,27,44.08
2026-06-14 10:25:00,64.5,-10.2,-74.5,26,44.927
2026-06-14 10:30:00,110.3,-22.2,-132.5,25,52.25
2026-06-14 10:35:00,49.8,-7.2,-57.0,24,64.47
2026-06-14 10:40:00,-2.0,-7.2,-5.1,23,72.801
2026-06-14 10:45:00,37.7,-8.7,-46.1,23,74.634
2026-06-14 10:50:00,33.5,-8.4,-41.5,22,74.359
2026-06-14 10:55:00,114.2,-18.9,-133.0,21,86.41
2026-06-14 11:00:00,161.2,-12.9,-174.2,18,74.489
2026-06-14 11:05:00,119.3,-8.4,-128.0,16,122.96
2026-06-14 11:10:00,129.1,-11.4,-140.5,14,112.967
2026-06-14 11:15:00,166.7,31.8,-135.2,12,106.774
2026-06-14 11:20:00,180.5,-8.1,-188.2,9,94.866
2026-06-14 11:25:00,195.0,-15.3,-210.2,6,70.05
2026-06-14 11:30:00,174.4,-69.9,-244.3,3,59.165
2026-06-14 11:35:00,0.0,-190.2,-190.2,3,49.593
2026-06-14 11:40:00,0.0,-170.1,-170.1,3,73.361
2026-06-14 11:45:00,0.0,-209.4,-209.4,3,93.866
2026-06-14 11:50:00,0.0,-387.0,-387.0,3,93.63
2026-06-14 11:55:00,0.0,-445.2,-445.2,3,30.169
2026-06-14 12:00:00,0.0,-454.5,-454.5,3,31.101
2026-06-14 12:05:00,0.0,-370.5,-370.5,3,83.349
2026-06-14 12:10:00,0.0,-457.5,-457.5,3,81.52
2026-06-14 12:15:00,-249.7,-608.7,-358.6,5,94.11
2026-06-14 12:20:00,-249.4,-676.2,-426.4,9,80.304
2026-06-14 12:25:00,-249.8,-542.1,-292.4,13,59.006
2026-06-14 12:30:00,-249.9,-441.6,-191.8,16,59.978
2026-06-14 12:35:00,-249.9,-459.6,-209.8,20,42.884
2026-06-14 12:40:00,-249.8,-527.7,-277.7,24,29.2
2026-06-14 12:45:00,-249.8,-521.7,-272.2,27,42.33
2026-06-14 12:50:00,-249.6,-648.3,-398.7,31,59.344
2026-06-14 12:55:00,-224.1,-708.6,-484.8,34,48.704
2026-06-14 13:00:00,-229.4,-708.6,-479.3,38,35.032
2026-06-14 13:05:00,-249.6,-625.2,-375.5,41,19.127
2026-06-14 13:10:00,-249.5,-612.3,-362.6,45,17.017
2026-06-14 13:15:00,-249.4,-502.8,-253.3,49,15.353
2026-06-14 13:20:00,-249.4,-599.7,-350.2,52,11.715
2026-06-14 13:25:00,-249.8,-484.5,-234.7,56,9.354
2026-06-14 13:30:00,-249.6,-554.1,-304.5,60,10.377
2026-06-14 13:35:00,-249.7,-486.3,-236.8,63,8.791
2026-06-14 13:40:00,-249.7,-477.3,-227.7,67,8.922
2026-06-14 13:45:00,-249.6,-419.4,-169.6,71,10.803
2026-06-14 13:50:00,-249.7,-416.7,-167.0,74,10.693
2026-06-14 13:55:00,-249.8,-495.0,-245.3,78,10.398
2026-06-14 14:00:00,249.5,-37.8,-287.5,82,11.127
2026-06-14 14:05:00,250.1,-63.3,-313.7,78,12.264
2026-06-14 14:10:00,250.6,-62.4,-313.0,74,13.004
2026-06-14 14:15:00,250.1,-50.1,-300.2,70,10.516
2026-06-14 14:20:00,203.7,-16.8,-220.3,66,8.129
2026-06-14 14:25:00,112.5,-12.9,-125.2,64,6.675
2026-06-14 14:30:00,55.7,-10.5,-66.6,62,7.849
2026-06-14 14:35:00,87.8,-3.0,-90.8,61,5.809
2026-06-14 14:40:00,199.9,-15.6,-215.5,60,7.296
2026-06-14 14:45:00,190.9,-13.2,-203.6,57,17.542
2026-06-14 14:50:00,189.0,-17.7,-206.7,54,10.713
2026-06-14 14:55:00,218.1,4.8,-213.4,51,10.554
2026-06-14 15:00:00,98.5,-4.5,-103.0,48,10.388
2026-06-14 15:05:00,110.3,-10.5,-120.2,47,6.322
2026-06-14 15:10:00,88.1,-3.0,-91.4,45,6.45
2026-06-14 15:15:00,75.1,-33.3,-107.9,44,9.988
2026-06-14 15:20:00,71.7,-4.5,-76.1,43,6.403
2026-06-14 15:25:00,55.8,-17.4,-73.2,42,6.796
2026-06-14 15:30:00,91.6,-12.3,-104.2,40,9.313
2026-06-14 15:35:00,68.3,-22.2,-90.4,39,10.153
2026-06-14 15:40:00,44.7,-27.6,-72.5,38,10.469
2026-06-14 15:45:00,107.8,-19.5,-127.0,36,8.882
2026-06-14 15:50:00,108.1,-8.7,-117.1,35,7.781
2026-06-14 15:55:00,108.5,-4.8,-113.3,33,11.042
2026-06-14 16:00:00,129.4,-18.0,-147.3,32,11.833
2026-06-14 16:05:00,199.1,-16.5,-216.4,29,8.074
2026-06-14 16:10:00,177.9,-10.8,-189.2,26,9.015
2026-06-14 16:15:00,182.2,-4.8,-186.5,23,8.516
2026-06-14 16:20:00,123.1,-11.7,-135.2,21,9.538
2026-06-14 16:25:00,122.6,-15.0,-137.5,19,8.768
2026-06-14 16:30:00,74.0,-19.8,-93.8,17,7.55
2026-06-14 16:35:00,66.4,-9.6,-76.0,16,10.533
2026-06-14 16:40:00,81.8,-4.2,-86.0,15,9.637
2026-06-14 16:45:00,173.3,-6.9,-179.9,13,10.997
2026-06-14 16:50:00,250.1,-17.7,-266.7,10,19.301
2026-06-14 16:55:00,229.8,-0.3,-234.5,5,21.657
2026-06-14 17:00:00,0.0,-235.8,-235.8,3,18.367
2026-06-14 17:05:00,0.0,-155.4,-155.4,3,19.629
2026-06-14 17:10:00,0.0,-119.1,-119.1,3,21.083
2026-06-14 17:15:00,0.0,-150.0,-150.0,3,17.09
2026-06-14 17:20:00,0.0,-194.1,-194.1,3,10.336
2026-06-14 17:25:00,0.0,-171.3,-171.3,3,7.337
2026-06-14 17:30:00,0.0,-173.7,-173.7,3,7.454
2026-06-14 17:35:00,0.0,-138.9,-138.9,3,3.655
2026-06-14 17:40:00,0.0,-121.5,-121.5,3,1.417
2026-06-14 17:45:00,0.0,-137.4,-137.4,3,3.821
2026-06-14 17:50:00,0.0,-171.3,-171.3,3,5.893
2026-06-14 17:55:00,0.0,-155.4,-155.4,3,6.287
2026-06-14 18:00:00,0.0,-93.0,-93.0,3,5.666
2026-06-14 18:05:00,0.0,-41.7,-41.7,3,4.84
2026-06-14 18:10:00,0.0,-181.2,-181.2,3,3.554
2026-06-14 18:15:00,0.0,-181.5,-181.5,3,3.299
2026-06-14 18:20:00,0.0,-134.1,-134.1,3,2.888
2026-06-14 18:25:00,0.0,-165.9,-165.9,3,2.055
2026-06-14 18:30:00,0.0,-214.5,-214.5,3,1.609
2026-06-14 18:35:00,0.0,-207.6,-207.6,3,1.773
2026-06-14 18:40:00,0.0,-156.0,-156.0,3,1.553
2026-06-14 18:45:00,0.0,-166.5,-166.5,3,0.491
2026-06-14 18:50:00,0.0,-116.4,-116.4,3,0.126
2026-06-14 18:55:00,0.0,-98.7,-98.7,3,0.0
2026-06-14 19:00:00,0.0,-60.6,-60.6,3,0.0
2026-06-14 19:05:00,0.0,-147.3,-147.3,3,0.0
2026-06-14 19:10:00,0.0,-144.9,-144.9,3,0.0
2026-06-14 19:15:00,0.0,-135.3,-135.3,3,0.0
2026-06-14 19:20:00,0.0,-102.9,-102.9,3,0.0
2026-06-14 19:25:00,0.0,-69.3,-69.3,3,0.0
2026-06-14 19:30:00,0.0,-51.6,-51.6,3,0.0
2026-06-14 19:35:00,0.0,-42.6,-42.6,3,0.0
2026-06-14 19:40:00,0.0,-42.0,-42.0,3,0.0
2026-06-14 19:45:00,0.0,-14.1,-14.1,3,0.0
2026-06-14 19:50:00,0.0,-7.2,-7.2,3,0.0
2026-06-14 19:55:00,0.0,-27.9,-27.9,3,0.0
2026-06-14 20:00:00,0.0,-26.1,-26.1,3,0.0
2026-06-14 20:05:00,0.0,-90.0,-90.0,3,0.0
2026-06-14 20:10:00,0.0,-123.3,-123.3,3,0.0
2026-06-14 20:15:00,0.0,-253.5,-253.5,3,0.0
2026-06-14 20:20:00,0.0,-176.7,-176.7,3,0.0
2026-06-14 20:25:00,0.0,-267.3,-267.3,3,0.0
2026-06-14 20:30:00,0.0,-141.3,-141.3,3,0.0
2026-06-14 20:35:00,0.0,-107.4,-107.4,3,0.0
2026-06-14 20:40:00,0.0,-105.0,-105.0,3,0.0
2026-06-14 20:45:00,0.0,-102.6,-102.6,3,0.0
2026-06-14 20:50:00,0.0,-44.7,-44.7,3,0.0
2026-06-14 20:55:00,0.0,-32.7,-32.7,3,0.0
2026-06-14 21:00:00,0.0,-99.0,-99.0,3,0.0
2026-06-14 21:05:00,0.0,-93.6,-93.6,3,0.0
2026-06-14 21:10:00,0.0,-89.7,-89.7,3,0.0
2026-06-14 21:15:00,0.0,-57.9,-57.9,3,0.0
2026-06-14 21:20:00,0.0,-59.1,-59.1,3,0.0
2026-06-14 21:25:00,0.0,-33.9,-33.9,3,0.0
2026-06-14 21:30:00,0.0,-34.8,-34.8,3,0.0
2026-06-14 21:35:00,0.3,-6.0,-6.3,3,0.0
2026-06-14 21:40:00,0.0,-6.3,-6.3,3,0.0
2026-06-14 21:45:00,0.0,-9.6,-9.6,3,0.0
2026-06-14 21:50:00,0.0,-82.2,-82.2,3,0.0
2026-06-14 21:55:00,0.0,-76.5,-76.5,3,0.0
2026-06-14 22:00:00,0.0,-65.7,-65.7,3,0.0
2026-06-14 22:05:00,0.0,-55.8,-55.8,3,0.0
2026-06-14 22:10:00,0.0,-46.8,-46.8,3,0.0
2026-06-14 22:15:00,0.0,-36.3,-36.3,3,0.0
2026-06-14 22:20:00,0.0,-35.7,-35.7,3,0.0
2026-06-14 22:25:00,0.0,-6.3,-6.3,3,0.0
2026-06-14 22:30:00,0.0,-6.0,-6.0,3,0.0
2026-06-14 22:35:00,-0.8,-6.0,-5.3,3,0.0
2026-06-14 22:40:00,0.0,-5.4,-5.4,3,0.0
2026-06-14 22:45:00,0.0,-5.7,-5.7,3,0.0
2026-06-14 22:50:00,0.0,-9.9,-9.9,3,0.0
2026-06-14 22:55:00,-0.4,-5.7,-5.2,3,0.0
2026-06-14 23:00:00,-0.6,-5.4,-4.8,3,0.0
2026-06-14 23:05:00,0.0,-45.3,-45.3,3,0.0
2026-06-14 23:10:00,0.0,-51.0,-51.0,3,0.0
2026-06-14 23:15:00,0.0,-50.7,-50.7,3,0.0
2026-06-14 23:20:00,0.0,-51.9,-51.9,3,0.0
2026-06-14 23:25:00,0.0,-43.2,-43.2,3,0.0
2026-06-14 23:30:00,0.0,-46.5,-46.5,3,0.0
2026-06-14 23:35:00,0.0,-42.9,-42.9,3,0.0
2026-06-14 23:40:00,0.0,-44.7,-44.7,3,0.0
2026-06-14 23:45:00,0.0,-44.1,-44.1,3,0.0
2026-06-14 23:50:00,0.0,-48.9,-48.9,3,0.0
2026-06-14 23:55:00,0.0,-6.3,-6.3,3,0.0
