时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-05-24 00:00:00,-51.1,-103.8,-49.7,3,0.0
2026-05-24 00:05:00,-89.8,-325.2,-235.4,4,0.0
2026-05-24 00:10:00,-89.7,-483.9,-394.2,6,0.0
2026-05-24 00:15:00,-89.7,-536.7,-447.0,7,0.0
2026-05-24 00:20:00,-89.6,-442.5,-352.7,8,0.0
2026-05-24 00:25:00,-89.6,-518.4,-428.6,10,0.0
2026-05-24 00:30:00,-89.7,-451.8,-362.0,11,0.0
2026-05-24 00:35:00,-89.9,-431.4,-341.7,13,0.0
2026-05-24 00:40:00,-89.9,-380.1,-290.3,14,0.0
2026-05-24 00:45:00,-89.7,-328.8,-239.0,15,0.0
2026-05-24 00:50:00,-89.6,-193.5,-103.7,17,0.0
2026-05-24 00:55:00,-89.8,-153.6,-63.9,18,0.0
2026-05-24 01:00:00,-89.7,-240.0,-150.2,19,0.0
2026-05-24 01:05:00,-89.8,-322.8,-233.1,21,0.0
2026-05-24 01:10:00,-89.7,-307.2,-217.6,22,0.0
2026-05-24 01:15:00,-89.8,-300.6,-210.8,23,0.0
2026-05-24 01:20:00,-89.7,-252.9,-163.3,25,0.0
2026-05-24 01:25:00,-89.9,-217.5,-127.8,26,0.0
2026-05-24 01:30:00,-89.7,-219.0,-129.1,27,0.0
2026-05-24 01:35:00,-89.9,-176.7,-86.9,29,0.0
2026-05-24 01:40:00,-89.7,-166.2,-76.4,30,0.0
2026-05-24 01:45:00,-89.9,-190.8,-101.0,32,0.0
2026-05-24 01:50:00,-89.7,-153.6,-64.0,33,0.0
2026-05-24 01:55:00,-89.7,-154.8,-65.2,34,0.0
2026-05-24 02:00:00,-89.8,-153.6,-63.9,36,0.0
2026-05-24 02:05:00,-89.8,-157.8,-68.1,37,0.0
2026-05-24 02:10:00,-89.7,-151.2,-61.4,38,0.0
2026-05-24 02:15:00,-89.9,-148.5,-58.8,40,0.0
2026-05-24 02:20:00,-89.8,-141.0,-51.2,41,0.0
2026-05-24 02:25:00,-89.6,-143.7,-54.1,42,0.0
2026-05-24 02:30:00,-89.8,-127.2,-37.7,44,0.0
2026-05-24 02:35:00,-90.0,-187.5,-97.7,45,0.0
2026-05-24 02:40:00,-90.0,-206.4,-116.5,46,0.0
2026-05-24 02:45:00,-89.8,-156.3,-66.8,48,0.0
2026-05-24 02:50:00,-89.7,-172.5,-82.8,49,0.0
2026-05-24 02:55:00,-89.7,-168.0,-78.3,50,0.0
2026-05-24 03:00:00,-89.7,-166.8,-77.1,52,0.0
2026-05-24 03:05:00,-89.9,-164.7,-74.9,53,0.0
2026-05-24 03:10:00,-89.9,-161.7,-71.8,54,0.0
2026-05-24 03:15:00,-89.6,-159.6,-70.0,56,0.0
2026-05-24 03:20:00,-89.6,-155.1,-65.5,57,0.0
2026-05-24 03:25:00,-89.5,-151.2,-61.5,58,0.0
2026-05-24 03:30:00,-89.9,-254.4,-164.8,60,0.0
2026-05-24 03:35:00,-89.6,-329.7,-240.1,61,0.0
2026-05-24 03:40:00,-89.7,-298.2,-208.4,62,0.0
2026-05-24 03:45:00,-89.4,-264.9,-175.3,64,0.0
2026-05-24 03:50:00,-89.8,-194.7,-105.0,65,0.0
2026-05-24 03:55:00,-89.7,-185.4,-95.6,66,0.0
2026-05-24 04:00:00,-89.8,-147.9,-58.0,68,0.0
2026-05-24 04:05:00,-89.6,-127.2,-37.6,69,0.0
2026-05-24 04:10:00,-89.5,-156.6,-67.0,70,0.0
2026-05-24 04:15:00,-89.7,-150.6,-61.0,71,0.0
2026-05-24 04:20:00,-90.1,-148.2,-58.4,73,0.0
2026-05-24 04:25:00,-89.5,-132.6,-43.1,74,0.0
2026-05-24 04:30:00,-89.6,-130.8,-41.3,75,0.0
2026-05-24 04:35:00,-89.8,-123.9,-34.3,76,0.0
2026-05-24 04:40:00,-90.0,-117.0,-27.1,78,0.0
2026-05-24 04:45:00,-89.5,-97.5,-8.0,79,0.0
2026-05-24 04:50:00,-89.8,-97.5,-7.7,80,0.0
2026-05-24 04:55:00,-89.5,-96.9,-7.4,81,0.0
2026-05-24 05:00:00,-89.8,-96.0,-6.3,83,0.0
2026-05-24 05:05:00,-89.4,-101.4,-11.9,84,0.0
2026-05-24 05:10:00,-89.8,-97.5,-7.7,85,0.0
2026-05-24 05:15:00,-89.7,-97.5,-7.8,86,0.0
2026-05-24 05:20:00,-89.9,-137.7,-47.8,88,0.0
2026-05-24 05:25:00,-89.5,-326.4,-236.8,89,0.0
2026-05-24 05:30:00,-89.8,-312.3,-222.5,90,0.0
2026-05-24 05:35:00,-89.6,-241.2,-151.7,91,0.111
2026-05-24 05:40:00,-89.9,-201.0,-111.1,93,2.013
2026-05-24 05:45:00,-89.7,-195.9,-106.0,94,3.295
2026-05-24 05:50:00,-89.7,-110.7,-21.0,95,5.023
2026-05-24 05:55:00,-89.2,-93.6,-3.8,96,7.218
2026-05-24 06:00:00,-89.8,-170.7,-80.7,98,12.068
2026-05-24 06:05:00,0.0,-211.5,-211.5,98,12.94
2026-05-24 06:10:00,0.0,-233.4,-233.4,98,14.048
2026-05-24 06:15:00,0.0,-207.0,-207.0,98,21.536
2026-05-24 06:20:00,0.0,-186.3,-186.3,98,33.898
2026-05-24 06:25:00,0.0,-144.6,-144.6,98,41.329
