时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-05-09 00:00:00,-37.7,-81.0,-43.3,3,0.0
2026-05-09 00:05:00,-44.8,-200.1,-155.3,4,0.0
2026-05-09 00:10:00,-45.0,-369.0,-324.2,6,0.0
2026-05-09 00:15:00,-44.8,-348.3,-303.4,7,0.0
2026-05-09 00:20:00,-45.0,-332.7,-287.9,8,0.0
2026-05-09 00:25:00,-45.0,-327.9,-283.0,10,0.0
2026-05-09 00:30:00,-45.0,-298.5,-253.6,11,0.0
2026-05-09 00:35:00,-44.9,-184.2,-139.2,12,0.0
2026-05-09 00:40:00,-45.0,-157.5,-112.6,14,0.0
2026-05-09 00:45:00,-44.9,-158.1,-113.1,15,0.0
2026-05-09 00:50:00,-45.1,-158.1,-113.0,16,0.0
2026-05-09 00:55:00,-44.8,-139.5,-94.4,18,0.0
2026-05-09 01:00:00,-44.8,-101.1,-56.3,19,0.0
2026-05-09 01:05:00,-44.9,-100.5,-55.6,20,0.0
2026-05-09 01:10:00,-45.0,-76.2,-31.2,22,0.0
2026-05-09 01:15:00,-45.0,-76.8,-31.9,23,0.0
2026-05-09 01:20:00,-45.0,-219.3,-174.3,24,0.0
2026-05-09 01:25:00,-45.0,-142.5,-97.6,25,0.0
2026-05-09 01:30:00,-44.9,-118.5,-73.6,26,0.0
2026-05-09 01:35:00,-45.0,-111.6,-66.6,28,0.0
2026-05-09 01:40:00,-44.8,-107.7,-62.9,29,0.0
2026-05-09 01:45:00,-44.9,-185.4,-140.4,30,0.0
2026-05-09 01:50:00,-44.8,-200.1,-155.2,31,0.0
2026-05-09 01:55:00,-45.0,-150.3,-105.3,32,0.0
2026-05-09 02:00:00,-45.0,-196.5,-151.6,34,0.0
2026-05-09 02:05:00,-45.0,-177.0,-132.0,35,0.0
2026-05-09 02:10:00,-44.9,-169.8,-124.9,36,0.0
2026-05-09 02:15:00,-45.0,-114.3,-69.3,37,0.0
2026-05-09 02:20:00,-45.0,-114.6,-69.6,38,0.0
2026-05-09 02:25:00,-44.8,-104.7,-59.7,40,0.0
2026-05-09 02:30:00,-45.0,-101.1,-56.2,41,0.0
2026-05-09 02:35:00,-45.0,-137.4,-92.5,42,0.0
2026-05-09 02:40:00,-45.0,-137.1,-92.1,43,0.0
2026-05-09 02:45:00,-45.0,-93.9,-49.1,44,0.0
2026-05-09 02:50:00,-45.0,-84.0,-39.0,46,0.0
2026-05-09 02:55:00,-45.1,-77.1,-32.2,47,0.0
2026-05-09 03:00:00,-45.1,-74.1,-29.1,48,0.0
2026-05-09 03:05:00,-45.0,-68.4,-23.4,49,0.0
2026-05-09 03:10:00,-45.0,-189.6,-144.6,50,0.0
2026-05-09 03:15:00,-44.9,-189.6,-144.7,52,0.0
2026-05-09 03:20:00,-44.8,-182.1,-137.3,53,0.0
2026-05-09 03:25:00,-44.9,-132.9,-88.0,54,0.0
2026-05-09 03:30:00,-45.0,-128.1,-83.2,55,0.0
2026-05-09 03:35:00,-45.0,-74.7,-29.7,56,0.0
2026-05-09 03:40:00,-44.8,-73.2,-28.4,58,0.0
2026-05-09 03:45:00,-45.1,-141.0,-96.0,59,0.0
2026-05-09 03:50:00,-45.0,-132.9,-88.0,60,0.0
2026-05-09 03:55:00,-44.9,-117.6,-72.6,61,0.0
2026-05-09 04:00:00,-45.0,-92.1,-47.2,62,0.0
2026-05-09 04:05:00,-45.0,-231.9,-186.9,64,0.0
2026-05-09 04:10:00,-44.8,-225.6,-180.8,65,0.0
2026-05-09 04:15:00,-44.9,-219.6,-174.6,66,0.0
2026-05-09 04:20:00,-44.9,-175.2,-130.3,67,0.0
2026-05-09 04:25:00,-45.0,-167.7,-122.7,68,0.0
2026-05-09 04:30:00,-45.0,-212.4,-167.4,70,0.0
2026-05-09 04:35:00,-45.0,-160.5,-115.5,71,0.0
2026-05-09 04:40:00,-44.9,-148.5,-103.6,72,0.0
2026-05-09 04:45:00,-44.9,-106.8,-61.9,73,0.0
2026-05-09 04:50:00,-45.0,-87.6,-42.7,74,0.0
2026-05-09 04:55:00,-45.0,-49.5,-4.5,76,0.0
2026-05-09 05:00:00,-44.8,-49.2,-4.2,77,0.0
2026-05-09 05:05:00,-45.1,-50.1,-5.2,78,0.0
2026-05-09 05:10:00,-45.0,-49.8,-4.8,79,0.0
2026-05-09 05:15:00,-45.1,-53.4,-8.6,80,0.0
2026-05-09 05:20:00,-45.1,-50.1,-5.1,82,0.0
2026-05-09 05:25:00,-44.9,-49.2,-4.3,83,0.0
2026-05-09 05:30:00,-45.0,-49.5,-4.6,84,0.0
2026-05-09 05:35:00,-45.0,-51.3,-6.3,85,0.0
2026-05-09 05:40:00,-44.9,-49.5,-4.5,86,0.0
2026-05-09 05:45:00,-44.8,-51.9,-6.9,88,1.208
2026-05-09 05:50:00,-44.9,-73.5,-28.7,89,2.346
2026-05-09 05:55:00,-45.1,-74.1,-29.3,90,2.767
2026-05-09 06:00:00,-44.9,-72.3,-27.4,91,4.282
