时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-07-01 00:00:00,-12.4,-247.2,-219.5,3,0.0
2026-07-01 00:05:00,-89.6,-672.0,-582.5,5,0.0
2026-07-01 00:10:00,-89.8,-660.3,-570.5,6,0.0
2026-07-01 00:15:00,-89.7,-684.6,-594.7,7,0.0
2026-07-01 00:20:00,-89.9,-579.3,-489.5,9,0.0
2026-07-01 00:25:00,-89.8,-353.1,-263.4,10,0.0
2026-07-01 00:30:00,-89.6,-348.9,-259.2,11,0.0
2026-07-01 00:35:00,-89.5,-340.2,-250.5,13,0.0
2026-07-01 00:40:00,-89.6,-324.3,-234.7,14,0.0
2026-07-01 00:45:00,-89.8,-219.0,-129.4,15,0.0
2026-07-01 00:50:00,-89.7,-230.4,-140.7,17,0.0
2026-07-01 00:55:00,-89.6,-230.4,-140.8,18,0.0
2026-07-01 01:00:00,-89.7,-168.6,-79.0,20,0.0
2026-07-01 01:05:00,-89.6,-204.6,-114.7,21,0.0
2026-07-01 01:10:00,-89.8,-158.1,-68.3,22,0.0
2026-07-01 01:15:00,-89.6,-143.1,-53.4,24,0.0
2026-07-01 01:20:00,-89.7,-141.9,-52.2,25,0.0
2026-07-01 01:25:00,-89.7,-147.0,-57.4,26,0.0
2026-07-01 01:30:00,-89.7,-141.9,-52.2,28,0.0
2026-07-01 01:35:00,-89.6,-142.2,-52.6,29,0.0
2026-07-01 01:40:00,-89.7,-142.2,-52.5,30,0.0
2026-07-01 01:45:00,-89.5,-126.0,-36.4,32,0.0
2026-07-01 01:50:00,-89.7,-117.0,-27.4,33,0.0
2026-07-01 01:55:00,-89.6,-107.4,-17.8,34,0.0
2026-07-01 02:00:00,-89.7,-107.1,-17.3,36,0.0
2026-07-01 02:05:00,-89.8,-98.7,-9.0,37,0.0
2026-07-01 02:10:00,-89.6,-125.7,-36.1,38,0.0
2026-07-01 02:15:00,-89.6,-126.0,-36.3,40,0.0
2026-07-01 02:20:00,-89.7,-126.6,-36.9,41,0.0
2026-07-01 02:25:00,-89.6,-126.6,-37.0,42,0.0
2026-07-01 02:30:00,-89.6,-126.0,-36.2,44,0.0
2026-07-01 02:35:00,-89.7,-173.7,-84.0,45,0.0
2026-07-01 02:40:00,-89.9,-147.0,-57.3,46,0.0
2026-07-01 02:45:00,-89.7,-148.2,-58.5,48,0.0
2026-07-01 02:50:00,-89.7,-263.7,-174.0,49,0.0
2026-07-01 02:55:00,-89.7,-293.7,-204.1,50,0.0
2026-07-01 03:00:00,-89.4,-345.0,-255.4,52,0.0
2026-07-01 03:05:00,-89.7,-324.3,-234.6,53,0.0
2026-07-01 03:10:00,-89.7,-282.0,-192.4,55,0.0
2026-07-01 03:15:00,-89.7,-206.4,-116.7,56,0.0
2026-07-01 03:20:00,-89.5,-242.7,-153.0,57,0.0
2026-07-01 03:25:00,-89.6,-216.6,-127.0,59,0.0
2026-07-01 03:30:00,-89.9,-186.0,-96.5,60,0.0
2026-07-01 03:35:00,-89.7,-265.2,-175.5,61,0.0
2026-07-01 03:40:00,-89.7,-297.9,-208.4,63,0.0
2026-07-01 03:45:00,-89.6,-298.8,-209.1,64,0.0
2026-07-01 03:50:00,-89.7,-298.8,-209.1,65,0.0
2026-07-01 03:55:00,-89.5,-239.4,-149.8,67,0.0
2026-07-01 04:00:00,-89.7,-182.4,-92.7,68,0.0
2026-07-01 04:05:00,-89.5,-177.6,-88.1,69,0.0
2026-07-01 04:10:00,-89.7,-142.8,-53.1,71,0.0
2026-07-01 04:15:00,-89.8,-135.3,-45.4,72,0.0
2026-07-01 04:20:00,-89.8,-121.8,-32.0,74,0.0
2026-07-01 04:25:00,-89.6,-155.4,-65.7,75,0.0
2026-07-01 04:30:00,-89.7,-143.7,-53.9,76,0.0
2026-07-01 04:35:00,-89.7,-216.6,-126.8,78,0.0
2026-07-01 04:40:00,-90.0,-216.9,-126.9,79,0.0
2026-07-01 04:45:00,-89.8,-221.4,-131.6,80,0.0
2026-07-01 04:50:00,-89.9,-187.8,-97.8,82,0.0
2026-07-01 04:55:00,-89.5,-174.6,-85.1,83,0.0
2026-07-01 05:00:00,-89.8,-177.0,-87.3,84,0.0
2026-07-01 05:05:00,-89.8,-160.8,-71.3,85,0.0
2026-07-01 05:10:00,-89.7,-188.7,-98.9,87,0.0
2026-07-01 05:15:00,-89.6,-188.4,-99.0,88,0.0
2026-07-01 05:20:00,-89.7,-159.9,-70.2,89,0.0
2026-07-01 05:25:00,-89.7,-159.0,-69.3,90,0.0
2026-07-01 05:30:00,-89.6,-145.8,-56.4,92,0.0
2026-07-01 05:35:00,-89.5,-145.5,-55.9,93,0.0
2026-07-01 05:40:00,-89.6,-109.2,-19.5,94,1.901
2026-07-01 05:45:00,-90.0,-139.2,-49.3,95,4.28
2026-07-01 05:50:00,-89.5,-136.8,-47.2,97,7.225
2026-07-01 05:55:00,0.0,-44.4,-44.4,98,10.165
2026-07-01 06:00:00,0.0,-36.6,-36.6,98,13.934
2026-07-01 06:05:00,0.0,-36.3,-36.3,98,16.067
2026-07-01 06:10:00,0.0,-30.3,-30.3,98,19.954
2026-07-01 06:15:00,0.0,-25.5,-25.5,98,22.67
2026-07-01 06:20:00,0.0,-25.8,-25.8,98,22.313
2026-07-01 06:25:00,0.0,-69.3,-69.3,98,19.688
2026-07-01 06:30:00,0.0,-28.5,-28.5,98,21.374
2026-07-01 06:35:00,0.0,-252.6,-252.6,98,23.795
2026-07-01 06:40:00,0.0,-333.9,-333.9,98,30.899
2026-07-01 06:45:00,0.0,-378.6,-378.6,98,27.372
2026-07-01 06:50:00,0.0,-314.4,-314.4,98,22.787
2026-07-01 06:55:00,0.0,-233.7,-233.7,98,30.08
2026-07-01 07:00:00,0.0,-241.5,-241.5,98,24.702
