时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-06-24 00:00:00,-93.4,-207.6,-162.6,3,0.0
2026-06-24 00:05:00,-89.9,-648.3,-558.4,5,0.0
2026-06-24 00:10:00,-90.1,-602.7,-512.6,6,0.0
2026-06-24 00:15:00,-89.9,-524.1,-434.2,7,0.0
2026-06-24 00:20:00,-90.0,-477.9,-388.1,9,0.0
2026-06-24 00:25:00,-89.8,-401.7,-312.1,10,0.0
2026-06-24 00:30:00,-89.7,-306.9,-217.1,11,0.0
2026-06-24 00:35:00,-89.6,-311.4,-221.7,13,0.0
2026-06-24 00:40:00,-89.5,-252.9,-163.4,14,0.0
2026-06-24 00:45:00,-89.7,-209.4,-119.8,16,0.0
2026-06-24 00:50:00,-89.7,-183.6,-94.0,17,0.0
2026-06-24 00:55:00,-89.5,-149.7,-60.2,18,0.0
2026-06-24 01:00:00,-89.8,-145.8,-56.0,20,0.0
2026-06-24 01:05:00,-89.7,-223.5,-133.9,21,0.0
2026-06-24 01:10:00,-89.7,-161.4,-71.5,22,0.0
2026-06-24 01:15:00,-89.6,-151.8,-62.1,24,0.0
2026-06-24 01:20:00,-89.6,-159.0,-69.2,25,0.0
2026-06-24 01:25:00,-89.8,-180.3,-90.7,26,0.0
2026-06-24 01:30:00,-89.8,-168.3,-78.8,28,0.0
2026-06-24 01:35:00,-89.6,-222.0,-132.3,29,0.0
2026-06-24 01:40:00,-89.6,-183.9,-94.2,30,0.0
2026-06-24 01:45:00,-89.8,-174.0,-84.2,32,0.0
2026-06-24 01:50:00,-89.7,-156.9,-67.3,33,0.0
2026-06-24 01:55:00,-89.7,-160.5,-70.8,34,0.0
2026-06-24 02:00:00,-89.8,-110.4,-20.6,36,0.0
2026-06-24 02:05:00,-89.8,-106.2,-16.6,37,0.0
2026-06-24 02:10:00,-89.7,-107.7,-18.0,38,0.0
2026-06-24 02:15:00,-89.7,-107.4,-17.7,40,0.0
2026-06-24 02:20:00,-89.6,-132.3,-42.7,41,0.0
2026-06-24 02:25:00,-89.7,-132.3,-43.0,42,0.0
2026-06-24 02:30:00,-89.7,-133.2,-43.3,44,0.0
2026-06-24 02:35:00,-89.6,-133.2,-43.6,45,0.0
2026-06-24 02:40:00,-89.5,-127.2,-37.6,46,0.0
2026-06-24 02:45:00,-89.6,-122.7,-33.1,48,0.0
2026-06-24 02:50:00,-89.8,-122.4,-32.6,49,0.0
2026-06-24 02:55:00,-89.7,-115.5,-25.8,50,0.0
2026-06-24 03:00:00,-89.6,-102.6,-13.0,52,0.0
2026-06-24 03:05:00,-89.7,-102.9,-13.2,53,0.0
2026-06-24 03:10:00,-89.7,-102.3,-12.6,55,0.0
2026-06-24 03:15:00,-89.8,-102.6,-13.0,56,0.0
2026-06-24 03:20:00,-89.7,-212.1,-122.4,57,0.0
2026-06-24 03:25:00,-89.6,-212.4,-122.7,59,0.0
2026-06-24 03:30:00,-89.4,-290.7,-201.2,60,0.0
2026-06-24 03:35:00,-89.7,-319.8,-230.2,61,0.0
2026-06-24 03:40:00,-89.6,-297.3,-207.7,63,0.0
2026-06-24 03:45:00,-89.8,-246.0,-156.4,64,0.0
2026-06-24 03:50:00,-89.7,-219.3,-129.5,65,0.0
2026-06-24 03:55:00,-89.8,-152.7,-62.8,67,0.0
2026-06-24 04:00:00,-89.8,-150.6,-60.8,68,0.0
2026-06-24 04:05:00,-89.7,-127.8,-38.1,69,0.0
2026-06-24 04:10:00,-89.7,-124.2,-34.6,71,0.0
2026-06-24 04:15:00,-89.6,-118.2,-28.6,72,0.0
2026-06-24 04:20:00,-89.7,-115.2,-25.3,74,0.0
2026-06-24 04:25:00,-89.9,-115.5,-25.7,75,0.0
2026-06-24 04:30:00,-89.6,-112.8,-22.9,76,0.0
2026-06-24 04:35:00,-89.8,-109.5,-19.7,78,0.0
2026-06-24 04:40:00,-89.5,-106.8,-16.9,79,0.0
2026-06-24 04:45:00,-89.8,-106.2,-16.5,80,0.0
2026-06-24 04:50:00,-89.6,-103.2,-13.5,82,0.0
2026-06-24 04:55:00,-89.6,-99.0,-9.3,83,0.0
2026-06-24 05:00:00,-90.0,-98.7,-8.8,84,0.0
2026-06-24 05:05:00,-89.7,-98.4,-8.8,85,0.0
2026-06-24 05:10:00,-89.8,-98.1,-8.4,86,0.0
2026-06-24 05:15:00,-89.5,-97.8,-8.0,88,0.0
2026-06-24 05:20:00,-89.5,-102.6,-12.8,89,0.0
2026-06-24 05:25:00,-90.0,-142.8,-53.1,90,0.0
2026-06-24 05:30:00,-89.7,-198.3,-108.8,92,0.0
2026-06-24 05:35:00,-89.8,-155.1,-65.3,93,1.092
2026-06-24 05:40:00,-89.8,-139.2,-49.5,94,3.048
2026-06-24 05:45:00,-89.9,-133.8,-44.1,95,5.093
2026-06-24 05:50:00,-89.7,-101.1,-11.4,96,7.742
2026-06-24 05:55:00,-90.0,-97.8,-8.0,98,10.698
2026-06-24 06:00:00,0.0,3.6,3.6,98,13.577
2026-06-24 06:05:00,0.0,9.9,9.9,98,16.402
2026-06-24 06:10:00,0.0,-23.7,-23.7,98,19.294
2026-06-24 06:15:00,0.0,-135.3,-135.3,98,22.667
2026-06-24 06:20:00,0.0,-259.5,-259.5,98,26.618
2026-06-24 06:25:00,0.0,-245.7,-245.7,98,31.012
2026-06-24 06:30:00,0.0,-241.2,-241.2,98,35.367
2026-06-24 06:35:00,0.0,-228.9,-228.9,98,39.175
2026-06-24 06:40:00,0.0,-237.3,-237.3,98,43.642
2026-06-24 06:45:00,0.0,-190.2,-190.2,98,48.853
2026-06-24 06:50:00,0.0,-145.8,-145.8,98,56.272
2026-06-24 06:55:00,0.0,-72.9,-72.9,98,62.951
2026-06-24 07:00:00,0.0,-175.2,-175.2,98,68.464
2026-06-24 07:05:00,0.0,-130.2,-130.2,98,71.826
2026-06-24 07:10:00,0.0,-44.1,-44.1,98,76.061
2026-06-24 07:15:00,0.0,-103.5,-103.5,98,78.294
2026-06-24 07:20:00,0.0,-92.4,-92.4,98,78.301
2026-06-24 07:25:00,0.0,-29.7,-29.7,98,96.354
2026-06-24 07:30:00,0.0,-41.1,-41.1,98,104.889
2026-06-24 07:35:00,0.0,-141.6,-141.6,98,114.232
2026-06-24 07:40:00,0.0,-162.0,-162.0,98,116.934
2026-06-24 07:45:00,0.0,-163.5,-163.5,98,124.105
2026-06-24 07:50:00,0.0,-201.6,-201.6,98,143.88
2026-06-24 07:55:00,0.0,-205.2,-205.2,98,156.672
2026-06-24 08:00:00,200.0,-142.2,-177.4,98,169.756
2026-06-24 08:05:00,155.4,-1.5,-156.1,95,194.409
2026-06-24 08:10:00,82.7,-3.0,-85.8,94,205.207
2026-06-24 08:15:00,46.9,-11.4,-58.1,93,206.251
