时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-05-16 00:00:00,-45.500,-69.300,-23.800,4,0.0
2026-05-16 00:05:00,-44.800,-289.200,-244.300,5,0.0
2026-05-16 00:10:00,-45.000,-288.900,-244.000,7,0.0
2026-05-16 00:15:00,-45.000,-285.600,-240.600,8,0.0
2026-05-16 00:20:00,-45.000,-237.300,-192.300,9,0.0
2026-05-16 00:25:00,-44.800,-327.300,-282.500,11,0.0
2026-05-16 00:30:00,-44.900,-225.900,-181.000,12,0.0
2026-05-16 00:35:00,-45.000,-220.800,-175.900,13,0.0
2026-05-16 00:40:00,-45.000,-246.000,-201.200,15,0.0
2026-05-16 00:45:00,-45.000,-238.800,-193.900,16,0.0
2026-05-16 00:50:00,-45.000,-193.800,-149.000,17,0.0
2026-05-16 00:55:00,-45.000,-199.500,-154.500,19,0.0
2026-05-16 01:00:00,-44.900,-147.000,-102.100,20,0.0
2026-05-16 01:05:00,-45.000,-100.500,-55.600,21,0.0
2026-05-16 01:10:00,-44.900,-77.100,-32.200,22,0.0
2026-05-16 01:15:00,-45.000,-185.100,-140.100,24,0.0
2026-05-16 01:20:00,-44.900,-211.800,-166.900,25,0.0
2026-05-16 01:25:00,-44.900,-177.300,-132.400,26,0.0
2026-05-16 01:30:00,-45.000,-135.600,-90.600,27,0.0
2026-05-16 01:35:00,-44.900,-200.700,-155.800,28,0.0
2026-05-16 01:40:00,-44.900,-149.100,-104.300,30,0.0
2026-05-16 01:45:00,-45.100,-196.800,-151.800,31,0.0
2026-05-16 01:50:00,-45.000,-179.400,-134.400,32,0.0
2026-05-16 01:55:00,-44.800,-149.400,-104.400,34,0.0
2026-05-16 02:00:00,-44.900,-149.400,-104.500,35,0.0
2026-05-16 02:05:00,-44.800,-120.300,-75.500,36,0.0
2026-05-16 02:10:00,-44.900,-120.900,-76.000,37,0.0
2026-05-16 02:15:00,-45.100,-179.700,-134.900,39,0.0
2026-05-16 02:20:00,-45.000,-162.900,-117.900,40,0.0
2026-05-16 02:25:00,-45.100,-130.200,-85.300,41,0.0
2026-05-16 02:30:00,-45.000,-144.300,-99.300,42,0.0
2026-05-16 02:35:00,-45.000,-143.700,-98.800,44,0.0
2026-05-16 02:40:00,-45.000,-108.900,-63.900,45,0.0
2026-05-16 02:45:00,-45.100,-95.100,-50.000,46,0.0
2026-05-16 02:50:00,-44.900,-80.100,-35.100,48,0.0
2026-05-16 02:55:00,-45.000,-79.800,-34.900,49,0.0
2026-05-16 03:00:00,-44.900,-73.800,-28.800,50,0.0
2026-05-16 03:05:00,-45.000,-63.000,-17.900,51,0.0
2026-05-16 03:10:00,-45.100,-51.900,-6.800,52,0.0
2026-05-16 03:15:00,-45.100,-204.000,-158.900,54,0.0
2026-05-16 03:20:00,-44.800,-295.200,-250.400,55,0.0
2026-05-16 03:25:00,-45.000,-289.500,-244.500,56,0.0
2026-05-16 03:30:00,-45.000,-224.100,-179.100,58,0.0
2026-05-16 03:35:00,-44.900,-151.500,-106.600,59,0.0
2026-05-16 03:40:00,-44.900,-130.500,-85.500,60,0.0
2026-05-16 03:45:00,-45.000,-165.300,-120.300,61,0.0
2026-05-16 03:50:00,-45.000,-195.600,-150.600,63,0.0
2026-05-16 03:55:00,-45.000,-186.600,-141.600,64,0.0
2026-05-16 04:00:00,-45.000,-178.800,-133.800,65,0.0
2026-05-16 04:05:00,-45.000,-163.800,-118.900,66,0.0
2026-05-16 04:10:00,-45.000,-155.700,-110.700,68,0.0
2026-05-16 04:15:00,-45.000,-142.200,-97.200,69,0.0
2026-05-16 04:20:00,-44.900,-125.700,-80.800,70,0.0
2026-05-16 04:25:00,-44.900,-114.900,-69.900,71,0.0
2026-05-16 04:30:00,-44.800,-101.100,-56.100,73,0.0
2026-05-16 04:35:00,-45.000,-85.800,-40.800,74,0.0
2026-05-16 04:40:00,-44.900,-64.500,-19.600,75,0.0
2026-05-16 04:45:00,-45.000,-65.100,-20.200,76,0.0
2026-05-16 04:50:00,-44.800,-66.900,-22.000,78,0.0
2026-05-16 04:55:00,-44.900,-50.400,-5.500,79,0.0
2026-05-16 05:00:00,-45.000,-50.400,-5.400,80,0.0
2026-05-16 05:05:00,-44.800,-49.800,-4.900,81,0.0
2026-05-16 05:10:00,-45.000,-50.400,-5.600,83,0.0
2026-05-16 05:15:00,-44.900,-50.100,-5.300,84,0.0
2026-05-16 05:20:00,-45.100,-102.600,-57.600,85,0.0
2026-05-16 05:25:00,-44.900,-100.200,-55.200,86,0.0
2026-05-16 05:30:00,-44.800,-111.900,-66.800,88,0.0
2026-05-16 05:35:00,-45.000,-221.100,-176.100,89,0.0
2026-05-16 05:40:00,-44.800,-215.700,-170.800,90,0.0
2026-05-16 05:45:00,-44.900,-187.500,-142.400,92,0.0
2026-05-16 05:50:00,-44.900,-327.000,-282.100,93,0.0
2026-05-16 05:55:00,-45.000,-242.700,-197.700,94,0.752
2026-05-16 06:00:00,0.000,-197.700,-197.700,98,1.916
2026-05-16 06:05:00,0.000,-126.300,-126.300,98,4.56
