时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-06-26 00:00:00,-44.4,-33.9,-33.9,3,0.0
2026-06-26 00:05:00,-79.8,-417.6,-337.7,4,0.0
2026-06-26 00:10:00,-79.7,-359.7,-280.1,6,0.0
2026-06-26 00:15:00,-79.8,-440.7,-361.0,7,0.0
2026-06-26 00:20:00,-79.9,-563.1,-483.3,8,0.0
2026-06-26 00:25:00,-79.7,-546.6,-466.9,9,0.0
2026-06-26 00:30:00,-79.8,-474.6,-394.8,10,0.0
2026-06-26 00:35:00,-79.9,-443.1,-363.4,12,0.0
2026-06-26 00:40:00,-79.8,-321.6,-242.0,13,0.0
2026-06-26 00:45:00,-79.7,-278.1,-198.4,14,0.0
2026-06-26 00:50:00,-79.7,-195.6,-116.1,15,0.0
2026-06-26 00:55:00,-79.8,-175.8,-96.1,17,0.0
2026-06-26 01:00:00,-79.6,-143.7,-64.1,18,0.0
2026-06-26 01:05:00,-79.6,-332.4,-252.8,19,0.0
2026-06-26 01:10:00,-79.7,-311.7,-232.2,20,0.0
2026-06-26 01:15:00,-79.7,-231.3,-151.5,21,0.0
2026-06-26 01:20:00,-79.7,-210.6,-130.9,22,0.0
2026-06-26 01:25:00,-79.7,-253.5,-173.9,24,0.0
2026-06-26 01:30:00,-79.6,-236.7,-157.0,25,0.0
2026-06-26 01:35:00,-79.6,-211.2,-131.6,26,0.0
2026-06-26 01:40:00,-79.7,-192.9,-113.2,27,0.0
2026-06-26 01:45:00,-79.5,-177.0,-97.3,29,0.0
2026-06-26 01:50:00,-79.6,-153.3,-73.7,30,0.0
2026-06-26 01:55:00,-79.7,-153.3,-73.6,31,0.0
2026-06-26 02:00:00,-79.6,-157.2,-77.7,32,0.0
2026-06-26 02:05:00,-79.6,-219.9,-140.3,33,0.0
2026-06-26 02:10:00,-79.8,-173.1,-93.5,34,0.0
2026-06-26 02:15:00,-79.7,-293.1,-213.6,36,0.0
2026-06-26 02:20:00,-79.6,-290.7,-211.2,37,0.0
2026-06-26 02:25:00,-79.7,-240.0,-160.3,38,0.0
2026-06-26 02:30:00,-79.6,-203.7,-124.1,39,0.0
2026-06-26 02:35:00,-79.6,-149.7,-70.1,41,0.0
2026-06-26 02:40:00,-79.7,-126.9,-47.4,42,0.0
2026-06-26 02:45:00,-79.8,-174.0,-94.3,43,0.0
2026-06-26 02:50:00,-79.7,-185.4,-105.8,44,0.0
2026-06-26 02:55:00,-79.6,-157.5,-77.9,45,0.0
2026-06-26 03:00:00,-79.8,-156.3,-76.8,47,0.0
2026-06-26 03:05:00,-79.6,-105.0,-25.5,48,0.0
2026-06-26 03:10:00,-79.7,-212.4,-132.5,49,0.0
2026-06-26 03:15:00,-79.7,-91.8,-12.2,50,0.0
2026-06-26 03:20:00,-79.6,-92.1,-12.5,51,0.0
2026-06-26 03:25:00,-79.8,-201.6,-121.9,53,0.0
2026-06-26 03:30:00,-79.7,-276.0,-196.2,54,0.0
2026-06-26 03:35:00,-79.7,-240.0,-160.3,55,0.0
2026-06-26 03:40:00,-79.7,-214.5,-134.7,56,0.0
2026-06-26 03:45:00,-79.6,-198.6,-119.0,57,0.0
2026-06-26 03:50:00,-79.8,-163.5,-83.9,59,0.0
2026-06-26 03:55:00,-79.7,-141.6,-61.9,60,0.0
2026-06-26 04:00:00,-79.6,-132.6,-52.9,61,0.0
2026-06-26 04:05:00,-79.7,-117.3,-37.8,62,0.0
2026-06-26 04:10:00,-79.5,-149.4,-69.6,63,0.0
2026-06-26 04:15:00,-79.6,-142.5,-62.8,65,0.0
2026-06-26 04:20:00,-79.4,-180.9,-101.5,66,0.0
2026-06-26 04:25:00,-79.6,-181.2,-101.5,67,0.0
2026-06-26 04:30:00,-79.8,-171.3,-91.6,68,0.0
2026-06-26 04:35:00,-79.6,-138.6,-59.0,69,0.0
2026-06-26 04:40:00,-79.6,-117.9,-38.3,71,0.0
2026-06-26 04:45:00,-79.8,-98.7,-19.1,72,0.0
2026-06-26 04:50:00,-79.6,-87.0,-7.3,73,0.0
2026-06-26 04:55:00,-79.6,-192.3,-112.7,74,0.0
2026-06-26 05:00:00,-79.8,-192.9,-113.0,75,0.0
2026-06-26 05:05:00,-79.8,-192.6,-112.8,77,0.0
2026-06-26 05:10:00,-79.8,-197.7,-117.9,78,0.0
2026-06-26 05:15:00,-79.9,-260.4,-180.5,79,0.0
2026-06-26 05:20:00,-79.8,-215.7,-136.1,80,0.0
2026-06-26 05:25:00,-79.9,-246.6,-166.8,81,0.0
2026-06-26 05:30:00,-79.8,-214.2,-134.4,82,0.0
2026-06-26 05:35:00,-79.6,-177.0,-97.3,84,0.0
2026-06-26 05:40:00,-79.6,-133.8,-54.4,85,1.762
2026-06-26 05:45:00,-79.8,-128.1,-48.1,86,4.001
2026-06-26 05:50:00,-79.7,-129.6,-49.9,87,6.665
2026-06-26 05:55:00,-79.8,-108.0,-28.4,88,9.374
2026-06-26 06:00:00,-79.7,-131.7,-52.1,89,11.883
2026-06-26 06:05:00,-79.8,-124.2,-44.6,90,14.699
2026-06-26 06:10:00,-79.9,-158.1,-78.6,91,17.609
2026-06-26 06:15:00,-79.7,-153.6,-73.9,92,20.601
2026-06-26 06:20:00,-79.7,-148.8,-69.2,94,23.883
2026-06-26 06:25:00,-79.7,-282.6,-203.0,95,27.944
2026-06-26 06:30:00,-79.8,-345.6,-265.8,96,33.175
2026-06-26 06:35:00,-79.6,-413.1,-333.5,97,43.425
