时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-06-11 00:00:00,-51.1,-93.9,-27.0,3,0.0
2026-06-11 00:05:00,-79.8,-532.5,-452.7,4,0.0
2026-06-11 00:10:00,-79.6,-554.7,-474.9,6,0.0
2026-06-11 00:15:00,-79.8,-530.4,-450.5,7,0.0
2026-06-11 00:20:00,-79.8,-369.0,-289.2,8,0.0
2026-06-11 00:25:00,-79.7,-320.7,-241.0,9,0.0
2026-06-11 00:30:00,-79.8,-292.2,-212.6,10,0.0
2026-06-11 00:35:00,-80.0,-259.5,-179.5,12,0.0
2026-06-11 00:40:00,-79.7,-348.0,-268.2,13,0.0
2026-06-11 00:45:00,-79.9,-306.0,-226.3,14,0.0
2026-06-11 00:50:00,-79.7,-307.8,-228.0,15,0.0
2026-06-11 00:55:00,-79.8,-293.1,-213.3,16,0.0
2026-06-11 01:00:00,-79.6,-261.0,-181.1,18,0.0
2026-06-11 01:05:00,-79.7,-221.1,-141.2,19,0.0
2026-06-11 01:10:00,-79.7,-203.4,-123.7,20,0.0
2026-06-11 01:15:00,-79.8,-183.3,-103.5,21,0.0
2026-06-11 01:20:00,-79.7,-160.8,-81.2,22,0.0
2026-06-11 01:25:00,-79.7,-159.6,-79.9,24,0.0
2026-06-11 01:30:00,-79.7,-155.1,-75.3,25,0.0
2026-06-11 01:35:00,-79.9,-127.8,-47.8,26,0.0
2026-06-11 01:40:00,-79.7,-117.9,-38.2,27,0.0
2026-06-11 01:45:00,-79.7,-113.4,-33.7,28,0.0
2026-06-11 01:50:00,-79.9,-112.5,-32.8,30,0.0
2026-06-11 01:55:00,-79.9,-132.0,-52.4,31,0.0
2026-06-11 02:00:00,-79.7,-116.1,-36.2,32,0.0
2026-06-11 02:05:00,-79.7,-113.1,-33.5,33,0.0
2026-06-11 02:10:00,-79.9,-133.8,-54.0,34,0.0
2026-06-11 02:15:00,-79.8,-165.6,-85.8,36,0.0
2026-06-11 02:20:00,-79.6,-166.5,-86.8,37,0.0
2026-06-11 02:25:00,-79.8,-166.5,-86.7,38,0.0
2026-06-11 02:30:00,-79.8,-142.5,-62.7,39,0.0
2026-06-11 02:35:00,-79.9,-143.4,-63.7,40,0.0
2026-06-11 02:40:00,-79.8,-133.2,-53.4,42,0.0
2026-06-11 02:45:00,-79.8,-121.8,-42.1,43,0.0
2026-06-11 02:50:00,-79.8,-119.1,-39.3,44,0.0
2026-06-11 02:55:00,-79.9,-119.7,-40.1,45,0.0
2026-06-11 03:00:00,-80.0,-200.4,-120.8,46,0.0
