时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-05-10 00:00:00,-45.7,-104.7,-60.3,3,0.0
2026-05-10 00:05:00,-45.0,-423.6,-378.7,5,0.0
2026-05-10 00:10:00,-44.8,-635.1,-590.3,6,0.0
2026-05-10 00:15:00,-45.0,-665.7,-620.8,7,0.0
2026-05-10 00:20:00,-45.0,-583.2,-538.3,9,0.0
2026-05-10 00:25:00,-45.0,-456.0,-411.0,10,0.0
2026-05-10 00:30:00,-44.9,-435.6,-390.7,12,0.0
2026-05-10 00:35:00,-45.1,-317.7,-272.7,13,0.0
2026-05-10 00:40:00,-45.0,-205.8,-160.8,14,0.0
2026-05-10 00:45:00,-44.9,-176.7,-131.7,16,0.0
2026-05-10 00:50:00,-45.0,-132.6,-87.8,17,0.0
2026-05-10 00:55:00,-45.0,-106.5,-61.5,18,0.0
2026-05-10 01:00:00,-45.1,-227.1,-182.4,19,0.0
2026-05-10 01:05:00,-44.9,-241.8,-196.7,21,0.0
2026-05-10 01:10:00,-44.9,-206.1,-161.1,22,0.0
2026-05-10 01:15:00,-44.9,-211.8,-166.9,23,0.0
2026-05-10 01:20:00,-45.0,-177.0,-132.0,24,0.0
2026-05-10 01:25:00,-45.0,-168.6,-123.5,26,0.0
2026-05-10 01:30:00,-45.1,-144.6,-99.7,27,0.0
2026-05-10 01:35:00,-45.1,-101.1,-56.0,28,0.0
2026-05-10 01:40:00,-44.8,-53.4,-8.4,29,0.0
2026-05-10 01:45:00,-44.9,-113.1,-68.2,30,0.0
2026-05-10 01:50:00,-45.0,-100.8,-55.8,32,0.0
2026-05-10 01:55:00,-44.8,-94.8,-50.0,33,0.0
2026-05-10 02:00:00,-45.0,-70.5,-25.7,34,0.0
2026-05-10 02:05:00,-44.9,-250.5,-205.6,36,0.0
2026-05-10 02:10:00,-44.8,-244.2,-199.4,37,0.0
2026-05-10 02:15:00,-45.0,-192.6,-147.7,38,0.0
2026-05-10 02:20:00,-44.9,-167.7,-122.8,39,0.0
2026-05-10 02:25:00,-45.1,-167.7,-122.7,41,0.0
2026-05-10 02:30:00,-45.1,-243.9,-198.9,42,0.0
2026-05-10 02:35:00,-44.8,-230.4,-185.3,43,0.0
2026-05-10 02:40:00,-44.8,-209.7,-164.8,44,0.0
2026-05-10 02:45:00,-44.9,-189.6,-144.6,46,0.0
2026-05-10 02:50:00,-45.1,-119.7,-74.7,47,0.0
