时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-06-21 00:00:00,-90.1,-106.2,-16.3,19,0.0
2026-06-21 00:05:00,-89.8,-607.5,-517.8,21,0.0
2026-06-21 00:10:00,-89.7,-613.5,-523.8,22,0.0
2026-06-21 00:15:00,-89.9,-568.2,-478.3,24,0.0
2026-06-21 00:20:00,-89.7,-467.7,-378.0,25,0.0
2026-06-21 00:25:00,-89.9,-432.6,-342.8,26,0.0
2026-06-21 00:30:00,-89.7,-320.7,-230.8,28,0.0
2026-06-21 00:35:00,-89.8,-195.0,-105.4,29,0.0
2026-06-21 00:40:00,-89.8,-166.2,-76.5,30,0.0
2026-06-21 00:45:00,-89.7,-183.3,-93.7,32,0.0
2026-06-21 00:50:00,-89.9,-167.1,-77.2,33,0.0
2026-06-21 00:55:00,-89.8,-245.7,-155.8,34,0.0
2026-06-21 01:00:00,-89.9,-222.3,-132.4,36,0.0
2026-06-21 01:05:00,-89.8,-222.9,-133.1,37,0.0
2026-06-21 01:10:00,-89.8,-207.9,-118.0,38,0.0
2026-06-21 01:15:00,-89.8,-188.1,-98.3,40,0.0
2026-06-21 01:20:00,-89.8,-171.3,-81.4,41,0.0
2026-06-21 01:25:00,-89.7,-264.3,-174.6,42,0.0
2026-06-21 01:30:00,-89.7,-254.4,-164.6,44,0.0
2026-06-21 01:35:00,-89.8,-246.3,-156.6,45,0.0
2026-06-21 01:40:00,-89.8,-202.5,-112.7,46,0.0
2026-06-21 01:45:00,-89.8,-103.5,-13.6,48,0.0
2026-06-21 01:50:00,-89.7,-101.4,-11.6,49,0.0
2026-06-21 01:55:00,-89.8,-103.8,-14.1,50,0.0
2026-06-21 02:00:00,-89.8,-100.5,-10.8,52,0.0
2026-06-21 02:05:00,-89.8,-144.0,-54.4,53,0.0
2026-06-21 02:10:00,-89.7,-147.3,-57.5,54,0.0
2026-06-21 02:15:00,-89.7,-143.7,-53.9,56,0.0
2026-06-21 02:20:00,-89.5,-144.3,-54.5,57,0.0
2026-06-21 02:25:00,-89.8,-177.6,-88.1,59,0.0
2026-06-21 02:30:00,-89.7,-181.5,-91.9,60,0.0
2026-06-21 02:35:00,-89.7,-288.3,-198.6,61,0.0
2026-06-21 02:40:00,-89.7,-300.6,-210.9,63,0.0
2026-06-21 02:45:00,-89.7,-264.3,-174.6,64,0.0
2026-06-21 02:50:00,-89.8,-249.3,-159.6,65,0.0
2026-06-21 02:55:00,-89.6,-222.9,-133.1,67,0.0
2026-06-21 03:00:00,-89.7,-206.7,-117.0,68,0.0
2026-06-21 03:05:00,-89.8,-198.9,-109.0,69,0.0
2026-06-21 03:10:00,-89.6,-543.0,-453.2,71,0.0
2026-06-21 03:15:00,-89.7,-468.0,-378.1,72,0.0
2026-06-21 03:20:00,-89.8,-343.2,-253.4,73,0.0
2026-06-21 03:25:00,-89.8,-246.9,-157.2,75,0.0
2026-06-21 03:30:00,-89.8,-181.5,-91.7,76,0.0
2026-06-21 03:35:00,-89.8,-187.5,-97.6,78,0.0
2026-06-21 03:40:00,-89.6,-260.7,-171.1,79,0.0
2026-06-21 03:45:00,-89.8,-249.6,-159.5,80,0.0
2026-06-21 03:50:00,-89.6,-244.5,-154.9,81,0.0
2026-06-21 03:55:00,-89.9,-237.3,-147.4,83,0.0
2026-06-21 04:00:00,-89.6,-190.8,-101.2,84,0.0
2026-06-21 04:05:00,-89.8,-153.0,-63.2,85,0.0
2026-06-21 04:10:00,-89.8,-141.0,-51.1,86,0.0
2026-06-21 04:15:00,-89.6,-126.6,-37.0,88,0.0
2026-06-21 04:20:00,-89.7,-168.6,-78.9,89,0.0
2026-06-21 04:25:00,-89.7,-256.2,-166.5,90,0.0
2026-06-21 04:30:00,-89.8,-250.2,-160.5,91,0.0
2026-06-21 04:35:00,-89.7,-212.4,-122.8,93,0.0
2026-06-21 04:40:00,-89.6,-199.5,-110.0,94,0.0
2026-06-21 04:45:00,-89.8,-186.3,-96.4,95,0.0
2026-06-21 04:50:00,-89.7,-180.6,-91.0,96,0.0
2026-06-21 04:55:00,-89.7,-150.9,-61.0,97,0.0
2026-06-21 05:00:00,0.0,-45.0,-45.0,99,0.0
2026-06-21 05:05:00,0.0,-42.9,-42.9,99,0.0
2026-06-21 05:10:00,0.0,-39.9,-39.9,99,0.0
2026-06-21 05:15:00,0.0,-12.3,-12.3,99,0.0
2026-06-21 05:20:00,0.0,-11.1,-11.1,99,0.0
2026-06-21 05:25:00,0.0,-11.4,-11.4,99,0.0
2026-06-21 05:30:00,0.0,-11.4,-11.4,99,0.0
2026-06-21 05:35:00,0.0,-10.2,-10.2,99,1.611
2026-06-21 05:40:00,0.0,-74.1,-74.1,99,2.932
2026-06-21 05:45:00,0.0,-72.9,-72.9,99,4.667
2026-06-21 05:50:00,0.0,-92.4,-92.4,99,7.238
2026-06-21 05:55:00,0.0,-55.8,-55.8,99,8.096
2026-06-21 06:00:00,0.0,-46.8,-46.8,99,11.084
2026-06-21 06:05:00,0.0,-40.5,-40.5,99,13.231
2026-06-21 06:10:00,0.0,-35.7,-35.7,99,17.95
2026-06-21 06:15:00,0.0,-22.5,-22.5,99,22.293
2026-06-21 06:20:00,0.0,-39.3,-39.3,99,28.447
2026-06-21 06:25:00,0.0,-83.1,-83.1,99,33.103
2026-06-21 06:30:00,0.0,-69.0,-69.0,99,40.814
2026-06-21 06:35:00,0.0,-180.9,-180.9,99,45.39
2026-06-21 06:40:00,0.0,-270.0,-270.0,99,52.087
2026-06-21 06:45:00,0.0,-142.5,-142.5,99,56.9
2026-06-21 06:50:00,0.0,-105.6,-105.6,99,64.951
2026-06-21 06:55:00,0.0,-160.5,-160.5,99,75.736
2026-06-21 07:00:00,0.0,-174.3,-174.3,99,81.638
2026-06-21 07:05:00,0.0,-136.8,-136.8,99,88.986
2026-06-21 07:10:00,0.0,-119.1,-119.1,99,98.016
2026-06-21 07:15:00,0.0,-92.1,-92.1,99,103.758
2026-06-21 07:20:00,0.0,-67.2,-67.2,99,109.121
2026-06-21 07:25:00,0.0,-15.0,-15.0,99,122.748
2026-06-21 07:30:00,0.0,-191.7,-191.7,99,130.24
2026-06-21 07:35:00,0.0,-208.8,-208.8,99,142.539
2026-06-21 07:40:00,0.0,-257.4,-257.4,99,150.249
2026-06-21 07:45:00,0.0,-234.3,-234.3,99,156.17
2026-06-21 07:50:00,0.0,-313.2,-313.2,99,81.737
2026-06-21 07:55:00,0.0,-173.4,-173.4,99,171.161
2026-06-21 08:00:00,69.8,-6.9,-81.0,99,196.997
2026-06-21 08:05:00,0.1,-4.2,-4.3,99,191.106
2026-06-21 08:10:00,0.0,25.5,25.5,98,201.283
2026-06-21 08:15:00,0.0,12.0,12.0,98,165.969
2026-06-21 08:20:00,0.0,108.6,108.6,98,223.817
