时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-04-28 00:00:00,-45.5,-94.8,-49.8,3,0.0
2026-04-28 00:05:00,-45.0,-293.1,-248.0,4,0.0
2026-04-28 00:10:00,-45.0,-402.0,-357.0,6,0.0
2026-04-28 00:15:00,-45.1,-376.8,-331.7,7,0.0
2026-04-28 00:20:00,-45.0,-331.2,-286.3,8,0.0
2026-04-28 00:25:00,-45.0,-258.0,-213.1,10,0.0
2026-04-28 00:30:00,-44.9,-252.3,-207.4,11,0.0
2026-04-28 00:35:00,-44.9,-149.7,-104.8,12,0.0
2026-04-28 00:40:00,-45.0,-134.1,-89.1,14,0.0
2026-04-28 00:45:00,-44.9,-124.5,-79.6,15,0.0
2026-04-28 00:50:00,-45.0,-62.1,-17.0,16,0.0
2026-04-28 00:55:00,-45.0,-51.3,-6.5,18,0.0
2026-04-28 01:00:00,-45.0,-52.2,-7.1,19,0.0
2026-04-28 01:05:00,-44.9,-51.0,-6.0,20,0.0
2026-04-28 01:10:00,-44.9,-51.3,-6.4,21,0.0
2026-04-28 01:15:00,-45.0,-79.2,-34.2,22,0.0
2026-04-28 01:20:00,-44.9,-73.8,-28.8,24,0.0
2026-04-28 01:25:00,-45.0,-74.1,-29.1,25,0.0
2026-04-28 01:30:00,-45.0,-74.7,-29.8,26,0.0
2026-04-28 01:35:00,-45.1,-96.6,-51.6,27,0.0
2026-04-28 01:40:00,-44.9,-93.0,-48.0,28,0.0
2026-04-28 01:45:00,-45.0,-93.3,-48.4,30,0.0
2026-04-28 01:50:00,-44.8,-202.5,-157.7,31,0.0
2026-04-28 01:55:00,-44.9,-185.7,-140.7,32,0.0
2026-04-28 02:00:00,-44.9,-145.5,-100.6,33,0.0
2026-04-28 02:05:00,-45.0,-117.0,-72.0,34,0.0
2026-04-28 02:10:00,-44.9,-108.9,-63.9,36,0.0
2026-04-28 02:15:00,-44.8,-72.0,-27.1,37,0.0
2026-04-28 02:20:00,-45.0,-135.9,-91.0,38,0.0
2026-04-28 02:25:00,-45.1,-134.1,-89.0,39,0.0
2026-04-28 02:30:00,-45.0,-137.7,-92.7,40,0.0
2026-04-28 02:35:00,-45.0,-138.3,-93.4,42,0.0
2026-04-28 02:40:00,-44.9,-132.6,-87.8,43,0.0
2026-04-28 02:45:00,-45.0,-114.9,-69.9,44,0.0
2026-04-28 02:50:00,-45.0,-107.4,-62.5,45,0.0
2026-04-28 02:55:00,-44.9,-105.6,-60.6,46,0.0
2026-04-28 03:00:00,-45.0,-188.1,-143.0,48,0.0
2026-04-28 03:05:00,-45.0,-184.5,-139.6,49,0.0
2026-04-28 03:10:00,-44.9,-275.7,-230.8,50,0.0
2026-04-28 03:15:00,-45.0,-270.0,-225.1,51,0.0
2026-04-28 03:20:00,-45.0,-524.4,-479.5,52,0.0
2026-04-28 03:25:00,-45.1,-494.7,-449.7,54,0.0
2026-04-28 03:30:00,-45.1,-395.7,-350.9,55,0.0
2026-04-28 03:35:00,-45.0,-285.6,-240.7,56,0.0
2026-04-28 03:40:00,-45.0,-207.0,-162.0,57,0.0
2026-04-28 03:45:00,-45.0,-170.7,-125.8,58,0.0
2026-04-28 03:50:00,-45.0,-139.2,-94.3,60,0.0
2026-04-28 03:55:00,-45.0,-133.5,-88.5,61,0.0
2026-04-28 04:00:00,-45.0,-128.4,-83.4,62,0.0
2026-04-28 04:05:00,-45.0,-127.5,-82.5,63,0.0
2026-04-28 04:10:00,-44.9,-115.2,-70.2,64,0.0
2026-04-28 04:15:00,-45.0,-92.7,-47.7,66,0.0
2026-04-28 04:20:00,-44.9,-76.8,-31.9,67,0.0
2026-04-28 04:25:00,-44.9,-66.9,-21.8,68,0.0
2026-04-28 04:30:00,-44.9,-52.2,-7.2,69,0.0
2026-04-28 04:35:00,-44.9,-53.1,-8.1,70,0.0
2026-04-28 04:40:00,-44.9,-50.4,-5.5,72,0.0
2026-04-28 04:45:00,-44.8,-50.7,-5.7,73,0.0
2026-04-28 04:50:00,-45.1,-50.7,-5.6,74,0.0
2026-04-28 04:55:00,-45.0,-51.3,-6.3,75,0.0
2026-04-28 05:00:00,-45.0,-51.3,-6.4,76,0.0
2026-04-28 05:05:00,-45.0,-51.0,-6.0,78,0.0
2026-04-28 05:10:00,-44.9,-51.3,-6.2,79,0.0
2026-04-28 05:15:00,-45.1,-51.3,-6.2,80,0.0
2026-04-28 05:20:00,-44.8,-50.7,-5.9,81,0.0
2026-04-28 05:25:00,-45.0,-140.7,-95.9,82,0.0
2026-04-28 05:30:00,-44.9,-161.4,-116.5,84,0.0
2026-04-28 05:35:00,-45.0,-130.8,-85.9,85,0.0
2026-04-28 05:40:00,-44.8,-117.3,-72.4,86,0.0
2026-04-28 05:45:00,-44.9,-65.1,-20.2,87,0.234
2026-04-28 05:50:00,-45.0,-51.3,-6.3,89,1.169
2026-04-28 05:55:00,-45.0,-49.5,-4.5,90,2.608
2026-04-28 06:00:00,-45.1,-134.1,-89.0,91,4.24
2026-04-28 06:05:00,-44.8,-120.0,-75.1,92,5.891
2026-04-28 06:10:00,-44.8,-142.2,-97.4,94,8.389
2026-04-28 06:15:00,0.0,-78.9,-78.9,98,12.575
2026-04-28 06:20:00,0.0,-70.2,-70.2,98,14.785
2026-04-28 06:25:00,0.0,-61.8,-61.8,98,20.119
2026-04-28 06:30:00,0.0,-76.8,-76.8,98,26.953
2026-04-28 06:35:00,0.0,-109.5,-109.5,98,27.685
2026-04-28 06:40:00,0.0,-192.9,-192.9,98,39.885
2026-04-28 06:45:00,0.0,-204.0,-204.0,98,38.831
2026-04-28 06:50:00,0.0,-172.2,-172.2,98,53.666
2026-04-28 06:55:00,0.0,-108.6,-108.6,98,73.582
2026-04-28 07:00:00,0.0,-59.7,-59.7,98,76.368
2026-04-28 07:05:00,0.0,-112.8,-112.8,98,49.832
2026-04-28 07:10:00,0.0,-77.1,-77.1,98,57.714
2026-04-28 07:15:00,0.0,-57.3,-57.3,98,51.691
2026-04-28 07:20:00,0.0,-71.1,-71.1,98,36.108
2026-04-28 07:25:00,0.0,-161.4,-161.4,98,43.989
2026-04-28 07:30:00,0.0,-364.5,-364.5,98,64.28
2026-04-28 07:35:00,0.0,-294.6,-294.6,98,54.747
2026-04-28 07:40:00,0.0,-386.1,-386.1,98,69.335
2026-04-28 07:45:00,0.0,-411.0,-411.0,98,92.223
2026-04-28 07:50:00,0.0,-317.7,-317.7,98,118.795
2026-04-28 07:55:00,0.0,-271.2,-271.2,98,127.345
2026-04-28 08:00:00,94.7,-93.6,-93.6,98,97.257
2026-04-28 08:05:00,60.4,-10.2,-70.3,96,93.634
2026-04-28 08:10:00,29.6,-27.3,-56.9,95,104.217
2026-04-28 08:15:00,11.0,-10.8,-21.8,94,106.592
2026-04-28 08:20:00,-16.8,-9.3,7.5,95,93.023
2026-04-28 08:25:00,-4.5,-2.7,1.7,95,78.039
2026-04-28 08:30:00,-6.4,-7.2,-0.7,96,69.574
2026-04-28 08:35:00,16.8,9.6,-7.2,96,101.391
2026-04-28 08:40:00,28.4,-16.8,-45.4,96,103.076
2026-04-28 08:45:00,66.1,-11.4,-77.3,95,206.966
2026-04-28 08:50:00,125.0,-38.4,-163.4,92,113.076
2026-04-28 08:55:00,-16.3,-1.8,14.5,89,206.621
2026-04-28 09:00:00,-61.7,-13.2,48.5,91,266.26
2026-04-28 09:05:00,44.6,-8.1,-52.5,93,157.038
2026-04-28 09:10:00,-131.0,-23.1,107.9,94,317.354
2026-04-28 09:15:00,118.1,18.3,-100.1,94,154.645
2026-04-28 09:20:00,43.5,0.3,-43.2,92,301.965
2026-04-28 09:25:00,124.8,-34.8,-159.6,90,224.646
2026-04-28 09:30:00,125.0,-149.1,-274.2,86,94.803
2026-04-28 09:35:00,125.0,-212.4,-337.4,82,56.637
2026-04-28 09:40:00,125.0,-160.8,-285.3,78,37.192
2026-04-28 09:45:00,-11.5,-3.3,8.1,75,114.033
2026-04-28 09:50:00,-130.9,158.1,289.0,78,407.998
2026-04-28 09:55:00,-58.5,-4.5,54.0,80,157.362
2026-04-28 10:00:00,-12.7,-2.4,10.2,82,110.118
2026-04-28 10:05:00,-84.7,-9.6,75.3,84,167.293
2026-04-28 10:10:00,-131.1,120.9,251.9,87,369.448
2026-04-28 10:15:00,4.1,-18.0,-22.1,88,121.31
2026-04-28 10:20:00,-127.6,7.8,135.4,90,291.964
2026-04-28 10:25:00,-96.8,-0.6,96.4,93,209.569
2026-04-28 10:30:00,-94.0,210.3,304.2,96,375.995
2026-04-28 10:35:00,0.0,111.9,111.9,98,217.052
2026-04-28 10:40:00,0.0,307.5,307.5,98,443.6
2026-04-28 10:45:00,0.0,97.5,97.5,98,367.907
2026-04-28 10:50:00,0.0,50.4,50.4,98,253.544
2026-04-28 10:55:00,48.6,-3.6,-52.4,98,232.265
2026-04-28 11:00:00,99.6,18.3,-80.2,96,375.812
2026-04-28 11:05:00,125.0,-76.5,-201.4,93,229.772
2026-04-28 11:10:00,-15.5,5.4,20.8,90,312.508
2026-04-28 11:15:00,125.0,-135.6,-260.6,88,179.051
2026-04-28 11:20:00,124.8,-106.5,-231.4,84,151.191
2026-04-28 11:25:00,125.0,-27.6,-152.4,80,123.946
2026-04-28 11:30:00,94.1,-10.8,-104.9,76,94.965
2026-04-28 11:35:00,50.7,-0.6,-51.4,74,150.771
2026-04-28 11:40:00,11.7,-6.3,-18.0,73,175.758
2026-04-28 11:45:00,-53.0,-9.3,43.6,75,189.968
2026-04-28 11:50:00,-16.3,-10.2,6.1,76,145.67
2026-04-28 11:55:00,11.7,-13.8,-25.5,76,140.417
2026-04-28 12:00:00,-9.5,-48.9,-39.4,76,127.057
2026-04-28 12:05:00,124.7,-167.4,-292.4,73,111.787
2026-04-28 12:10:00,125.0,-239.7,-364.7,69,126.327
2026-04-28 12:15:00,125.1,-167.4,-292.4,65,153.963
2026-04-28 12:20:00,125.0,-64.2,-189.1,61,196.71
2026-04-28 12:25:00,124.9,-66.0,-190.8,58,178.163
2026-04-28 12:30:00,36.3,-249.9,-286.2,54,165.312
2026-04-28 12:35:00,-124.9,-396.6,-271.5,57,137.079
2026-04-28 12:40:00,-125.0,-299.7,-174.8,61,130.972
2026-04-28 12:45:00,-124.9,-379.8,-254.8,64,111.115
2026-04-28 12:50:00,-124.7,-340.8,-216.0,68,105.527
2026-04-28 12:55:00,-124.9,-247.8,-122.8,71,110.957
2026-04-28 13:00:00,-124.8,-247.8,-123.0,75,141.829
2026-04-28 13:05:00,-125.0,-322.8,-198.0,78,190.223
2026-04-28 13:10:00,-125.0,-208.8,-83.9,82,259.66
2026-04-28 13:15:00,-124.9,-340.8,-215.8,85,196.502
2026-04-28 13:20:00,-125.1,-121.8,3.1,88,359.096
2026-04-28 13:25:00,-124.9,-220.2,-95.2,92,180.577
2026-04-28 13:30:00,-123.8,-145.5,-21.5,95,182.443
2026-04-28 13:35:00,-63.9,-142.8,-78.9,98,181.528
2026-04-28 13:40:00,0.0,-66.9,-66.9,98,150.513
2026-04-28 13:45:00,0.0,-23.1,-23.1,98,158.175
2026-04-28 13:50:00,0.0,-44.4,-44.4,98,167.933
2026-04-28 13:55:00,0.0,-38.7,-38.7,98,164.441
2026-04-28 14:00:00,0.0,15.9,15.9,98,185.964
2026-04-28 14:05:00,0.0,39.3,39.3,98,162.723
2026-04-28 14:10:00,0.0,19.2,19.2,98,132.652
2026-04-28 14:15:00,0.0,19.2,19.2,98,128.933
2026-04-28 14:20:00,0.0,53.4,53.4,98,155.287
2026-04-28 14:25:00,0.0,59.4,59.4,98,158.678
2026-04-28 14:30:00,0.0,-4.5,-4.5,98,138.328
2026-04-28 14:35:00,39.8,-2.1,-41.9,97,153.134
2026-04-28 14:40:00,113.7,-12.3,-125.6,96,167.295
2026-04-28 14:45:00,120.3,4.2,-116.1,93,138.59
2026-04-28 14:50:00,97.5,-9.0,-106.5,90,128.025
2026-04-28 14:55:00,113.0,-3.6,-116.7,86,104.839
2026-04-28 15:00:00,69.2,-3.0,-72.4,83,110.919
2026-04-28 15:05:00,53.0,-10.2,-63.2,81,121.322
2026-04-28 15:10:00,102.1,-7.2,-110.4,80,101.933
2026-04-28 15:15:00,92.3,-11.1,-103.7,77,88.997
2026-04-28 15:20:00,110.8,-10.5,-121.2,74,76.677
2026-04-28 15:25:00,80.8,-2.4,-83.2,71,65.455
2026-04-28 15:30:00,100.9,-4.5,-105.4,68,57.66
2026-04-28 15:35:00,41.5,-12.0,-53.1,66,46.355
2026-04-28 15:40:00,125.1,-28.2,-153.4,65,45.868
2026-04-28 15:45:00,90.7,-10.8,-101.5,61,57.679
2026-04-28 15:50:00,63.6,-10.2,-73.8,58,91.349
2026-04-28 15:55:00,33.0,-1.2,-34.5,57,112.165
2026-04-28 16:00:00,27.5,-17.4,-45.2,56,90.963
2026-04-28 16:05:00,51.8,-15.9,-67.8,54,59.863
2026-04-28 16:10:00,107.6,-10.5,-118.2,51,47.447
2026-04-28 16:15:00,124.9,-17.4,-142.3,48,49.541
2026-04-28 16:20:00,124.8,-50.1,-175.0,44,55.311
2026-04-28 16:25:00,124.7,-92.7,-217.4,40,31.764
2026-04-28 16:30:00,124.8,-102.0,-226.8,36,22.764
2026-04-28 16:35:00,125.1,-30.0,-155.1,32,32.876
2026-04-28 16:40:00,115.3,-24.3,-139.4,29,46.529
2026-04-28 16:45:00,50.0,-9.3,-59.2,26,47.291
2026-04-28 16:50:00,86.9,-9.9,-97.2,23,51.171
2026-04-28 16:55:00,57.2,-12.9,-70.7,21,56.458
2026-04-28 17:00:00,22.3,-9.6,-31.9,20,57.457
2026-04-28 17:05:00,24.0,-19.5,-43.5,19,45.083
2026-04-28 17:10:00,29.3,-17.4,-46.6,18,39.967
2026-04-28 17:15:00,125.0,-22.2,-147.2,15,27.456
