时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-04-19 00:00:00,-45.3,-89.7,-46.6,3,0.0
2026-04-19 00:05:00,-45.0,-351.6,-306.8,4,0.0
2026-04-19 00:10:00,-44.9,-450.3,-405.5,6,0.0
2026-04-19 00:15:00,-45.0,-526.5,-481.5,7,0.0
2026-04-19 00:20:00,-44.9,-517.2,-472.1,8,0.0
2026-04-19 00:25:00,-45.0,-291.0,-246.1,10,0.0
2026-04-19 00:30:00,-45.0,-249.6,-204.6,11,0.0
2026-04-19 00:35:00,-44.8,-183.0,-138.2,12,0.0
2026-04-19 00:40:00,-44.9,-158.4,-113.5,14,0.0
2026-04-19 00:45:00,-45.0,-144.6,-99.7,15,0.0
2026-04-19 00:50:00,-45.0,-135.0,-90.0,16,0.0
2026-04-19 00:55:00,-44.9,-115.5,-70.6,18,0.0
2026-04-19 01:00:00,-45.0,-249.9,-205.0,19,0.0
2026-04-19 01:05:00,-44.9,-202.8,-157.8,20,0.0
2026-04-19 01:10:00,-45.0,-187.8,-142.8,21,0.0
2026-04-19 01:15:00,-45.0,-245.7,-200.7,22,0.0
2026-04-19 01:20:00,-45.1,-202.8,-157.7,24,0.0
2026-04-19 01:25:00,-44.9,-208.8,-163.8,25,0.0
2026-04-19 01:30:00,-44.9,-184.8,-139.8,26,0.0
2026-04-19 01:35:00,-45.0,-156.6,-111.5,27,0.0
2026-04-19 01:40:00,-45.0,-81.3,-36.3,28,0.0
2026-04-19 01:45:00,-45.0,-81.3,-36.3,30,0.0
2026-04-19 01:50:00,-44.9,-70.8,-25.8,31,0.0
2026-04-19 01:55:00,-44.8,-71.4,-26.4,32,0.0
2026-04-19 02:00:00,-44.8,-65.4,-20.5,33,0.0
2026-04-19 02:05:00,-45.0,-78.6,-33.6,34,0.0
2026-04-19 02:10:00,-44.9,-125.1,-80.2,36,0.0
2026-04-19 02:15:00,-44.9,-118.8,-73.7,37,0.0
2026-04-19 02:20:00,-44.7,-101.1,-56.3,38,0.0
2026-04-19 02:25:00,-45.0,-93.9,-49.0,39,0.0
2026-04-19 02:30:00,-45.0,-81.6,-36.6,40,0.0
2026-04-19 02:35:00,-44.8,-76.8,-31.9,42,0.0
2026-04-19 02:40:00,-45.0,-108.3,-63.3,43,0.0
2026-04-19 02:45:00,-45.1,-103.8,-58.8,44,0.0
2026-04-19 02:50:00,-45.0,-211.2,-166.2,45,0.0
2026-04-19 02:55:00,-45.1,-267.9,-223.0,46,0.0
2026-04-19 03:00:00,-45.0,-256.8,-211.9,48,0.0
2026-04-19 03:05:00,-45.0,-204.3,-159.3,49,0.0
2026-04-19 03:10:00,-45.0,-159.3,-114.3,50,0.0
2026-04-19 03:15:00,-44.9,-326.7,-281.7,51,0.0
