时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-04-23 00:00:00,-29.5,-44.4,1.2,3,0.0
2026-04-23 00:05:00,-44.9,-89.7,-44.8,4,0.0
2026-04-23 00:10:00,-44.8,-164.1,-119.0,6,0.0
2026-04-23 00:15:00,-44.9,-129.9,-85.0,7,0.0
2026-04-23 00:20:00,-44.9,-100.2,-55.2,8,0.0
2026-04-23 00:25:00,-44.9,-99.9,-55.2,10,0.0
2026-04-23 00:30:00,-44.8,-101.7,-57.0,11,0.0
2026-04-23 00:35:00,-44.9,-101.1,-56.2,12,0.0
2026-04-23 00:40:00,-45.0,-96.6,-51.6,14,0.0
2026-04-23 00:45:00,-45.0,-135.6,-90.7,15,0.0
2026-04-23 00:50:00,-45.0,-176.1,-131.1,16,0.0
2026-04-23 00:55:00,-45.0,-173.1,-128.1,18,0.0
2026-04-23 01:00:00,-44.9,-139.5,-94.6,19,0.0
2026-04-23 01:05:00,-45.1,-133.8,-88.8,20,0.0
2026-04-23 01:10:00,-44.9,-133.8,-88.9,21,0.0
2026-04-23 01:15:00,-44.9,-132.9,-87.9,22,0.0
2026-04-23 01:20:00,-45.0,-111.6,-66.6,24,0.0
2026-04-23 01:25:00,-45.0,-111.9,-67.1,25,0.0
2026-04-23 01:30:00,-45.0,-88.5,-43.4,26,0.0
2026-04-23 01:35:00,-45.0,-57.0,-12.0,27,0.0
2026-04-23 01:40:00,-44.9,-55.2,-10.3,28,0.0
2026-04-23 01:45:00,-45.0,-51.9,-6.9,30,0.0
2026-04-23 01:50:00,-44.9,-49.8,-4.7,31,0.0
2026-04-23 01:55:00,-45.0,-49.8,-4.9,32,0.0
2026-04-23 02:00:00,-45.0,-125.4,-80.6,33,0.0
2026-04-23 02:05:00,-45.0,-130.2,-85.2,34,0.0
2026-04-23 02:10:00,-45.0,-311.7,-266.7,36,0.0
2026-04-23 02:15:00,-45.0,-269.7,-224.9,37,0.0
2026-04-23 02:20:00,-45.0,-248.1,-203.1,38,0.0
2026-04-23 02:25:00,-45.0,-309.0,-264.2,39,0.0
2026-04-23 02:30:00,-45.0,-299.4,-254.4,40,0.0
2026-04-23 02:35:00,-45.0,-242.4,-197.6,42,0.0
2026-04-23 02:40:00,-45.0,-195.9,-151.0,43,0.0
2026-04-23 02:45:00,-44.9,-154.2,-109.3,44,0.0
2026-04-23 02:50:00,-44.9,-151.2,-106.3,45,0.0
2026-04-23 02:55:00,-44.9,-144.3,-99.3,46,0.0
2026-04-23 03:00:00,-45.0,-132.6,-87.6,48,0.0
2026-04-23 03:05:00,-44.9,-96.9,-52.0,49,0.0
2026-04-23 03:10:00,-44.9,-152.1,-107.2,50,0.0
2026-04-23 03:15:00,-45.0,-109.8,-64.9,51,0.0
2026-04-23 03:20:00,-45.0,-98.4,-53.5,52,0.0
2026-04-23 03:25:00,-45.0,-89.1,-44.1,54,0.0
2026-04-23 03:30:00,-44.8,-80.1,-35.0,55,0.0
2026-04-23 03:35:00,-44.9,-79.5,-34.6,56,0.0
2026-04-23 03:40:00,-45.0,-77.7,-32.7,57,0.0
2026-04-23 03:45:00,-44.9,-73.2,-28.3,58,0.0
2026-04-23 03:50:00,-45.0,-71.7,-26.7,60,0.0
2026-04-23 03:55:00,-44.9,-60.6,-15.8,61,0.0
2026-04-23 04:00:00,-45.0,-60.3,-15.3,62,0.0
2026-04-23 04:05:00,-45.0,-61.8,-16.8,63,0.0
2026-04-23 04:10:00,-44.9,-212.7,-167.8,64,0.0
2026-04-23 04:15:00,-45.1,-204.0,-159.0,66,0.0
2026-04-23 04:20:00,-44.9,-184.2,-139.3,67,0.0
2026-04-23 04:25:00,-45.0,-140.1,-95.1,68,0.0
2026-04-23 04:30:00,-44.8,-124.2,-79.4,69,0.0
2026-04-23 04:35:00,-44.9,-106.2,-61.3,70,0.0
2026-04-23 04:40:00,-44.9,-88.8,-43.8,72,0.0
2026-04-23 04:45:00,-44.9,-168.0,-123.1,73,0.0
2026-04-23 04:50:00,-44.9,-147.0,-102.0,74,0.0
2026-04-23 04:55:00,-45.1,-241.8,-196.7,75,0.0
2026-04-23 05:00:00,-44.8,-221.1,-176.1,76,0.0
2026-04-23 05:05:00,-44.9,-161.4,-116.5,78,0.0
2026-04-23 05:10:00,-44.9,-99.0,-54.0,79,0.0
