时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-07-08 00:00:00,-78.6,-291.6,-212.9,4,0.0
2026-07-08 00:05:00,-86.3,-717.0,-630.7,5,0.0
2026-07-08 00:10:00,-76.0,-717.0,-641.0,6,0.0
2026-07-08 00:15:00,-89.8,-688.2,-598.2,8,0.0
2026-07-08 00:20:00,-89.8,-594.9,-505.0,9,0.0
2026-07-08 00:25:00,-89.6,-517.2,-427.4,10,0.0
2026-07-08 00:30:00,-89.7,-474.9,-385.1,12,0.0
2026-07-08 00:35:00,-89.7,-326.4,-236.6,13,0.0
2026-07-08 00:40:00,-89.8,-274.2,-184.4,14,0.0
2026-07-08 00:45:00,-89.7,-267.9,-178.3,16,0.0
2026-07-08 00:50:00,-89.8,-227.7,-138.0,17,0.0
2026-07-08 00:55:00,-89.9,-167.4,-77.6,18,0.0
2026-07-08 01:00:00,-89.6,-167.4,-77.7,20,0.0
2026-07-08 01:05:00,-89.7,-168.0,-78.3,21,0.0
2026-07-08 01:10:00,-89.5,-153.9,-64.4,22,0.0
2026-07-08 01:15:00,-89.9,-234.3,-144.6,24,0.0
2026-07-08 01:20:00,-89.6,-219.6,-130.0,25,0.0
2026-07-08 01:25:00,-89.8,-216.0,-126.1,27,0.0
2026-07-08 01:30:00,-89.5,-215.4,-125.6,28,0.0
2026-07-08 01:35:00,-89.9,-180.9,-91.1,29,0.0
2026-07-08 01:40:00,-89.5,-139.5,-49.7,31,0.0
2026-07-08 01:45:00,-89.7,-103.2,-13.5,32,0.0
2026-07-08 01:50:00,-89.7,-102.9,-13.2,33,0.0
2026-07-08 01:55:00,-89.7,-97.8,-8.1,35,0.0
2026-07-08 02:00:00,-89.6,-96.9,-7.1,36,0.0
2026-07-08 02:05:00,-89.7,-95.7,-6.1,37,0.0
2026-07-08 02:10:00,-89.6,-96.6,-6.9,39,0.0
2026-07-08 02:15:00,-89.6,-173.1,-83.3,40,0.0
2026-07-08 02:20:00,-89.7,-174.9,-85.2,41,0.0
2026-07-08 02:25:00,-89.7,-180.0,-90.4,43,0.0
2026-07-08 02:30:00,-89.7,-252.6,-163.1,44,0.0
2026-07-08 02:35:00,-89.6,-243.6,-154.0,45,0.0
2026-07-08 02:40:00,-89.6,-248.7,-158.9,47,0.0
2026-07-08 02:45:00,-89.9,-216.6,-126.8,48,0.0
2026-07-08 02:50:00,-89.9,-286.8,-197.1,50,0.0
2026-07-08 02:55:00,-89.7,-233.4,-143.7,51,0.0
2026-07-08 03:00:00,-89.6,-209.1,-119.5,52,0.0
2026-07-08 03:05:00,-89.7,-209.4,-119.8,54,0.0
2026-07-08 03:10:00,-89.6,-213.6,-124.0,55,0.0
2026-07-08 03:15:00,-89.8,-158.7,-68.9,56,0.0
2026-07-08 03:20:00,-89.7,-210.0,-120.4,58,0.0
2026-07-08 03:25:00,-89.7,-174.6,-84.9,59,0.0
2026-07-08 03:30:00,-89.5,-232.8,-143.1,60,0.0
2026-07-08 03:35:00,-89.7,-209.7,-119.9,62,0.0
2026-07-08 03:40:00,-89.8,-182.7,-93.1,63,0.0
2026-07-08 03:45:00,-89.7,-171.9,-82.2,64,0.0
2026-07-08 03:50:00,-89.6,-165.3,-75.7,66,0.0
2026-07-08 03:55:00,-89.8,-249.9,-160.2,67,0.0
2026-07-08 04:00:00,-89.6,-245.7,-156.0,68,0.0
2026-07-08 04:05:00,-89.8,-218.7,-129.1,70,0.0
2026-07-08 04:10:00,-89.7,-204.3,-114.7,71,0.0
2026-07-08 04:15:00,-89.6,-235.5,-145.9,72,0.0
2026-07-08 04:20:00,-89.7,-205.5,-116.0,74,0.0
2026-07-08 04:25:00,-89.4,-192.6,-103.0,75,0.0
2026-07-08 04:30:00,-89.5,-256.2,-166.6,76,0.0
2026-07-08 04:35:00,-89.6,-245.4,-155.8,78,0.0
2026-07-08 04:40:00,-89.6,-236.7,-147.1,79,0.0
2026-07-08 04:45:00,-89.7,-211.5,-121.7,81,0.0
2026-07-08 04:50:00,-89.7,-178.5,-88.8,82,0.0
2026-07-08 04:55:00,-89.6,-176.4,-86.6,83,0.0
2026-07-08 05:00:00,-89.5,-148.2,-58.4,84,0.0
2026-07-08 05:05:00,-89.7,-138.0,-48.3,86,0.0
2026-07-08 05:10:00,-89.9,-319.2,-229.6,87,0.0
2026-07-08 05:15:00,-89.6,-304.8,-215.2,88,0.0
2026-07-08 05:20:00,-89.7,-289.8,-200.1,89,0.0
2026-07-08 05:25:00,-89.7,-273.3,-183.6,91,0.0
2026-07-08 05:30:00,-89.7,-271.8,-182.3,92,0.0
2026-07-08 05:35:00,-89.6,-230.7,-141.0,93,0.164
2026-07-08 05:40:00,-89.7,-206.7,-116.9,94,2.013
2026-07-08 05:45:00,-89.9,-139.2,-49.4,96,2.807
2026-07-08 05:50:00,-89.7,-151.8,-62.1,97,3.868
2026-07-08 05:55:00,0.0,-45.9,-45.9,98,6.106
2026-07-08 06:00:00,0.0,-79.8,-79.8,98,9.736
2026-07-08 06:05:00,0.0,-77.1,-77.1,98,12.725
2026-07-08 06:10:00,0.0,-78.6,-78.6,98,8.902
2026-07-08 06:15:00,0.0,-164.7,-164.7,98,10.423
2026-07-08 06:20:00,0.0,-258.9,-258.9,98,19.997
2026-07-08 06:25:00,0.0,-330.6,-330.6,98,15.682
2026-07-08 06:30:00,0.0,-272.4,-272.4,98,17.455
2026-07-08 06:35:00,0.0,-243.9,-243.9,98,15.889
2026-07-08 06:40:00,0.0,-231.0,-231.0,98,22.986
2026-07-08 06:45:00,0.0,-171.9,-171.9,98,29.02
2026-07-08 06:50:00,0.0,-183.3,-183.3,98,28.909
2026-07-08 06:55:00,0.0,-202.5,-202.5,98,28.766
2026-07-08 07:00:00,0.0,-131.4,-131.4,98,44.354
2026-07-08 07:05:00,0.0,-41.4,-41.4,98,88.498
2026-07-08 07:10:00,0.0,-91.2,-91.2,98,66.477
2026-07-08 07:15:00,0.0,-27.9,-27.9,98,67.871
2026-07-08 07:20:00,0.0,65.7,65.7,98,163.037
2026-07-08 07:25:00,0.0,54.9,54.9,98,138.187
2026-07-08 07:30:00,0.0,83.4,83.4,98,142.595
2026-07-08 07:35:00,0.0,146.7,146.7,98,189.467
2026-07-08 07:40:00,0.0,1.2,1.2,98,31.704
2026-07-08 07:45:00,0.0,-127.8,-127.8,98,45.239
2026-07-08 07:50:00,0.0,-207.9,-207.9,98,147.664
2026-07-08 07:55:00,0.0,-120.9,-120.9,98,162.574
2026-07-08 08:00:00,61.4,-7.2,-39.4,98,163.441
2026-07-08 08:05:00,0.0,15.9,15.9,97,190.541
2026-07-08 08:10:00,0.0,78.3,78.3,97,194.885
2026-07-08 08:15:00,0.0,83.7,83.7,97,203.955
2026-07-08 08:20:00,0.0,14.4,14.4,97,210.436
2026-07-08 08:25:00,0.0,10.2,10.2,97,219.637
2026-07-08 08:30:00,39.6,-14.4,-53.9,97,227.063
2026-07-08 08:35:00,0.0,19.5,19.5,96,233.502
2026-07-08 08:40:00,0.0,76.2,76.2,96,258.785
2026-07-08 08:45:00,0.0,3.3,3.3,96,248.662
2026-07-08 08:50:00,0.0,9.9,9.9,96,255.122
2026-07-08 08:55:00,0.0,46.5,46.5,96,270.579
2026-07-08 09:00:00,29.9,-4.5,-34.4,96,277.27
2026-07-08 09:05:00,3.0,-8.1,-10.9,96,282.626
2026-07-08 09:10:00,13.6,-8.4,-21.8,95,303.985
2026-07-08 09:15:00,53.3,-9.3,-62.6,94,313.77
2026-07-08 09:20:00,122.9,-9.6,-132.7,93,314.874
2026-07-08 09:25:00,49.4,-11.4,-60.9,92,327.302
2026-07-08 09:30:00,20.1,-6.6,-26.8,91,339.29
2026-07-08 09:35:00,249.8,-26.4,-276.7,88,84.829
2026-07-08 09:40:00,232.6,-11.4,-243.3,84,82.8
2026-07-08 09:45:00,249.5,-45.0,-294.4,80,47.733
2026-07-08 09:50:00,161.2,-1.5,-162.7,77,55.156
2026-07-08 09:55:00,161.2,-35.7,-197.2,74,71.183
2026-07-08 10:00:00,249.3,-24.6,-274.4,72,84.539
2026-07-08 10:05:00,177.0,-17.7,-194.7,68,92.922
2026-07-08 10:10:00,128.2,-8.4,-136.9,66,106.17
