时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-04-22 00:00:00,-44.5,-165.9,-165.9,3,0.0
2026-04-22 00:05:00,-44.9,-436.5,-391.5,4,0.012
2026-04-22 00:10:00,-45.0,-551.4,-506.4,6,0.024
2026-04-22 00:15:00,-45.0,-492.3,-447.3,7,0.036
2026-04-22 00:20:00,-44.9,-383.1,-338.2,8,0.049
2026-04-22 00:25:00,-45.0,-463.8,-419.0,10,0.061
2026-04-22 00:30:00,-45.0,-336.6,-291.6,11,0.073
2026-04-22 00:35:00,-45.0,-270.6,-225.7,12,0.085
2026-04-22 00:40:00,-44.9,-249.0,-204.0,14,0.097
2026-04-22 00:45:00,-44.8,-195.9,-150.9,15,0.109
2026-04-22 00:50:00,-45.0,-221.4,-176.5,16,0.121
2026-04-22 00:55:00,-45.0,-133.5,-88.5,18,0.134
2026-04-22 01:00:00,-45.0,-216.3,-171.5,19,0.146
2026-04-22 01:05:00,-45.0,-205.8,-160.8,20,0.158
2026-04-22 01:10:00,-44.8,-197.4,-152.4,21,0.17
2026-04-22 01:15:00,-44.9,-177.9,-132.9,22,0.182
2026-04-22 01:20:00,-44.9,-152.1,-107.2,24,0.194
2026-04-22 01:25:00,-44.9,-135.6,-90.7,25,0.206
2026-04-22 01:30:00,-44.8,-114.6,-69.6,26,0.219
2026-04-22 01:35:00,-45.0,-99.0,-54.0,27,0.231
2026-04-22 01:40:00,-44.9,-83.7,-38.9,28,0.243
2026-04-22 01:45:00,-44.9,-70.8,-25.9,30,0.255
2026-04-22 01:50:00,-45.1,-63.9,-18.9,31,0.267
2026-04-22 01:55:00,-45.0,-59.7,-14.8,32,0.279
2026-04-22 02:00:00,-45.0,-50.7,-5.7,33,0.291
2026-04-22 02:05:00,-44.9,-50.4,-5.4,34,0.304
2026-04-22 02:10:00,-45.0,-52.5,-7.5,36,0.316
2026-04-22 02:15:00,-45.0,-56.4,-11.4,37,0.328
2026-04-22 02:20:00,-45.1,-50.1,-5.3,38,0.34
2026-04-22 02:25:00,-44.9,-50.7,-5.8,39,0.352
2026-04-22 02:30:00,-45.0,-50.1,-5.2,40,0.364
2026-04-22 02:35:00,-45.0,-50.1,-5.2,42,0.376
2026-04-22 02:40:00,-45.0,-129.6,-84.6,43,0.389
2026-04-22 02:45:00,-44.8,-126.9,-82.1,44,0.401
2026-04-22 02:50:00,-44.9,-122.1,-77.0,45,0.413
2026-04-22 02:55:00,-44.9,-117.9,-73.0,46,0.425
2026-04-22 03:00:00,-44.9,-97.5,-52.7,48,0.437
2026-04-22 03:05:00,-44.9,-91.8,-46.9,49,0.449
2026-04-22 03:10:00,-45.0,-79.2,-34.3,50,0.461
2026-04-22 03:15:00,-44.9,-78.0,-33.1,51,0.473
2026-04-22 03:20:00,-45.0,-111.0,-66.0,52,0.486
2026-04-22 03:25:00,-44.9,-109.5,-64.5,54,0.498
2026-04-22 03:30:00,-45.0,-104.1,-59.1,55,0.51
