时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-06-13 00:00:00,-56.7,-374.4,-298.4,3,0.0
2026-06-13 00:05:00,-90.0,-561.6,-471.9,4,0.013
2026-06-13 00:10:00,-89.8,-660.9,-571.0,6,0.027
2026-06-13 00:15:00,-89.9,-692.7,-602.9,7,0.04
2026-06-13 00:20:00,-89.9,-645.0,-555.5,8,0.053
2026-06-13 00:25:00,-89.7,-636.0,-546.2,10,0.066
2026-06-13 00:30:00,-89.7,-536.1,-446.3,11,0.08
2026-06-13 00:35:00,-89.8,-327.9,-238.1,12,0.093
2026-06-13 00:40:00,-89.6,-324.9,-235.1,14,0.106
2026-06-13 00:45:00,-89.8,-301.8,-211.8,15,0.119
2026-06-13 00:50:00,-89.9,-281.7,-191.9,17,0.133
2026-06-13 00:55:00,-90.0,-234.3,-144.3,18,0.146
2026-06-13 01:00:00,-89.7,-212.1,-122.4,19,0.159
2026-06-13 01:05:00,-89.6,-171.9,-82.0,21,0.173
2026-06-13 01:10:00,-89.7,-241.2,-151.5,22,0.186
2026-06-13 01:15:00,-89.7,-226.2,-136.3,23,0.199
2026-06-13 01:20:00,-89.7,-203.7,-114.2,25,0.212
2026-06-13 01:25:00,-89.8,-199.8,-109.9,26,0.226
2026-06-13 01:30:00,-89.9,-189.3,-99.5,27,0.239
2026-06-13 01:35:00,-89.5,-187.5,-97.6,29,0.252
2026-06-13 01:40:00,-89.7,-265.8,-176.0,30,0.266
2026-06-13 01:45:00,-89.7,-265.8,-176.0,31,0.279
2026-06-13 01:50:00,-89.8,-262.5,-172.7,33,0.292
2026-06-13 01:55:00,-89.9,-237.9,-148.0,34,0.305
2026-06-13 02:00:00,-89.6,-224.1,-134.5,36,0.319
2026-06-13 02:05:00,-89.8,-219.9,-130.2,37,0.332
2026-06-13 02:10:00,-90.0,-168.9,-79.0,38,0.345
2026-06-13 02:15:00,-89.8,-147.6,-57.8,40,0.358
2026-06-13 02:20:00,-89.8,-135.9,-46.2,41,0.372
2026-06-13 02:25:00,-89.7,-137.1,-47.2,42,0.385
2026-06-13 02:30:00,-89.8,-136.5,-46.7,44,0.398
2026-06-13 02:35:00,-89.6,-136.5,-46.6,45,0.412
2026-06-13 02:40:00,-89.6,-187.2,-97.4,46,0.425
2026-06-13 02:45:00,-89.6,-151.8,-61.9,48,0.438
2026-06-13 02:50:00,-89.9,-109.5,-19.5,49,0.451
2026-06-13 02:55:00,-89.8,-97.5,-7.7,50,0.465
2026-06-13 03:00:00,-89.9,-98.7,-8.8,52,0.478
2026-06-13 03:05:00,-89.7,-99.9,-10.3,53,0.491
2026-06-13 03:10:00,-89.8,-100.8,-11.0,54,0.505
2026-06-13 03:15:00,-89.7,-101.1,-11.6,56,0.518
2026-06-13 03:20:00,-89.6,-174.9,-85.3,57,0.531
2026-06-13 03:25:00,-89.6,-168.3,-78.8,58,0.544
2026-06-13 03:30:00,-89.4,-157.2,-67.7,60,0.558
2026-06-13 03:35:00,-89.6,-143.7,-54.0,61,0.571
2026-06-13 03:40:00,-89.7,-248.7,-159.0,62,0.584
2026-06-13 03:45:00,-89.8,-297.0,-207.3,64,0.597
2026-06-13 03:50:00,-89.7,-262.8,-173.2,65,0.611
2026-06-13 03:55:00,-89.6,-303.0,-213.3,66,0.624
2026-06-13 04:00:00,-89.8,-269.4,-179.6,68,0.637
2026-06-13 04:05:00,-89.7,-271.2,-181.5,69,0.651
2026-06-13 04:10:00,-89.6,-277.8,-188.1,71,0.664
2026-06-13 04:15:00,-89.7,-274.5,-184.9,72,0.677
2026-06-13 04:20:00,-89.8,-276.3,-186.5,73,0.69
2026-06-13 04:25:00,-89.7,-345.6,-255.9,75,0.704
2026-06-13 04:30:00,-89.6,-299.1,-209.6,76,0.717
2026-06-13 04:35:00,-89.7,-253.8,-164.3,77,0.73
2026-06-13 04:40:00,-89.7,-257.1,-167.4,79,0.744
2026-06-13 04:45:00,-89.7,-277.5,-188.0,80,0.757
2026-06-13 04:50:00,-89.8,-214.8,-125.1,81,0.77
2026-06-13 04:55:00,-89.6,-180.9,-91.3,82,0.783
2026-06-13 05:00:00,-89.6,-222.3,-132.6,84,0.764
2026-06-13 05:05:00,-89.5,-202.8,-113.2,85,0.793
2026-06-13 05:10:00,-89.6,-176.1,-86.2,86,0.793
2026-06-13 05:15:00,-89.7,-201.3,-111.5,87,0.793
2026-06-13 05:20:00,-89.4,-211.5,-121.7,89,0.793
2026-06-13 05:25:00,-89.6,-215.7,-126.0,90,0.793
2026-06-13 05:30:00,-89.7,-183.3,-93.6,91,1.045
2026-06-13 05:35:00,-89.7,-286.2,-196.5,92,2.307
2026-06-13 05:40:00,-89.6,-309.3,-219.5,94,4.19
2026-06-13 05:45:00,-89.7,-276.9,-187.0,95,5.368
2026-06-13 05:50:00,-89.8,-265.8,-176.1,96,6.344
2026-06-13 05:55:00,-89.7,-224.4,-134.7,98,8.851
2026-06-13 06:00:00,0.0,-136.5,-136.5,98,12.182
2026-06-13 06:05:00,0.0,-109.2,-109.2,98,15.834
2026-06-13 06:10:00,0.0,-68.4,-68.4,98,22.851
2026-06-13 06:15:00,0.0,-49.5,-49.5,98,32.224
2026-06-13 06:20:00,0.0,-160.2,-160.2,98,39.206
2026-06-13 06:25:00,0.0,-179.4,-179.4,98,44.533
2026-06-13 06:30:00,0.0,-152.1,-152.1,98,51.19
2026-06-13 06:35:00,0.0,-132.3,-132.3,98,55.34
2026-06-13 06:40:00,0.0,-136.8,-136.8,98,51.639
2026-06-13 06:45:00,0.0,-119.7,-119.7,98,52.518
2026-06-13 06:50:00,0.0,-168.9,-168.9,98,50.472
2026-06-13 06:55:00,0.0,-290.4,-290.4,98,39.536
2026-06-13 07:00:00,0.0,-260.7,-260.7,98,31.071
2026-06-13 07:05:00,0.0,-265.5,-265.5,98,34.725
2026-06-13 07:10:00,0.0,-220.8,-220.8,98,41.287
2026-06-13 07:15:00,0.0,-197.1,-197.1,98,48.772
2026-06-13 07:20:00,0.0,-111.9,-111.9,98,64.629
2026-06-13 07:25:00,0.0,-17.1,-17.1,98,85.071
2026-06-13 07:30:00,0.0,15.3,15.3,98,99.497
2026-06-13 07:35:00,0.0,-129.0,-129.0,98,107.059
2026-06-13 07:40:00,0.0,-252.3,-252.3,98,76.477
2026-06-13 07:45:00,0.0,-203.1,-203.1,98,69.019
2026-06-13 07:50:00,0.0,-56.4,-56.4,98,163.532
2026-06-13 07:55:00,0.0,-81.9,-81.9,98,114.529
2026-06-13 08:00:00,166.9,-29.1,-137.8,98,100.252
2026-06-13 08:05:00,106.4,-2.7,-109.5,96,108.255
2026-06-13 08:10:00,28.6,-3.9,-32.1,95,182.565
2026-06-13 08:15:00,21.2,-4.8,-26.2,95,213.15
2026-06-13 08:20:00,31.6,-12.0,-43.8,94,184.844
2026-06-13 08:25:00,28.7,-59.1,-87.7,94,196.459
2026-06-13 08:30:00,126.9,-3.0,-130.1,93,148.93
2026-06-13 08:35:00,56.1,-6.3,-62.5,92,166.903
2026-06-13 08:40:00,-3.9,-11.7,-7.8,92,194.32
2026-06-13 08:45:00,-4.2,-6.9,-2.6,92,160.41
2026-06-13 08:50:00,-39.3,-16.8,22.6,92,184.145
2026-06-13 08:55:00,140.5,-10.2,-151.3,91,186.21
2026-06-13 09:00:00,213.1,-4.2,-217.0,89,167.765
2026-06-13 09:05:00,245.2,-13.8,-259.1,86,161.614
2026-06-13 09:10:00,139.1,-8.4,-147.8,82,213.381
2026-06-13 09:15:00,144.5,-7.5,-152.5,80,181.162
2026-06-13 09:20:00,152.9,-6.9,-159.9,78,155.449
2026-06-13 09:25:00,166.9,-36.0,-203.6,76,126.214
