时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-07-04 00:00:00,-82.8,-113.1,-34.0,3,0.0
2026-07-04 00:05:00,-89.6,-533.1,-443.5,4,0.0
2026-07-04 00:10:00,-89.6,-503.7,-414.2,6,0.0
2026-07-04 00:15:00,-89.7,-378.6,-288.9,7,0.0
2026-07-04 00:20:00,-89.8,-514.5,-424.6,9,0.0
2026-07-04 00:25:00,-89.8,-491.4,-401.7,10,0.0
2026-07-04 00:30:00,-89.8,-426.0,-336.1,11,0.0
2026-07-04 00:35:00,-89.6,-401.1,-311.2,13,0.0
2026-07-04 00:40:00,-89.7,-372.3,-282.6,14,0.0
2026-07-04 00:45:00,-89.9,-388.5,-298.5,15,0.0
2026-07-04 00:50:00,-89.6,-384.0,-294.4,17,0.0
2026-07-04 00:55:00,-89.7,-358.2,-268.4,18,0.0
2026-07-04 01:00:00,-89.5,-293.4,-203.9,19,0.0
2026-07-04 01:05:00,-89.5,-335.1,-245.5,21,0.0
2026-07-04 01:10:00,-89.7,-322.2,-232.5,22,0.0
2026-07-04 01:15:00,-89.8,-328.2,-238.5,24,0.0
2026-07-04 01:20:00,-89.7,-300.0,-210.4,25,0.0
2026-07-04 01:25:00,-89.7,-274.2,-184.5,26,0.0
2026-07-04 01:30:00,-89.5,-175.5,-85.8,28,0.0
2026-07-04 01:35:00,-89.5,-187.2,-97.7,29,0.0
2026-07-04 01:40:00,-89.7,-188.1,-98.4,30,0.0
2026-07-04 01:45:00,-89.6,-165.9,-76.3,32,0.0
2026-07-04 01:50:00,-89.4,-98.1,-8.6,33,0.0
2026-07-04 01:55:00,-89.5,-98.7,-9.2,34,0.0
2026-07-04 02:00:00,-89.8,-98.7,-8.9,36,0.0
2026-07-04 02:05:00,-89.6,-98.1,-8.4,37,0.0
2026-07-04 02:10:00,-89.8,-102.6,-12.9,38,0.0
2026-07-04 02:15:00,-89.9,-98.4,-8.5,40,0.0
2026-07-04 02:20:00,-89.7,-98.4,-8.6,41,0.0
2026-07-04 02:25:00,-89.7,-98.4,-8.7,42,0.0
2026-07-04 02:30:00,-89.6,-225.6,-135.9,44,0.0
2026-07-04 02:35:00,-89.7,-221.7,-132.0,45,0.0
2026-07-04 02:40:00,-89.8,-188.4,-98.7,46,0.0
2026-07-04 02:45:00,-89.7,-301.5,-211.7,48,0.0
2026-07-04 02:50:00,-89.7,-293.7,-204.1,49,0.0
2026-07-04 02:55:00,-89.7,-301.5,-211.8,50,0.0
2026-07-04 03:00:00,-89.6,-286.2,-196.4,52,0.0
2026-07-04 03:05:00,-89.7,-143.1,-53.5,53,0.0
2026-07-04 03:10:00,-89.5,-156.9,-67.4,54,0.0
2026-07-04 03:15:00,-89.6,-281.4,-191.8,56,0.0
2026-07-04 03:20:00,-89.8,-282.6,-192.9,57,0.0
2026-07-04 03:25:00,-89.6,-274.8,-185.1,58,0.0
2026-07-04 03:30:00,-89.7,-269.1,-179.3,60,0.0
2026-07-04 03:35:00,-89.7,-249.3,-159.7,61,0.0
2026-07-04 03:40:00,-89.7,-200.1,-110.4,63,0.0
2026-07-04 03:45:00,-89.8,-171.0,-81.4,64,0.0
2026-07-04 03:50:00,-89.6,-163.5,-73.9,65,0.0
2026-07-04 03:55:00,-89.7,-155.1,-65.4,67,0.0
2026-07-04 04:00:00,-89.8,-117.3,-27.6,68,0.0
2026-07-04 04:05:00,-89.8,-204.9,-115.2,69,0.0
2026-07-04 04:10:00,-89.8,-174.6,-84.8,71,0.0
2026-07-04 04:15:00,-89.8,-312.6,-223.1,72,0.0
2026-07-04 04:20:00,-89.7,-417.9,-328.4,73,0.0
2026-07-04 04:25:00,-89.7,-389.7,-300.0,75,0.0
