时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-05-02 00:00:00,-15.1,-114.3,-92.0,3,0.0
2026-05-02 00:05:00,-45.0,-414.0,-369.0,4,0.0
2026-05-02 00:10:00,-45.1,-387.0,-341.9,6,0.0
2026-05-02 00:15:00,-45.0,-341.1,-296.1,7,0.0
2026-05-02 00:20:00,-44.9,-463.2,-418.3,8,0.0
2026-05-02 00:25:00,-44.9,-420.3,-375.4,10,0.0
2026-05-02 00:30:00,-44.8,-354.6,-309.6,11,0.0
2026-05-02 00:35:00,-45.0,-306.0,-261.0,12,0.0
2026-05-02 00:40:00,-44.9,-418.8,-373.8,14,0.0
2026-05-02 00:45:00,-45.0,-381.0,-336.0,15,0.0
2026-05-02 00:50:00,-45.0,-171.0,-126.1,16,0.0
2026-05-02 00:55:00,-44.8,-402.0,-357.0,18,0.0
2026-05-02 01:00:00,-45.0,-365.4,-320.4,19,0.0
2026-05-02 01:05:00,-45.0,-362.7,-317.8,20,0.0
2026-05-02 01:10:00,-45.1,-309.3,-264.4,22,0.0
2026-05-02 01:15:00,-45.0,-221.4,-176.5,23,0.0
2026-05-02 01:20:00,-45.0,-178.5,-133.6,24,0.0
2026-05-02 01:25:00,-45.0,-161.4,-116.5,26,0.0
2026-05-02 01:30:00,-44.9,-129.3,-84.4,27,0.0
2026-05-02 01:35:00,-45.0,-92.1,-47.1,28,0.0
2026-05-02 01:40:00,-45.0,-84.3,-39.3,29,0.0
2026-05-02 01:45:00,-45.0,-59.4,-14.5,30,0.0
2026-05-02 01:50:00,-45.0,-58.5,-13.5,32,0.0
2026-05-02 01:55:00,-45.0,-49.8,-4.8,33,0.0
2026-05-02 02:00:00,-45.1,-54.3,-9.4,34,0.0
2026-05-02 02:05:00,-45.0,-50.1,-5.1,35,0.0
2026-05-02 02:10:00,-45.0,-50.4,-5.4,36,0.0
2026-05-02 02:15:00,-45.1,-50.7,-5.7,38,0.0
2026-05-02 02:20:00,-45.0,-50.4,-5.4,39,0.0
2026-05-02 02:25:00,-44.9,-52.8,-7.8,40,0.0
2026-05-02 02:30:00,-44.9,-50.4,-5.3,41,0.0
2026-05-02 02:35:00,-44.8,-54.0,-9.0,42,0.0
2026-05-02 02:40:00,-45.1,-50.7,-5.8,44,0.0
2026-05-02 02:45:00,-45.0,-111.6,-66.6,45,0.0
2026-05-02 02:50:00,-44.9,-111.0,-66.1,46,0.0
2026-05-02 02:55:00,-45.0,-114.9,-69.9,47,0.0
2026-05-02 03:00:00,-45.0,-102.6,-57.7,48,0.0
2026-05-02 03:05:00,-44.9,-94.5,-49.6,50,0.0
2026-05-02 03:10:00,-44.9,-94.2,-49.3,51,0.0
2026-05-02 03:15:00,-45.0,-180.0,-135.0,52,0.0
2026-05-02 03:20:00,-45.0,-258.0,-213.0,53,0.0
2026-05-02 03:25:00,-44.8,-245.7,-200.9,54,0.0
2026-05-02 03:30:00,-45.0,-185.4,-140.5,56,0.0
2026-05-02 03:35:00,-45.0,-230.7,-185.8,57,0.0
2026-05-02 03:40:00,-45.1,-192.9,-147.9,58,0.0
2026-05-02 03:45:00,-44.9,-157.5,-112.5,59,0.0
2026-05-02 03:50:00,-45.1,-149.7,-104.8,60,0.0
2026-05-02 03:55:00,-45.1,-125.1,-80.2,62,0.0
2026-05-02 04:00:00,-45.0,-117.6,-72.6,63,0.0
2026-05-02 04:05:00,-45.0,-107.1,-62.1,64,0.0
2026-05-02 04:10:00,-44.9,-97.8,-52.8,65,0.0
2026-05-02 04:15:00,-45.0,-60.3,-15.3,66,0.0
2026-05-02 04:20:00,-45.0,-55.2,-10.2,68,0.0
2026-05-02 04:25:00,-45.0,-51.6,-6.6,69,0.0
2026-05-02 04:30:00,-44.9,-51.0,-6.1,70,0.0
2026-05-02 04:35:00,-44.8,-51.0,-6.2,71,0.0
2026-05-02 04:40:00,-45.0,-51.9,-7.1,72,0.0
2026-05-02 04:45:00,-45.0,-51.0,-6.1,74,0.0
2026-05-02 04:50:00,-45.0,-51.9,-6.9,75,0.0
2026-05-02 04:55:00,-45.0,-51.9,-6.9,76,0.0
2026-05-02 05:00:00,-45.1,-50.4,-5.5,77,0.0
2026-05-02 05:05:00,-45.1,-50.7,-5.7,78,0.0
2026-05-02 05:10:00,-45.0,-50.7,-5.7,80,0.0
2026-05-02 05:15:00,-44.9,-52.2,-7.2,81,0.0
2026-05-02 05:20:00,-45.0,-53.1,-8.1,82,0.0
2026-05-02 05:25:00,-44.9,-54.9,-10.0,83,0.0
2026-05-02 05:30:00,-44.9,-50.7,-5.8,84,0.0
2026-05-02 05:35:00,-44.9,-161.7,-116.7,86,0.0
2026-05-02 05:40:00,-44.8,-164.7,-119.7,87,0.0
2026-05-02 05:45:00,-45.0,-199.8,-154.8,88,0.0
2026-05-02 05:50:00,-45.1,-169.8,-125.0,89,1.631
2026-05-02 05:55:00,-44.9,-147.6,-102.7,90,3.206
2026-05-02 06:00:00,-44.9,-126.9,-81.9,92,4.701
2026-05-02 06:05:00,-44.7,-114.6,-69.7,93,8.741
2026-05-02 06:10:00,-45.0,-86.4,-41.4,94,15.201
2026-05-02 06:15:00,0.0,-28.5,-28.5,98,20.626
2026-05-02 06:20:00,0.0,-23.7,-23.7,98,26.117
2026-05-02 06:25:00,0.0,-126.0,-126.0,98,27.81
2026-05-02 06:30:00,0.0,-249.6,-249.6,98,28.273
2026-05-02 06:35:00,0.0,-250.5,-250.5,98,33.386
2026-05-02 06:40:00,0.0,-191.7,-191.7,98,29.194
2026-05-02 06:45:00,0.0,-173.7,-173.7,98,27.083
2026-05-02 06:50:00,0.0,-195.9,-195.9,98,34.184
2026-05-02 06:55:00,0.0,-181.2,-181.2,98,42.406
2026-05-02 07:00:00,0.0,-159.0,-159.0,98,51.484
2026-05-02 07:05:00,0.0,-72.3,-72.3,98,66.375
2026-05-02 07:10:00,0.0,-96.0,-96.0,98,65.741
2026-05-02 07:15:00,0.0,-182.1,-182.1,98,66.942
2026-05-02 07:20:00,0.0,-219.0,-219.0,98,75.693
2026-05-02 07:25:00,0.0,-172.8,-172.8,98,109.53
2026-05-02 07:30:00,0.0,-219.6,-219.6,98,110.235
2026-05-02 07:35:00,0.0,-216.0,-216.0,98,115.878
2026-05-02 07:40:00,0.0,-107.4,-107.4,98,129.923
2026-05-02 07:45:00,0.0,-116.7,-116.7,98,151.691
2026-05-02 07:50:00,0.0,-187.5,-187.5,98,105.333
2026-05-02 07:55:00,0.0,-193.8,-193.8,98,87.432
2026-05-02 08:00:00,67.5,-34.2,-101.7,98,88.575
2026-05-02 08:05:00,25.9,-6.0,-32.0,96,111.204
2026-05-02 08:10:00,58.6,-20.4,-79.1,95,103.302
2026-05-02 08:15:00,114.5,-3.9,-118.2,93,123.149
2026-05-02 08:20:00,83.5,-2.4,-86.3,90,112.619
2026-05-02 08:25:00,60.2,0.0,-60.2,88,150.313
2026-05-02 08:30:00,2.4,-6.6,-9.0,88,144.359
2026-05-02 08:35:00,53.8,-5.7,-59.4,87,142.961
2026-05-02 08:40:00,27.5,-5.4,-32.8,86,187.072
2026-05-02 08:45:00,-17.6,-6.0,11.7,85,242.408
2026-05-02 08:50:00,-19.3,-6.0,13.3,85,224.596
2026-05-02 08:55:00,48.3,-6.6,-54.9,85,261.49
2026-05-02 09:00:00,10.4,-3.6,-14.4,83,244.319
2026-05-02 09:05:00,13.1,-5.4,-18.3,82,230.335
2026-05-02 09:10:00,48.5,-6.3,-54.8,80,217.187
