时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-05-30 00:00:00,-71.1,-132.0,-49.5,3,0.0
2026-05-30 00:05:00,-89.8,-494.4,-404.7,4,0.0
2026-05-30 00:10:00,-89.8,-517.8,-428.0,6,0.0
2026-05-30 00:15:00,-89.9,-455.7,-366.0,7,0.0
2026-05-30 00:20:00,-90.0,-434.7,-344.9,8,0.0
2026-05-30 00:25:00,-89.7,-413.1,-323.3,10,0.0
2026-05-30 00:30:00,-89.7,-318.6,-228.9,11,0.0
2026-05-30 00:35:00,-89.7,-359.7,-270.0,13,0.0
2026-05-30 00:40:00,-89.7,-313.8,-224.1,14,0.0
2026-05-30 00:45:00,-89.8,-274.8,-185.2,15,0.0
2026-05-30 00:50:00,-89.8,-225.6,-135.9,17,0.0
2026-05-30 00:55:00,-89.7,-230.1,-140.5,18,0.0
2026-05-30 01:00:00,-89.8,-186.0,-96.1,19,0.0
2026-05-30 01:05:00,-89.7,-133.8,-44.0,21,0.0
2026-05-30 01:10:00,-89.7,-216.3,-126.7,22,0.0
2026-05-30 01:15:00,-89.7,-186.6,-96.9,23,0.0
2026-05-30 01:20:00,-89.9,-234.3,-144.3,25,0.0
2026-05-30 01:25:00,-89.8,-226.8,-137.1,26,0.0
2026-05-30 01:30:00,-89.7,-209.7,-119.9,27,0.0
2026-05-30 01:35:00,-89.6,-279.0,-189.1,29,0.0
2026-05-30 01:40:00,-90.0,-283.8,-193.7,30,0.0
2026-05-30 01:45:00,-89.8,-254.1,-164.3,32,0.0
2026-05-30 01:50:00,-89.6,-250.8,-161.2,33,0.0
2026-05-30 01:55:00,-89.8,-197.1,-107.4,34,0.0
2026-05-30 02:00:00,-89.7,-133.2,-43.5,36,0.0
2026-05-30 02:05:00,-89.6,-127.2,-37.4,37,0.0
2026-05-30 02:10:00,-89.8,-123.0,-33.4,38,0.0
2026-05-30 02:15:00,-89.6,-124.5,-34.7,40,0.0
2026-05-30 02:20:00,-89.6,-114.9,-25.2,41,0.0
2026-05-30 02:25:00,-89.9,-161.1,-71.2,42,0.0
2026-05-30 02:30:00,-89.5,-268.8,-179.3,44,0.0
2026-05-30 02:35:00,-89.9,-349.8,-259.9,45,0.0
