时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-06-16 00:00:00,-80.1,-98.7,-18.6,3,0.0
2026-06-16 00:05:00,-89.6,-441.3,-351.6,4,0.0
2026-06-16 00:10:00,-89.8,-455.1,-365.3,6,0.0
2026-06-16 00:15:00,-89.8,-495.9,-406.1,7,0.0
2026-06-16 00:20:00,-89.7,-440.1,-350.3,8,0.0
2026-06-16 00:25:00,-90.0,-392.4,-302.4,10,0.0
2026-06-16 00:30:00,-89.9,-270.6,-180.8,11,0.0
2026-06-16 00:35:00,-89.6,-181.5,-91.6,13,0.0
2026-06-16 00:40:00,-89.7,-142.2,-52.5,14,0.0
2026-06-16 00:45:00,-89.8,-139.2,-49.5,15,0.0
2026-06-16 00:50:00,-89.8,-232.5,-142.6,17,0.0
2026-06-16 00:55:00,-89.6,-229.2,-139.5,18,0.0
2026-06-16 01:00:00,-89.6,-189.0,-99.1,19,0.0
2026-06-16 01:05:00,-89.9,-189.3,-99.5,21,0.0
2026-06-16 01:10:00,-89.6,-168.0,-78.1,22,0.0
2026-06-16 01:15:00,-89.7,-248.7,-159.0,23,0.0
2026-06-16 01:20:00,-89.8,-289.2,-199.5,25,0.0
2026-06-16 01:25:00,-89.7,-257.1,-167.4,26,0.0
2026-06-16 01:30:00,-89.6,-239.1,-149.3,27,0.0
2026-06-16 01:35:00,-89.9,-210.6,-120.9,29,0.0
2026-06-16 01:40:00,-89.9,-154.8,-65.2,30,0.0
2026-06-16 01:45:00,-89.9,-102.3,-12.4,32,0.0
2026-06-16 01:50:00,-89.7,-96.3,-6.5,33,0.0
2026-06-16 01:55:00,-89.6,-95.4,-5.8,34,0.0
2026-06-16 02:00:00,-89.8,-96.3,-6.6,36,0.0
2026-06-16 02:05:00,-89.9,-348.3,-258.4,37,0.0
2026-06-16 02:10:00,-89.8,-285.3,-195.5,38,0.0
2026-06-16 02:15:00,-89.8,-287.1,-197.3,40,0.0
2026-06-16 02:20:00,-89.7,-275.1,-185.4,41,0.0
2026-06-16 02:25:00,-89.8,-207.0,-117.2,42,0.0
2026-06-16 02:30:00,-89.8,-194.7,-105.0,44,0.0
2026-06-16 02:35:00,-89.8,-222.6,-133.0,45,0.0
2026-06-16 02:40:00,-89.8,-171.3,-81.6,46,0.0
2026-06-16 02:45:00,-89.7,-144.0,-54.1,48,0.0
2026-06-16 02:50:00,-89.9,-148.5,-58.6,49,0.0
2026-06-16 02:55:00,-89.8,-146.1,-56.4,50,0.0
2026-06-16 03:00:00,-89.9,-141.0,-51.3,52,0.0
2026-06-16 03:05:00,-89.9,-129.6,-39.7,53,0.0
2026-06-16 03:10:00,-89.7,-124.8,-35.2,54,0.0
2026-06-16 03:15:00,-89.4,-188.7,-99.1,56,0.0
2026-06-16 03:20:00,-89.8,-182.1,-92.4,57,0.0
2026-06-16 03:25:00,-89.7,-210.3,-120.8,58,0.0
2026-06-16 03:30:00,-89.5,-198.6,-108.9,60,0.0
2026-06-16 03:35:00,-89.6,-157.2,-67.7,61,0.0
2026-06-16 03:40:00,-89.6,-192.3,-102.6,62,0.0
2026-06-16 03:45:00,-89.7,-181.2,-91.5,64,0.0
2026-06-16 03:50:00,-89.6,-156.9,-67.2,65,0.0
2026-06-16 03:55:00,-89.9,-152.7,-63.0,66,0.0
2026-06-16 04:00:00,-89.7,-115.8,-26.2,68,0.0
2026-06-16 04:05:00,-89.8,-113.7,-23.9,69,0.0
2026-06-16 04:10:00,-89.6,-113.4,-23.7,71,0.0
2026-06-16 04:15:00,-89.7,-111.9,-22.3,72,0.0
2026-06-16 04:20:00,-89.7,-108.9,-19.0,73,0.0
2026-06-16 04:25:00,-89.6,-176.7,-87.0,75,0.0
2026-06-16 04:30:00,-89.8,-145.5,-55.8,76,0.0
2026-06-16 04:35:00,-89.7,-138.9,-49.3,77,0.0
2026-06-16 04:40:00,-89.6,-129.3,-39.7,79,0.0
2026-06-16 04:45:00,-89.8,-103.2,-13.5,80,0.0
2026-06-16 04:50:00,-89.8,-136.5,-46.9,81,0.0
2026-06-16 04:55:00,-89.6,-137.4,-47.7,82,0.0
2026-06-16 05:00:00,-89.7,-138.6,-49.0,84,0.0
2026-06-16 05:05:00,-89.6,-138.6,-48.9,85,0.0
2026-06-16 05:10:00,-89.8,-138.3,-48.5,86,0.0
2026-06-16 05:15:00,-89.7,-200.7,-111.1,87,0.0
2026-06-16 05:20:00,-89.6,-176.4,-86.9,89,0.0
2026-06-16 05:25:00,-89.7,-176.4,-86.8,90,0.0
2026-06-16 05:30:00,-89.8,-176.7,-87.1,91,0.0
2026-06-16 05:35:00,-89.6,-206.1,-116.6,92,1.409
2026-06-16 05:40:00,-89.6,-182.7,-93.1,94,2.912
2026-06-16 05:45:00,-90.0,-163.5,-73.5,95,4.693
2026-06-16 05:50:00,-89.8,-145.8,-56.1,96,5.873
2026-06-16 05:55:00,-89.6,-268.2,-178.5,98,8.348
2026-06-16 06:00:00,0.0,-137.7,-137.7,98,12.789
2026-06-16 06:05:00,0.0,-197.7,-197.7,98,17.298
2026-06-16 06:10:00,0.0,-308.1,-308.1,98,18.338
2026-06-16 06:15:00,0.0,-228.6,-228.6,98,27.415
2026-06-16 06:20:00,0.0,-226.2,-226.2,98,40.708
2026-06-16 06:25:00,0.0,-210.0,-210.0,98,36.802
2026-06-16 06:30:00,0.0,-162.6,-162.6,98,35.4
