时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-04-29 00:00:00,0.0,-108.3,-88.0,3,0.0
2026-04-29 00:05:00,-22.5,-152.1,-119.45,4,0.0
2026-04-29 00:10:00,-45.0,-195.9,-150.9,6,0.0
2026-04-29 00:15:00,-45.0,-193.8,-148.8,7,0.0
2026-04-29 00:20:00,-44.9,-188.4,-143.3,8,0.0
2026-04-29 00:25:00,-44.9,-167.7,-122.8,10,0.0
2026-04-29 00:30:00,-44.9,-141.3,-96.4,11,0.0
2026-04-29 00:35:00,-44.9,-61.8,-16.9,12,0.0
2026-04-29 00:40:00,-45.0,-173.7,-128.6,14,0.0
2026-04-29 00:45:00,-45.0,-155.1,-110.3,15,0.0
2026-04-29 00:50:00,-45.0,-170.7,-125.8,16,0.0
2026-04-29 00:55:00,-44.9,-159.0,-114.0,18,0.0
2026-04-29 01:00:00,-44.9,-139.5,-94.5,19,0.0
2026-04-29 01:05:00,-44.9,-217.8,-172.8,20,0.0
2026-04-29 01:10:00,-44.9,-202.5,-157.6,21,0.0
2026-04-29 01:15:00,-44.9,-193.8,-148.9,22,0.0
2026-04-29 01:20:00,-44.9,-155.1,-110.0,24,0.0
2026-04-29 01:25:00,-45.1,-276.9,-232.0,25,0.0
2026-04-29 01:30:00,-45.0,-262.5,-217.4,26,0.0
2026-04-29 01:35:00,-44.9,-147.3,-102.3,27,0.0
2026-04-29 01:40:00,-45.0,-134.7,-89.7,28,0.0
2026-04-29 01:45:00,-44.9,-177.3,-132.4,30,0.0
2026-04-29 01:50:00,-45.0,-161.1,-116.1,31,0.0
2026-04-29 01:55:00,-45.0,-94.8,-49.8,32,0.0
2026-04-29 02:00:00,-45.0,-80.1,-35.0,33,0.0
2026-04-29 02:05:00,-44.9,-81.6,-36.5,34,0.0
2026-04-29 02:10:00,-44.9,-58.5,-13.6,36,0.0
2026-04-29 02:15:00,-44.9,-50.4,-5.5,37,0.0
2026-04-29 02:20:00,-45.0,-124.8,-79.8,38,0.0
2026-04-29 02:25:00,-45.0,-231.9,-187.0,39,0.0
2026-04-29 02:30:00,-45.0,-217.8,-172.9,40,0.0
2026-04-29 02:35:00,-45.0,-208.2,-163.3,42,0.0
2026-04-29 02:40:00,-45.1,-259.2,-214.2,43,0.0
2026-04-29 02:45:00,-45.0,-237.0,-192.0,44,0.0
2026-04-29 02:50:00,-45.1,-249.6,-204.8,45,0.0
2026-04-29 02:55:00,-44.9,-195.6,-150.7,46,0.0
2026-04-29 03:00:00,-45.1,-178.5,-133.6,48,0.0
2026-04-29 03:05:00,-45.0,-164.7,-119.7,49,0.0
2026-04-29 03:10:00,-45.0,-148.2,-103.2,50,0.0
2026-04-29 03:15:00,-45.0,-143.1,-98.1,51,0.0
2026-04-29 03:20:00,-44.9,-204.9,-160.0,52,0.0
2026-04-29 03:25:00,-45.1,-204.9,-159.8,54,0.0
2026-04-29 03:30:00,-44.9,-183.9,-138.9,55,0.0
2026-04-29 03:35:00,-44.8,-158.1,-113.1,56,0.0
2026-04-29 03:40:00,-44.9,-241.5,-196.5,57,0.0
2026-04-29 03:45:00,-45.0,-211.5,-166.5,58,0.0
2026-04-29 03:50:00,-44.9,-210.0,-165.0,60,0.0
2026-04-29 03:55:00,-45.1,-157.2,-112.2,61,0.0
2026-04-29 04:00:00,-44.9,-147.3,-102.4,62,0.0
2026-04-29 04:05:00,-45.1,-70.2,-25.2,63,0.0
2026-04-29 04:10:00,-44.9,-66.9,-22.0,64,0.0
2026-04-29 04:15:00,-44.9,-66.0,-21.0,66,0.0
2026-04-29 04:20:00,-45.1,-66.0,-21.0,67,0.0
2026-04-29 04:25:00,-45.0,-50.7,-5.7,68,0.0
2026-04-29 04:30:00,-44.9,-50.7,-5.8,69,0.0
2026-04-29 04:35:00,-44.9,-50.7,-5.7,70,0.0
2026-04-29 04:40:00,-44.9,-49.8,-4.8,72,0.0
2026-04-29 04:45:00,-45.0,-50.4,-5.4,73,0.0
2026-04-29 04:50:00,-45.0,-50.1,-5.2,74,0.0
2026-04-29 04:55:00,-45.1,-49.8,-4.9,75,0.0
2026-04-29 05:00:00,-44.9,-50.1,-5.1,76,0.0
2026-04-29 05:05:00,-45.0,-50.4,-5.4,78,0.0
2026-04-29 05:10:00,-45.0,-49.8,-4.9,79,0.0
2026-04-29 05:15:00,-44.9,-50.1,-5.1,80,0.0
2026-04-29 05:20:00,-44.9,-49.2,-4.2,81,0.0
2026-04-29 05:25:00,-44.9,-49.8,-4.9,82,0.0
2026-04-29 05:30:00,-45.0,-50.1,-5.3,84,0.0
2026-04-29 05:35:00,-44.9,-159.0,-114.1,85,0.0
2026-04-29 05:40:00,-44.9,-156.6,-111.6,86,0.0
2026-04-29 05:45:00,-45.0,-131.7,-86.9,87,0.0
2026-04-29 05:50:00,-45.1,-105.9,-61.0,89,0.0
2026-04-29 05:55:00,-45.0,-128.4,-83.5,90,0.394
2026-04-29 06:00:00,-44.9,-153.0,-108.1,91,1.153
2026-04-29 06:05:00,-44.9,-156.6,-111.7,92,2.612
2026-04-29 06:10:00,-44.7,-132.0,-87.1,94,3.444
2026-04-29 06:15:00,0.0,-82.2,-82.2,98,2.689
2026-04-29 06:20:00,0.0,-55.2,-55.2,98,4.101
2026-04-29 06:25:00,0.0,-37.2,-37.2,98,6.379
2026-04-29 06:30:00,0.0,-65.7,-65.7,98,8.262
2026-04-29 06:35:00,0.0,-150.3,-150.3,98,15.216
2026-04-29 06:40:00,0.0,-327.0,-327.0,98,15.63
