时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-05-27 00:00:00,-93.7,-132.3,-133.7,3,0.0
2026-05-27 00:05:00,-89.7,-480.3,-390.6,4,0.0
2026-05-27 00:10:00,-90.0,-561.3,-471.6,6,0.0
2026-05-27 00:15:00,-89.6,-461.7,-372.0,7,0.0
2026-05-27 00:20:00,-89.8,-436.2,-346.3,9,0.0
2026-05-27 00:25:00,-89.7,-321.9,-232.1,10,0.0
2026-05-27 00:30:00,-89.9,-362.1,-272.3,11,0.0
2026-05-27 00:35:00,-89.8,-380.4,-290.7,13,0.0
2026-05-27 00:40:00,-89.9,-322.5,-232.6,14,0.0
2026-05-27 00:45:00,-89.8,-321.3,-231.5,15,0.0
2026-05-27 00:50:00,-89.7,-338.4,-248.7,17,0.0
2026-05-27 00:55:00,-89.8,-330.0,-240.2,18,0.0
2026-05-27 01:00:00,-89.8,-324.3,-234.6,19,0.0
2026-05-27 01:05:00,-89.8,-256.8,-167.1,21,0.0
2026-05-27 01:10:00,-89.8,-200.7,-110.9,22,0.0
2026-05-27 01:15:00,-89.7,-191.7,-102.1,23,0.0
2026-05-27 01:20:00,-89.8,-182.7,-92.9,25,0.0
2026-05-27 01:25:00,-89.9,-160.2,-70.5,26,0.0
2026-05-27 01:30:00,-89.9,-156.9,-67.1,27,0.0
2026-05-27 01:35:00,-89.9,-153.0,-63.1,29,0.0
2026-05-27 01:40:00,-89.8,-135.0,-45.3,30,0.0
2026-05-27 01:45:00,-89.9,-107.1,-17.2,32,0.0
2026-05-27 01:50:00,-89.7,-147.6,-57.8,33,0.0
2026-05-27 01:55:00,-89.8,-144.0,-54.2,34,0.0
2026-05-27 02:00:00,-89.7,-144.0,-54.3,36,0.0
2026-05-27 02:05:00,-89.9,-138.6,-48.8,37,0.0
2026-05-27 02:10:00,-89.6,-119.7,-30.1,38,0.0
2026-05-27 02:15:00,-89.7,-120.0,-30.1,40,0.0
2026-05-27 02:20:00,-89.6,-208.5,-118.8,41,0.0
2026-05-27 02:25:00,-89.8,-208.8,-118.9,42,0.0
2026-05-27 02:30:00,-89.6,-192.3,-102.7,44,0.0
2026-05-27 02:35:00,-89.8,-194.7,-104.8,45,0.0
2026-05-27 02:40:00,-89.7,-291.6,-201.9,46,0.0
2026-05-27 02:45:00,-89.8,-312.3,-222.6,48,0.0
2026-05-27 02:50:00,-89.6,-262.8,-173.2,49,0.0
2026-05-27 02:55:00,-89.7,-206.1,-116.4,50,0.0
2026-05-27 03:00:00,-89.6,-193.8,-104.1,52,0.0
2026-05-27 03:05:00,-89.8,-188.7,-98.8,53,0.0
2026-05-27 03:10:00,-89.7,-181.2,-91.4,54,0.0
2026-05-27 03:15:00,-89.7,-178.2,-88.7,56,0.0
2026-05-27 03:20:00,-89.5,-285.9,-196.1,57,0.0
2026-05-27 03:25:00,-89.6,-271.2,-181.6,58,0.0
2026-05-27 03:30:00,-89.6,-276.6,-187.0,60,0.0
2026-05-27 03:35:00,-89.6,-303.9,-214.3,61,0.0
2026-05-27 03:40:00,-89.8,-294.6,-204.8,63,0.0
2026-05-27 03:45:00,-89.7,-253.8,-164.2,64,0.0
2026-05-27 03:50:00,-89.8,-293.1,-203.4,65,0.0
2026-05-27 03:55:00,-89.7,-256.8,-167.1,67,0.0
