时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-07-09 00:00:00,-90.7,-184.5,-90.6,3,0.0
2026-07-09 00:05:00,-89.7,-382.8,-292.9,4,0.0
2026-07-09 00:10:00,-90.0,-453.3,-363.5,6,0.0
2026-07-09 00:15:00,-89.9,-409.2,-319.4,7,0.0
2026-07-09 00:20:00,-89.9,-358.2,-268.5,8,0.0
2026-07-09 00:25:00,-89.9,-330.0,-240.2,10,0.0
2026-07-09 00:30:00,-89.7,-279.0,-189.1,11,0.0
2026-07-09 00:35:00,-89.7,-228.6,-138.8,13,0.0
2026-07-09 00:40:00,-89.8,-197.7,-107.8,14,0.0
2026-07-09 00:45:00,-89.9,-192.6,-102.9,15,0.0
2026-07-09 00:50:00,-89.8,-185.7,-96.2,17,0.0
2026-07-09 00:55:00,-89.9,-153.0,-63.2,18,0.0
2026-07-09 01:00:00,-89.8,-267.3,-177.6,19,0.0
2026-07-09 01:05:00,-89.6,-237.0,-147.4,21,0.0
2026-07-09 01:10:00,-89.8,-192.3,-102.5,22,0.0
2026-07-09 01:15:00,-89.9,-165.0,-75.1,23,0.0
2026-07-09 01:20:00,-89.9,-165.9,-76.0,25,0.0
2026-07-09 01:25:00,-89.7,-138.6,-48.7,26,0.0
2026-07-09 01:30:00,-89.6,-140.7,-51.1,27,0.0
2026-07-09 01:35:00,-89.7,-141.9,-52.3,29,0.0
2026-07-09 01:40:00,-89.6,-143.4,-53.5,30,0.0
2026-07-09 01:45:00,-89.7,-131.4,-41.6,32,0.0
2026-07-09 01:50:00,-89.5,-139.8,-50.3,33,0.0
2026-07-09 01:55:00,-89.8,-184.2,-94.5,34,0.0
2026-07-09 02:00:00,-89.6,-185.7,-96.0,36,0.0
2026-07-09 02:05:00,-89.7,-186.9,-97.3,37,0.0
2026-07-09 02:10:00,-89.7,-186.9,-97.3,38,0.0
2026-07-09 02:15:00,-89.7,-172.5,-82.6,40,0.0
2026-07-09 02:20:00,-89.6,-182.1,-92.4,41,0.0
2026-07-09 02:25:00,-89.8,-164.1,-74.3,42,0.0
2026-07-09 02:30:00,-89.7,-164.4,-74.7,44,0.0
2026-07-09 02:35:00,-89.8,-162.3,-72.5,45,0.0
2026-07-09 02:40:00,-89.5,-194.4,-104.7,46,0.0
2026-07-09 02:45:00,-90.0,-219.0,-129.1,48,0.0
2026-07-09 02:50:00,-89.7,-185.4,-95.7,49,0.0
2026-07-09 02:55:00,-89.8,-171.6,-82.0,50,0.0
2026-07-09 03:00:00,-89.5,-165.9,-76.3,52,0.0
2026-07-09 03:05:00,-90.0,-134.7,-44.7,53,0.0
2026-07-09 03:10:00,-89.7,-147.9,-58.1,54,0.0
2026-07-09 03:15:00,-89.7,-144.9,-55.2,56,0.0
2026-07-09 03:20:00,-89.5,-134.1,-44.6,57,0.0
2026-07-09 03:25:00,-89.6,-247.8,-158.1,58,0.0
2026-07-09 03:30:00,-89.5,-352.5,-262.8,60,0.0
2026-07-09 03:35:00,-89.5,-309.9,-220.2,61,0.0
2026-07-09 03:40:00,-89.5,-299.4,-209.8,63,0.0
2026-07-09 03:45:00,-89.8,-371.1,-281.4,64,0.0
2026-07-09 03:50:00,-89.5,-319.5,-229.9,65,0.0
2026-07-09 03:55:00,-89.7,-261.9,-172.2,67,0.0
2026-07-09 04:00:00,-89.7,-236.4,-146.8,68,0.0
2026-07-09 04:05:00,-89.5,-195.3,-106.0,69,0.0
2026-07-09 04:10:00,-89.6,-161.7,-72.0,71,0.0
2026-07-09 04:15:00,-89.6,-152.1,-62.5,72,0.0
2026-07-09 04:20:00,-89.7,-148.5,-58.8,73,0.0
2026-07-09 04:25:00,-89.7,-146.7,-57.0,75,0.0
2026-07-09 04:30:00,-89.8,-112.2,-22.5,76,0.0
2026-07-09 04:35:00,-89.4,-97.8,-8.2,77,0.0
2026-07-09 04:40:00,-89.8,-98.1,-8.5,79,0.0
2026-07-09 04:45:00,-89.7,-96.9,-7.1,80,0.0
2026-07-09 04:50:00,-89.6,-97.2,-7.5,82,0.0
2026-07-09 04:55:00,-89.6,-96.6,-7.1,83,0.0
2026-07-09 05:00:00,-89.9,-97.5,-7.7,84,0.0
2026-07-09 05:05:00,-89.9,-147.3,-57.4,85,0.0
2026-07-09 05:10:00,-89.6,-180.9,-91.2,86,0.0
2026-07-09 05:15:00,-90.0,-186.9,-97.1,88,0.0
2026-07-09 05:20:00,-89.7,-253.2,-163.6,89,0.0
2026-07-09 05:25:00,-89.7,-255.3,-165.6,90,0.0
2026-07-09 05:30:00,-89.8,-372.6,-282.8,92,0.0
2026-07-09 05:35:00,-89.6,-317.1,-227.5,93,0.103
2026-07-09 05:40:00,-89.6,-305.7,-216.1,94,1.271
2026-07-09 05:45:00,-89.6,-248.1,-158.3,95,2.712
2026-07-09 05:50:00,-89.7,-222.3,-132.7,96,6.569
2026-07-09 05:55:00,-90.0,-204.0,-114.1,98,8.052
2026-07-09 06:00:00,0.0,-90.9,-90.9,98,6.177
2026-07-09 06:05:00,0.0,-36.6,-36.6,98,6.183
2026-07-09 06:10:00,0.0,-93.3,-93.3,98,5.458
2026-07-09 06:15:00,0.0,-80.4,-80.4,98,9.403
2026-07-09 06:20:00,0.0,-78.3,-78.3,98,10.929
2026-07-09 06:25:00,0.0,-44.1,-44.1,98,32.717
2026-07-09 06:30:00,0.0,-30.3,-30.3,98,33.383
2026-07-09 06:35:00,0.0,-193.5,-193.5,98,32.186
2026-07-09 06:40:00,0.0,-214.5,-214.5,98,45.6
2026-07-09 06:45:00,0.0,-139.8,-139.8,98,51.519
2026-07-09 06:50:00,0.0,-67.5,-67.5,98,104.495
2026-07-09 06:55:00,0.0,-12.9,-12.9,98,136.855
