时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-06-04 00:00:00,-128.0,-204.3,-76.3,3,0.0
2026-06-04 00:05:00,-89.9,-310.8,-221.0,4,0.0
2026-06-04 00:10:00,-89.8,-402.6,-312.6,6,0.0
2026-06-04 00:15:00,-89.8,-238.5,-148.8,7,0.0
2026-06-04 00:20:00,-90.1,-437.4,-347.3,8,0.0
2026-06-04 00:25:00,-90.0,-360.3,-270.3,10,0.0
2026-06-04 00:30:00,-89.9,-308.1,-218.2,11,0.0
2026-06-04 00:35:00,-89.8,-269.4,-179.7,12,0.0
2026-06-04 00:40:00,-90.0,-296.4,-206.4,14,0.0
2026-06-04 00:45:00,-90.1,-271.2,-181.2,15,0.0
2026-06-04 00:50:00,-89.9,-260.1,-170.2,16,0.0
2026-06-04 00:55:00,-90.0,-252.3,-162.3,18,0.0
2026-06-04 01:00:00,-90.0,-163.8,-73.9,19,0.0
2026-06-04 01:05:00,-89.9,-112.8,-23.0,21,0.0
2026-06-04 01:10:00,-89.9,-101.1,-11.1,22,0.0
2026-06-04 01:15:00,-90.0,-99.9,-10.0,23,0.0
2026-06-04 01:20:00,-89.7,-100.2,-10.4,25,0.0
2026-06-04 01:25:00,-89.9,-183.0,-93.2,26,0.0
2026-06-04 01:30:00,-90.0,-158.4,-68.5,27,0.0
2026-06-04 01:35:00,-89.9,-159.9,-70.2,29,0.0
2026-06-04 01:40:00,-89.9,-159.9,-69.9,30,0.0
2026-06-04 01:45:00,-90.0,-135.0,-45.2,31,0.0
2026-06-04 01:50:00,-89.7,-135.0,-44.9,33,0.0
2026-06-04 01:55:00,-89.9,-143.1,-53.2,34,0.0
2026-06-04 02:00:00,-90.0,-194.4,-104.4,35,0.0
2026-06-04 02:05:00,-89.7,-358.2,-268.4,37,0.0
2026-06-04 02:10:00,-89.8,-285.9,-196.1,38,0.0
2026-06-04 02:15:00,-89.9,-283.2,-193.4,40,0.0
2026-06-04 02:20:00,-89.8,-215.4,-125.6,41,0.0
2026-06-04 02:25:00,-89.9,-102.6,-12.7,42,0.0
2026-06-04 02:30:00,-89.8,-106.2,-16.3,44,0.0
2026-06-04 02:35:00,-89.6,-102.0,-12.1,45,0.0
2026-06-04 02:40:00,-89.9,-103.2,-13.2,46,0.0
2026-06-04 02:45:00,-89.8,-102.6,-12.8,48,0.0
2026-06-04 02:50:00,-89.9,-102.6,-12.8,49,0.0
2026-06-04 02:55:00,-89.9,-103.2,-13.3,50,0.0
2026-06-04 03:00:00,-89.9,-103.2,-13.4,52,0.0
2026-06-04 03:05:00,-89.7,-213.6,-123.9,53,0.0
2026-06-04 03:10:00,-89.8,-213.6,-123.8,54,0.0
2026-06-04 03:15:00,-89.8,-214.5,-124.7,56,0.0
2026-06-04 03:20:00,-89.9,-302.4,-212.4,57,0.0
