时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-07-03 00:00:00,-78.9,-205.8,-130.6,3,0.0
2026-07-03 00:05:00,-89.8,-637.5,-547.8,4,0.0
2026-07-03 00:10:00,-90.0,-618.9,-529.2,6,0.0
2026-07-03 00:15:00,-90.0,-599.7,-509.9,7,0.0
2026-07-03 00:20:00,-89.7,-455.1,-365.5,9,0.0
2026-07-03 00:25:00,-89.9,-398.1,-308.2,10,0.0
2026-07-03 00:30:00,-89.6,-380.7,-291.1,11,0.0
2026-07-03 00:35:00,-89.9,-297.3,-207.5,13,0.0
2026-07-03 00:40:00,-89.8,-220.8,-131.2,14,0.0
2026-07-03 00:45:00,-89.5,-322.2,-232.5,15,0.0
2026-07-03 00:50:00,-89.6,-337.5,-248.0,17,0.0
2026-07-03 00:55:00,-89.7,-272.7,-183.0,18,0.0
2026-07-03 01:00:00,-89.8,-326.1,-236.7,19,0.0
2026-07-03 01:05:00,-89.8,-261.9,-172.1,21,0.0
2026-07-03 01:10:00,-89.7,-223.5,-133.8,22,0.0
2026-07-03 01:15:00,-89.8,-180.6,-90.8,24,0.0
2026-07-03 01:20:00,-89.6,-170.7,-81.0,25,0.0
2026-07-03 01:25:00,-89.6,-152.7,-63.2,26,0.0
2026-07-03 01:30:00,-89.6,-117.3,-27.6,28,0.0
2026-07-03 01:35:00,-89.6,-197.1,-107.5,29,0.0
2026-07-03 01:40:00,-89.7,-177.0,-87.3,30,0.0
2026-07-03 01:45:00,-89.7,-165.3,-75.5,32,0.0
2026-07-03 01:50:00,-89.7,-225.0,-135.4,33,0.0
2026-07-03 01:55:00,-89.9,-164.1,-74.6,34,0.0
2026-07-03 02:00:00,-89.7,-142.8,-53.1,36,0.0
2026-07-03 02:05:00,-89.8,-143.1,-53.5,37,0.0
2026-07-03 02:10:00,-89.6,-177.9,-88.2,38,0.0
2026-07-03 02:15:00,-89.6,-144.6,-55.1,40,0.0
2026-07-03 02:20:00,-89.8,-202.5,-112.7,41,0.0
2026-07-03 02:25:00,-89.8,-212.4,-122.6,42,0.0
2026-07-03 02:30:00,-89.8,-245.7,-156.0,44,0.0
2026-07-03 02:35:00,-89.5,-221.7,-132.0,45,0.0
2026-07-03 02:40:00,-89.6,-212.4,-122.6,46,0.0
2026-07-03 02:45:00,-89.8,-208.2,-118.4,48,0.0
2026-07-03 02:50:00,-89.7,-198.9,-109.3,49,0.0
2026-07-03 02:55:00,-89.5,-243.6,-154.0,50,0.0
2026-07-03 03:00:00,-89.6,-206.1,-116.6,52,0.0
2026-07-03 03:05:00,-89.9,-204.6,-115.1,53,0.0
2026-07-03 03:10:00,-89.6,-263.7,-174.1,54,0.0
2026-07-03 03:15:00,-89.6,-219.0,-129.3,56,0.0
2026-07-03 03:20:00,-89.7,-183.3,-93.9,57,0.0
2026-07-03 03:25:00,-89.4,-175.5,-85.8,58,0.0
2026-07-03 03:30:00,-89.4,-153.3,-63.6,60,0.0
