时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-05-12 00:00:00,-45.4,-183.9,-140.1,3,0.0
2026-05-12 00:05:00,-45.1,-417.9,-372.9,4,0.0
2026-05-12 00:10:00,-45.0,-411.9,-367.0,6,0.0
2026-05-12 00:15:00,-45.0,-398.1,-353.2,7,0.0
2026-05-12 00:20:00,-45.0,-404.7,-359.9,8,0.0
2026-05-12 00:25:00,-45.1,-288.6,-243.6,10,0.0
2026-05-12 00:30:00,-45.0,-221.1,-176.2,11,0.0
2026-05-12 00:35:00,-45.0,-370.5,-325.5,12,0.0
2026-05-12 00:40:00,-45.0,-317.7,-272.7,14,0.0
2026-05-12 00:45:00,-45.1,-280.8,-235.8,15,0.0
2026-05-12 00:50:00,-45.0,-243.0,-198.0,16,0.0
2026-05-12 00:55:00,-44.8,-183.9,-138.9,18,0.0
2026-05-12 01:00:00,-45.0,-182.7,-137.6,19,0.0
2026-05-12 01:05:00,-44.9,-158.7,-113.7,20,0.0
2026-05-12 01:10:00,-44.9,-136.8,-91.7,22,0.0
2026-05-12 01:15:00,-44.8,-111.9,-66.9,23,0.0
2026-05-12 01:20:00,-44.9,-90.6,-45.7,24,0.0
2026-05-12 01:25:00,-44.9,-88.2,-43.3,25,0.0
2026-05-12 01:30:00,-45.0,-79.5,-34.6,26,0.0
2026-05-12 01:35:00,-44.9,-52.8,-7.9,28,0.0
2026-05-12 01:40:00,-45.0,-119.1,-74.1,29,0.0
2026-05-12 01:45:00,-44.9,-106.5,-61.5,30,0.0
2026-05-12 01:50:00,-44.9,-92.7,-47.9,31,0.0
2026-05-12 01:55:00,-44.8,-83.4,-38.5,32,0.0
2026-05-12 02:00:00,-44.9,-52.2,-7.2,34,0.0
2026-05-12 02:05:00,-44.9,-53.4,-8.5,35,0.0
2026-05-12 02:10:00,-44.9,-51.3,-6.4,36,0.0
2026-05-12 02:15:00,-45.0,-52.2,-7.4,37,0.0
2026-05-12 02:20:00,-44.9,-99.3,-54.4,38,0.0
2026-05-12 02:25:00,-45.0,-122.7,-77.7,40,0.0
2026-05-12 02:30:00,-45.0,-163.2,-118.2,41,0.0
2026-05-12 02:35:00,-44.9,-164.7,-119.7,42,0.0
2026-05-12 02:40:00,-44.9,-165.9,-120.9,43,0.0
2026-05-12 02:45:00,-44.9,-128.7,-83.7,44,0.0
2026-05-12 02:50:00,-44.9,-126.0,-81.1,46,0.0
2026-05-12 02:55:00,-44.8,-119.7,-74.7,47,0.0
2026-05-12 03:00:00,-44.8,-78.9,-34.0,48,0.0
2026-05-12 03:05:00,-44.8,-73.8,-28.8,49,0.0
2026-05-12 03:10:00,-44.8,-71.4,-26.5,50,0.0
2026-05-12 03:15:00,-45.0,-67.5,-22.5,52,0.0
2026-05-12 03:20:00,-44.8,-62.7,-17.9,53,0.0
2026-05-12 03:25:00,-45.0,-155.1,-110.2,54,0.0
2026-05-12 03:30:00,-45.0,-144.3,-99.2,55,0.0
2026-05-12 03:35:00,-44.8,-143.7,-98.7,56,0.0
2026-05-12 03:40:00,-44.8,-253.8,-209.0,58,0.0
