时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-06-12 00:00:00,-78.5,-177.9,-125.9,3,0.0
2026-06-12 00:05:00,-90.0,-492.9,-403.0,4,0.0
2026-06-12 00:10:00,-89.8,-485.4,-395.7,6,0.0
2026-06-12 00:15:00,-89.8,-465.9,-376.1,7,0.0
2026-06-12 00:20:00,-89.8,-415.8,-326.1,8,0.0
2026-06-12 00:25:00,-89.8,-353.4,-263.5,10,0.0
2026-06-12 00:30:00,-89.7,-342.9,-253.1,11,0.0
2026-06-12 00:35:00,-89.7,-275.4,-185.6,13,0.0
2026-06-12 00:40:00,-89.8,-251.1,-161.3,14,0.0
2026-06-12 00:45:00,-89.7,-207.6,-117.9,15,0.0
2026-06-12 00:50:00,-89.6,-171.3,-81.4,17,0.0
2026-06-12 00:55:00,-89.8,-157.8,-68.1,18,0.0
2026-06-12 01:00:00,-89.9,-149.4,-59.6,19,0.0
2026-06-12 01:05:00,-89.8,-137.4,-47.6,21,0.0
2026-06-12 01:10:00,-89.7,-201.3,-111.5,22,0.0
2026-06-12 01:15:00,-89.7,-120.3,-30.6,23,0.0
2026-06-12 01:20:00,-89.8,-220.8,-131.0,25,0.0
2026-06-12 01:25:00,-89.9,-220.2,-130.5,26,0.0
2026-06-12 01:30:00,-89.7,-266.7,-177.0,27,0.0
2026-06-12 01:35:00,-89.8,-257.7,-167.9,29,0.0
2026-06-12 01:40:00,-90.0,-271.2,-181.4,30,0.0
2026-06-12 01:45:00,-89.8,-227.4,-137.5,31,0.0
2026-06-12 01:50:00,-89.8,-174.0,-84.2,33,0.0
2026-06-12 01:55:00,-89.9,-142.8,-53.1,34,0.0
2026-06-12 02:00:00,-89.9,-132.0,-42.2,36,0.0
2026-06-12 02:05:00,-89.8,-132.0,-42.2,37,0.0
2026-06-12 02:10:00,-89.8,-121.8,-32.1,38,0.0
2026-06-12 02:15:00,-89.9,-113.1,-23.4,40,0.0
2026-06-12 02:20:00,-89.7,-146.7,-57.0,41,0.0
2026-06-12 02:25:00,-89.8,-145.2,-55.4,42,0.0
2026-06-12 02:30:00,-89.8,-135.0,-45.3,44,0.0
2026-06-12 02:35:00,-89.9,-140.7,-50.9,45,0.0
2026-06-12 02:40:00,-89.8,-134.4,-44.6,46,0.0
2026-06-12 02:45:00,-89.7,-95.7,-6.0,48,0.0
2026-06-12 02:50:00,-89.9,-96.3,-6.3,49,0.0
2026-06-12 02:55:00,-90.0,-192.3,-102.5,50,0.0
2026-06-12 03:00:00,-89.8,-153.0,-63.2,52,0.0
2026-06-12 03:05:00,-89.9,-110.4,-20.6,53,0.0
2026-06-12 03:10:00,-89.8,-100.2,-10.6,54,0.0
2026-06-12 03:15:00,-89.8,-171.3,-81.7,56,0.0
2026-06-12 03:20:00,-89.8,-173.7,-83.9,57,0.0
2026-06-12 03:25:00,-89.7,-180.0,-90.3,58,0.0
2026-06-12 03:30:00,-89.7,-176.7,-86.9,60,0.0
2026-06-12 03:35:00,-89.6,-253.2,-163.5,61,0.0
2026-06-12 03:40:00,-89.7,-236.1,-146.3,62,0.0
2026-06-12 03:45:00,-89.6,-237.6,-148.0,64,0.0
2026-06-12 03:50:00,-89.6,-225.0,-135.3,65,0.0
2026-06-12 03:55:00,-89.6,-213.9,-124.2,66,0.0
2026-06-12 04:00:00,-89.5,-168.3,-78.7,68,0.0
2026-06-12 04:05:00,-89.5,-166.2,-76.6,69,0.0
2026-06-12 04:10:00,-89.7,-139.2,-49.5,71,0.0
2026-06-12 04:15:00,-89.6,-136.5,-46.8,72,0.0
2026-06-12 04:20:00,-89.6,-131.1,-41.4,73,0.0
2026-06-12 04:25:00,-89.8,-130.8,-41.2,75,0.0
2026-06-12 04:30:00,-89.7,-126.3,-36.7,76,0.0
2026-06-12 04:35:00,-89.4,-125.7,-36.2,77,0.0
2026-06-12 04:40:00,-89.7,-116.7,-26.9,79,0.0
2026-06-12 04:45:00,-89.6,-112.8,-23.1,80,0.0
2026-06-12 04:50:00,-89.7,-111.0,-21.3,81,0.0
2026-06-12 04:55:00,-89.7,-106.2,-16.6,82,0.0
2026-06-12 05:00:00,-89.6,-105.0,-15.4,84,0.0
2026-06-12 05:05:00,-89.5,-97.5,-7.9,85,0.0
2026-06-12 05:10:00,-89.6,-96.9,-7.0,86,0.0
2026-06-12 05:15:00,-89.7,-95.4,-5.8,87,0.0
2026-06-12 05:20:00,-89.6,-235.8,-146.2,89,0.0
2026-06-12 05:25:00,-89.7,-207.9,-118.4,90,0.0
2026-06-12 05:30:00,-89.7,-201.0,-111.4,91,0.0
2026-06-12 05:35:00,-89.6,-187.8,-98.2,92,0.0
2026-06-12 05:40:00,-89.6,-157.8,-68.2,94,1.295
2026-06-12 05:45:00,-89.8,-140.7,-50.8,95,2.406
2026-06-12 05:50:00,-90.0,-131.1,-41.4,96,3.788
2026-06-12 05:55:00,-89.6,-144.9,-55.4,98,4.997
2026-06-12 06:00:00,0.0,-43.2,-43.2,98,5.923
2026-06-12 06:05:00,0.0,-36.9,-36.9,98,8.508
2026-06-12 06:10:00,0.0,-48.9,-48.9,98,12.726
2026-06-12 06:15:00,0.0,-37.8,-37.8,98,17.632
2026-06-12 06:20:00,0.0,-23.1,-23.1,98,23.515
2026-06-12 06:25:00,0.0,-18.0,-18.0,98,24.819
2026-06-12 06:30:00,0.0,-15.6,-15.6,98,28.151
2026-06-12 06:35:00,0.0,-219.9,-219.9,98,27.436
2026-06-12 06:40:00,0.0,-175.2,-175.2,98,28.936
2026-06-12 06:45:00,0.0,-165.9,-165.9,98,32.499
2026-06-12 06:50:00,0.0,-157.2,-157.2,98,37.191
2026-06-12 06:55:00,0.0,-232.2,-232.2,98,34.575
2026-06-12 07:00:00,0.0,-216.3,-216.3,98,32.492
2026-06-12 07:05:00,0.0,-236.1,-236.1,98,28.792
2026-06-12 07:10:00,0.0,-231.9,-231.9,98,26.31
2026-06-12 07:15:00,0.0,-133.2,-133.2,98,28.194
2026-06-12 07:20:00,0.0,-149.1,-149.1,98,32.65
2026-06-12 07:25:00,0.0,-87.0,-87.0,98,30.476
2026-06-12 07:30:00,0.0,-120.6,-120.6,98,28.221
2026-06-12 07:35:00,0.0,-334.8,-334.8,98,29.258
2026-06-12 07:40:00,0.0,-408.6,-408.6,98,33.475
2026-06-12 07:45:00,0.0,-402.9,-402.9,98,43.354
2026-06-12 07:50:00,0.0,-349.5,-349.5,98,52.22
2026-06-12 07:55:00,0.0,-282.0,-282.0,98,59.959
2026-06-12 08:00:00,203.3,-132.6,-249.9,98,70.369
2026-06-12 08:05:00,236.8,-4.2,-240.3,94,76.806
2026-06-12 08:10:00,250.1,-94.5,-344.4,91,87.985
2026-06-12 08:15:00,249.6,-13.2,-262.6,87,100.011
2026-06-12 08:20:00,250.0,-92.7,-342.5,83,104.73
2026-06-12 08:25:00,209.7,1.8,-207.6,79,110.197
2026-06-12 08:30:00,112.9,-15.9,-129.0,76,153.279
2026-06-12 08:35:00,51.0,-12.0,-63.1,75,136.703
2026-06-12 08:40:00,-106.0,-9.3,96.9,75,251.73
2026-06-12 08:45:00,50.3,-6.6,-56.7,76,156.351
2026-06-12 08:50:00,-39.9,-3.6,36.3,76,262.397
2026-06-12 08:55:00,-24.9,-20.4,4.5,76,278.749
2026-06-12 09:00:00,-44.3,-33.6,10.6,76,300.22
2026-06-12 09:05:00,-72.0,-12.9,59.3,76,324.903
2026-06-12 09:10:00,80.5,0.9,-79.4,75,261.722
2026-06-12 09:15:00,56.4,-13.8,-69.8,74,269.571
2026-06-12 09:20:00,-75.7,-39.6,36.1,74,311.405
2026-06-12 09:25:00,33.5,9.9,-23.4,74,193.275
2026-06-12 09:30:00,20.3,4.8,-15.9,75,213.566
2026-06-12 09:35:00,128.9,-4.8,-133.8,74,239.497
2026-06-12 09:40:00,20.4,-7.5,-28.1,72,349.272
2026-06-12 09:45:00,71.7,-6.9,-78.4,72,331.015
2026-06-12 09:50:00,-54.8,-15.3,39.5,72,364.873
2026-06-12 09:55:00,-57.5,-9.6,47.9,72,355.746
2026-06-12 10:00:00,-45.3,-54.3,-8.9,74,342.88
2026-06-12 10:05:00,-92.5,-18.9,73.7,74,346.697
2026-06-12 10:10:00,-110.5,-10.5,100.1,75,341.785
2026-06-12 10:15:00,-211.6,-19.2,192.3,78,349.807
2026-06-12 10:20:00,-98.3,-16.5,82.0,80,343.922
2026-06-12 10:25:00,-157.6,-6.6,151.0,81,364.328
2026-06-12 10:30:00,-123.0,5.4,128.2,84,354.675
2026-06-12 10:35:00,-122.1,-6.0,116.1,86,371.138
2026-06-12 10:40:00,-12.1,0.0,12.2,87,381.219
2026-06-12 10:45:00,-69.1,-12.3,56.8,89,387.217
2026-06-12 10:50:00,-114.3,-10.8,103.7,90,382.094
2026-06-12 10:55:00,-89.1,-12.0,77.4,92,390.11
2026-06-12 11:00:00,-89.2,-51.0,38.1,93,398.815
2026-06-12 11:05:00,-82.6,37.8,120.3,94,391.76
2026-06-12 11:10:00,-109.0,-15.0,93.8,96,388.225
2026-06-12 11:15:00,0.0,134.7,134.7,98,394.564
2026-06-12 11:20:00,0.0,144.3,144.3,98,391.155
2026-06-12 11:25:00,0.0,28.2,28.2,98,395.891
