时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-06-19 00:00:00,-31.2,-118.5,-87.3,3,0.0
2026-06-19 00:05:00,-89.7,-480.6,-390.8,4,0.0
2026-06-19 00:10:00,-89.9,-437.7,-348.0,6,0.0
2026-06-19 00:15:00,-89.7,-420.9,-330.9,7,0.0
2026-06-19 00:20:00,-89.8,-452.7,-363.0,8,0.0
2026-06-19 00:25:00,-89.8,-362.1,-272.3,10,0.0
2026-06-19 00:30:00,-89.7,-397.2,-307.5,11,0.0
2026-06-19 00:35:00,-89.6,-382.8,-292.9,13,0.0
2026-06-19 00:40:00,-89.6,-292.2,-202.5,14,0.0
2026-06-19 00:45:00,-89.8,-228.6,-138.7,15,0.0
2026-06-19 00:50:00,-89.7,-198.0,-108.3,17,0.0
2026-06-19 00:55:00,-89.8,-135.0,-45.2,18,0.0
2026-06-19 01:00:00,-90.0,-126.3,-36.6,19,0.0
2026-06-19 01:05:00,-89.7,-98.1,-8.4,21,0.0
2026-06-19 01:10:00,-89.7,-95.1,-5.2,22,0.0
2026-06-19 01:15:00,-89.8,-95.7,-5.9,23,0.0
2026-06-19 01:20:00,-89.9,-169.5,-79.7,25,0.0
2026-06-19 01:25:00,-89.7,-95.7,-5.9,26,0.0
2026-06-19 01:30:00,-89.7,-96.3,-6.5,27,0.0
2026-06-19 01:35:00,-90.0,-96.0,-6.1,29,0.0
2026-06-19 01:40:00,-89.7,-99.3,-9.6,30,0.0
2026-06-19 01:45:00,-89.7,-96.3,-6.5,32,0.0
2026-06-19 01:50:00,-89.9,-114.6,-24.9,33,0.0
2026-06-19 01:55:00,-89.8,-114.0,-24.2,34,0.0
2026-06-19 02:00:00,-89.8,-114.6,-24.8,36,0.0
2026-06-19 02:05:00,-89.8,-115.2,-25.3,37,0.0
2026-06-19 02:10:00,-89.8,-224.4,-134.6,38,0.0
2026-06-19 02:15:00,-89.8,-222.0,-132.2,40,0.0
2026-06-19 02:20:00,-89.9,-307.5,-217.7,41,0.0
2026-06-19 02:25:00,-89.6,-289.2,-199.4,42,0.0
2026-06-19 02:30:00,-90.0,-250.2,-160.5,44,0.0
2026-06-19 02:35:00,-89.8,-222.0,-132.1,45,0.0
