时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-05-21 00:00:00,-254.1,-260.7,-11.3,0,0.0
2026-05-21 00:05:00,-250.1,-461.4,-211.3,4,0.012
2026-05-21 00:10:00,-250.0,-508.2,-258.4,8,0.024
2026-05-21 00:15:00,-249.9,-537.6,-287.6,11,0.036
2026-05-21 00:20:00,-249.7,-514.2,-264.4,15,0.047
2026-05-21 00:25:00,-249.7,-420.6,-171.1,18,0.059
2026-05-21 00:30:00,-249.7,-389.7,-139.9,22,0.071
2026-05-21 00:35:00,-249.6,-351.6,-102.0,26,0.083
2026-05-21 00:40:00,-249.6,-312.9,-63.4,29,0.095
2026-05-21 00:45:00,-249.7,-312.3,-62.6,33,0.107
2026-05-21 00:50:00,-249.6,-408.9,-159.0,36,0.118
2026-05-21 00:55:00,-249.7,-411.9,-162.1,40,0.13
2026-05-21 01:00:00,-249.7,-384.6,-135.1,44,0.142
2026-05-21 01:05:00,-249.8,-372.0,-122.3,47,0.154
2026-05-21 01:10:00,-249.7,-338.1,-88.6,51,0.166
2026-05-21 01:15:00,-249.4,-323.4,-73.7,54,0.178
2026-05-21 01:20:00,-249.8,-280.8,-31.1,58,0.19
2026-05-21 01:25:00,-249.8,-273.3,-23.7,62,0.201
2026-05-21 01:30:00,-249.5,-273.3,-23.6,65,0.213
2026-05-21 01:35:00,-249.8,-272.1,-22.3,69,0.225
2026-05-21 01:40:00,-249.4,-272.1,-22.3,72,0.237
2026-05-21 01:45:00,-250.0,-261.6,-11.6,76,0.249
2026-05-21 01:50:00,-249.8,-261.9,-12.2,79,0.261
2026-05-21 01:55:00,-249.9,-261.9,-12.0,83,0.272
2026-05-21 02:00:00,-249.6,-350.7,-101.0,86,0.284
2026-05-21 02:05:00,-249.7,-340.8,-91.2,90,0.296
2026-05-21 02:10:00,-250.0,-333.3,-83.6,93,0.308
2026-05-21 02:15:00,-197.7,-264.9,-68.0,96,0.32
2026-05-21 02:20:00,-68.7,-168.0,-99.1,98,0.332
2026-05-21 02:25:00,-36.0,-125.7,-89.8,100,0.344
2026-05-21 02:30:00,0.0,-143.4,-143.4,100,0.355
2026-05-21 02:35:00,0.0,-168.9,-168.9,100,0.367
2026-05-21 02:40:00,0.0,-137.1,-137.1,100,0.379
2026-05-21 02:45:00,0.0,-113.4,-113.4,100,0.391
2026-05-21 02:50:00,0.0,-101.1,-101.1,100,0.403
2026-05-21 02:55:00,0.0,-81.0,-81.0,100,0.415
2026-05-21 03:00:00,0.0,-78.3,-78.3,100,0.427
2026-05-21 03:05:00,0.0,-131.4,-131.4,100,0.438
2026-05-21 03:10:00,0.0,-137.7,-137.7,100,0.45
