时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-06-22 00:00:00,-132.0,-146.4,-13.3,3,0.0
2026-06-22 00:05:00,-90.0,-358.8,-268.9,4,0.0
2026-06-22 00:10:00,-89.8,-376.5,-286.6,6,0.0
2026-06-22 00:15:00,-90.0,-343.2,-253.3,7,0.0
2026-06-22 00:20:00,-90.0,-307.5,-217.5,8,0.0
2026-06-22 00:25:00,-89.8,-260.1,-170.3,10,0.0
2026-06-22 00:30:00,-89.9,-252.9,-162.9,11,0.0
2026-06-22 00:35:00,-89.9,-210.9,-121.0,12,0.0
2026-06-22 00:40:00,-89.8,-160.8,-71.0,14,0.0
2026-06-22 00:45:00,-89.9,-177.0,-87.1,15,0.0
2026-06-22 00:50:00,-90.0,-177.0,-87.0,16,0.0
2026-06-22 00:55:00,-89.9,-215.7,-125.8,18,0.0
2026-06-22 01:00:00,-89.9,-216.0,-126.1,19,0.0
2026-06-22 01:05:00,-89.9,-206.7,-117.0,21,0.0
2026-06-22 01:10:00,-90.1,-169.5,-79.6,22,0.0
2026-06-22 01:15:00,-90.0,-154.5,-64.5,23,0.0
2026-06-22 01:20:00,-89.7,-159.6,-69.7,25,0.0
2026-06-22 01:25:00,-89.8,-156.3,-66.6,26,0.0
2026-06-22 01:30:00,-90.0,-153.0,-63.0,27,0.0
2026-06-22 01:35:00,-90.1,-145.2,-55.3,29,0.0
2026-06-22 01:40:00,-90.0,-225.3,-135.4,30,0.0
2026-06-22 01:45:00,-89.8,-219.3,-129.5,31,0.0
2026-06-22 01:50:00,-89.9,-190.5,-100.5,33,0.0
2026-06-22 01:55:00,-90.0,-181.2,-91.3,34,0.0
2026-06-22 02:00:00,-89.9,-175.2,-85.3,35,0.0
2026-06-22 02:05:00,-89.9,-173.7,-83.8,37,0.0
2026-06-22 02:10:00,-90.1,-169.2,-79.2,38,0.0
2026-06-22 02:15:00,-89.9,-170.7,-81.0,40,0.0
2026-06-22 02:20:00,-90.0,-168.0,-78.0,41,0.0
2026-06-22 02:25:00,-89.9,-134.4,-44.6,42,0.0
2026-06-22 02:30:00,-89.8,-134.1,-44.1,44,0.0
2026-06-22 02:35:00,-90.0,-134.1,-44.0,45,0.0
2026-06-22 02:40:00,-89.9,-135.0,-45.2,46,0.0
2026-06-22 02:45:00,-89.9,-132.9,-42.8,48,0.0
2026-06-22 02:50:00,-89.9,-126.9,-37.1,49,0.0
2026-06-22 02:55:00,-90.0,-103.2,-13.2,50,0.0
2026-06-22 03:00:00,-89.9,-103.5,-13.6,52,0.0
2026-06-22 03:05:00,-89.9,-103.2,-13.2,53,0.0
2026-06-22 03:10:00,-90.0,-103.2,-13.2,54,0.0
2026-06-22 03:15:00,-89.7,-197.1,-107.4,56,0.0
2026-06-22 03:20:00,-89.7,-226.8,-137.2,57,0.0
2026-06-22 03:25:00,-89.6,-217.8,-128.3,58,0.0
2026-06-22 03:30:00,-89.6,-187.2,-97.5,60,0.0
2026-06-22 03:35:00,-89.8,-258.9,-169.2,61,0.0
2026-06-22 03:40:00,-89.8,-251.4,-161.7,62,0.0
2026-06-22 03:45:00,-89.6,-203.4,-113.7,63,0.0
2026-06-22 03:50:00,-89.8,-185.1,-95.4,65,0.0
2026-06-22 03:55:00,-89.7,-182.7,-92.9,66,0.0
2026-06-22 04:00:00,-89.7,-148.2,-58.5,67,0.0
2026-06-22 04:05:00,-89.5,-128.7,-39.1,69,0.0
2026-06-22 04:10:00,-89.7,-217.5,-128.0,70,0.0
2026-06-22 04:15:00,-89.7,-213.3,-123.8,71,0.0
2026-06-22 04:20:00,-89.7,-213.6,-123.9,72,0.0
2026-06-22 04:25:00,-89.8,-181.2,-91.5,74,0.0
2026-06-22 04:30:00,-89.6,-158.1,-68.6,75,0.0
2026-06-22 04:35:00,-89.7,-147.0,-57.3,76,0.0
2026-06-22 04:40:00,-89.7,-143.1,-53.5,78,0.0
2026-06-22 04:45:00,-89.6,-139.5,-49.8,79,0.0
2026-06-22 04:50:00,-89.5,-132.3,-42.6,80,0.0
2026-06-22 04:55:00,-89.6,-131.4,-41.7,81,0.0
2026-06-22 05:00:00,-89.5,-123.6,-33.8,82,0.0
2026-06-22 05:05:00,-89.4,-119.4,-30.0,84,0.0
2026-06-22 05:10:00,-89.7,-123.9,-34.1,85,0.0
2026-06-22 05:15:00,-89.7,-113.1,-23.8,86,0.0
2026-06-22 05:20:00,-89.6,-99.9,-10.4,87,0.0
2026-06-22 05:25:00,-89.9,-100.8,-11.0,89,0.0
2026-06-22 05:30:00,-89.6,-99.9,-10.3,90,0.754
2026-06-22 05:35:00,-89.7,-99.0,-9.4,91,1.747
2026-06-22 05:40:00,-89.9,-97.5,-7.7,92,3.455
2026-06-22 05:45:00,-89.9,-95.4,-5.5,94,4.957
2026-06-22 05:50:00,-89.7,-97.5,-7.7,95,6.564
2026-06-22 05:55:00,-89.7,-94.8,-4.9,96,8.258
2026-06-22 06:00:00,-90.1,-90.6,-0.5,98,10.02
2026-06-22 06:05:00,0.0,1.5,1.5,99,12.828
2026-06-22 06:10:00,0.0,8.4,8.4,99,16.345
2026-06-22 06:15:00,0.0,12.6,12.6,99,20.576
2026-06-22 06:20:00,0.0,17.4,17.4,99,24.687
2026-06-22 06:25:00,0.0,20.1,20.1,99,30.503
2026-06-22 06:30:00,0.0,-69.3,-69.3,99,34.888
2026-06-22 06:35:00,0.0,-66.0,-66.0,99,41.154
2026-06-22 06:40:00,0.0,-58.5,-58.5,99,47.735
2026-06-22 06:45:00,0.0,-52.5,-52.5,99,46.072
2026-06-22 06:50:00,0.0,-126.6,-126.6,99,62.876
2026-06-22 06:55:00,0.0,-150.6,-150.6,99,69.137
2026-06-22 07:00:00,0.0,-165.3,-165.3,99,78.337
2026-06-22 07:05:00,0.0,-188.1,-188.1,99,85.902
2026-06-22 07:10:00,0.0,-141.0,-141.0,99,93.292
2026-06-22 07:15:00,0.0,-162.9,-162.9,99,100.707
2026-06-22 07:20:00,0.0,-45.9,-45.9,99,110.582
2026-06-22 07:25:00,0.0,-50.1,-50.1,99,117.244
2026-06-22 07:30:00,0.0,-68.7,-68.7,99,125.366
2026-06-22 07:35:00,0.0,-238.8,-238.8,99,132.59
2026-06-22 07:40:00,0.0,-304.2,-304.2,99,144.663
