时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-06-10 00:00:00,-118.9,-234.0,-117.0,3,0.0
2026-06-10 00:05:00,-79.9,-333.3,-253.3,4,0.0
2026-06-10 00:10:00,-80.0,-331.8,-252.0,6,0.0
2026-06-10 00:15:00,-79.7,-264.0,-184.4,7,0.0
2026-06-10 00:20:00,-79.7,-225.0,-145.2,8,0.0
2026-06-10 00:25:00,-79.7,-162.0,-82.2,9,0.0
2026-06-10 00:30:00,-79.7,-152.1,-72.4,10,0.0
2026-06-10 00:35:00,-80.0,-326.1,-246.4,12,0.0
2026-06-10 00:40:00,-79.8,-304.5,-224.8,13,0.0
2026-06-10 00:45:00,-79.6,-437.4,-357.6,14,0.0
2026-06-10 00:50:00,-79.9,-366.3,-286.5,15,0.0
2026-06-10 00:55:00,-79.8,-437.1,-357.3,16,0.0
2026-06-10 01:00:00,-79.9,-440.7,-360.8,18,0.0
2026-06-10 01:05:00,-79.8,-421.2,-341.4,19,0.0
2026-06-10 01:10:00,-79.8,-406.5,-326.7,20,0.0
2026-06-10 01:15:00,-79.8,-297.3,-217.5,21,0.0
2026-06-10 01:20:00,-79.7,-240.6,-160.6,22,0.0
2026-06-10 01:25:00,-79.8,-195.6,-115.8,24,0.0
2026-06-10 01:30:00,-79.7,-171.0,-91.3,25,0.0
2026-06-10 01:35:00,-79.6,-151.5,-71.7,26,0.0
2026-06-10 01:40:00,-79.6,-106.8,-27.2,27,0.0
2026-06-10 01:45:00,-79.8,-105.0,-25.1,28,0.0
2026-06-10 01:50:00,-79.6,-88.5,-8.6,30,0.0
2026-06-10 01:55:00,-79.8,-84.3,-4.5,31,0.0
2026-06-10 02:00:00,-79.9,-84.9,-5.2,32,0.0
2026-06-10 02:05:00,-79.7,-84.6,-4.8,33,0.0
2026-06-10 02:10:00,-79.6,-84.3,-4.5,34,0.0
2026-06-10 02:15:00,-79.9,-85.5,-5.8,36,0.0
2026-06-10 02:20:00,-79.8,-88.8,-9.0,37,0.0
2026-06-10 02:25:00,-79.7,-84.9,-5.1,38,0.0
2026-06-10 02:30:00,-79.9,-123.9,-44.1,39,0.0
2026-06-10 02:35:00,-79.9,-198.9,-119.1,40,0.0
2026-06-10 02:40:00,-79.8,-199.5,-119.7,42,0.0
2026-06-10 02:45:00,-79.6,-260.1,-180.5,43,0.0
2026-06-10 02:50:00,-79.8,-229.8,-150.0,44,0.0
2026-06-10 02:55:00,-79.9,-219.6,-139.9,45,0.0
2026-06-10 03:00:00,-79.7,-217.2,-137.4,46,0.0
2026-06-10 03:05:00,-79.7,-165.9,-86.1,48,0.0
2026-06-10 03:10:00,-79.7,-224.1,-144.3,49,0.0
2026-06-10 03:15:00,-79.7,-207.3,-127.7,50,0.0
2026-06-10 03:20:00,-79.7,-207.0,-127.5,51,0.0
