时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-06-17 00:00:00,-160.2,-167.7,-7.3,3,0.0
2026-06-17 00:05:00,-79.8,-597.6,-517.7,4,0.0
2026-06-17 00:10:00,-79.8,-622.8,-543.0,6,0.0
2026-06-17 00:15:00,-79.9,-627.3,-547.3,7,0.0
2026-06-17 00:20:00,-80.2,-562.2,-482.2,8,0.0
2026-06-17 00:25:00,-79.9,-503.7,-423.8,9,0.0
2026-06-17 00:30:00,-79.8,-387.6,-307.7,10,0.0
2026-06-17 00:35:00,-80.0,-341.7,-261.8,12,0.0
2026-06-17 00:40:00,-79.9,-267.9,-188.1,13,0.0
2026-06-17 00:45:00,-79.7,-225.9,-146.2,14,0.0
2026-06-17 00:50:00,-80.0,-219.0,-139.2,15,0.0
2026-06-17 00:55:00,-79.7,-379.2,-299.5,16,0.0
2026-06-17 01:00:00,-79.7,-332.1,-252.3,18,0.0
2026-06-17 01:05:00,-79.9,-299.4,-219.7,19,0.0
2026-06-17 01:10:00,-79.9,-284.4,-204.7,20,0.0
2026-06-17 01:15:00,-79.8,-204.0,-124.1,21,0.0
2026-06-17 01:20:00,-79.8,-220.2,-140.4,22,0.0
2026-06-17 01:25:00,-79.6,-162.3,-82.5,24,0.0
2026-06-17 01:30:00,-79.9,-155.7,-76.1,25,0.0
2026-06-17 01:35:00,-79.7,-143.4,-63.7,26,0.0
2026-06-17 01:40:00,-79.8,-131.4,-51.6,27,0.0
2026-06-17 01:45:00,-79.9,-123.0,-43.2,28,0.0
2026-06-17 01:50:00,-79.8,-100.2,-20.5,30,0.0
2026-06-17 01:55:00,-79.9,-98.7,-19.2,31,0.0
2026-06-17 02:00:00,-79.6,-134.7,-54.9,32,0.0
2026-06-17 02:05:00,-79.7,-130.5,-50.7,33,0.0
2026-06-17 02:10:00,-79.8,-134.1,-54.4,34,0.0
2026-06-17 02:15:00,-79.9,-120.3,-40.6,36,0.0
2026-06-17 02:20:00,-79.7,-115.2,-35.4,37,0.0
2026-06-17 02:25:00,-79.8,-115.5,-35.8,38,0.0
2026-06-17 02:30:00,-79.8,-107.1,-27.2,39,0.0
2026-06-17 02:35:00,-79.6,-86.4,-6.7,40,0.0
2026-06-17 02:40:00,-79.7,-85.5,-5.8,42,0.0
2026-06-17 02:45:00,-79.8,-85.2,-5.5,43,0.0
2026-06-17 02:50:00,-79.7,-134.7,-55.0,44,0.0
2026-06-17 02:55:00,-79.8,-130.2,-50.3,45,0.0
2026-06-17 03:00:00,-79.8,-119.7,-39.8,46,0.0
2026-06-17 03:05:00,-79.8,-229.2,-149.3,48,0.0
2026-06-17 03:10:00,-79.8,-205.8,-126.1,49,0.0
2026-06-17 03:15:00,-79.8,-200.1,-120.5,50,0.0
2026-06-17 03:20:00,-79.5,-172.8,-93.2,51,0.0
2026-06-17 03:25:00,-79.6,-87.9,-8.0,52,0.0
2026-06-17 03:30:00,-79.8,-163.8,-84.0,54,0.0
2026-06-17 03:35:00,-79.5,-157.8,-78.0,55,0.0
2026-06-17 03:40:00,-79.6,-150.3,-70.5,56,0.0
2026-06-17 03:45:00,-79.8,-150.6,-70.8,57,0.0
2026-06-17 03:50:00,-79.8,-150.3,-70.5,58,0.0
2026-06-17 03:55:00,-79.8,-135.3,-55.6,60,0.0
2026-06-17 04:00:00,-79.7,-132.6,-53.0,61,0.0
2026-06-17 04:05:00,-79.7,-126.6,-46.9,62,0.0
2026-06-17 04:10:00,-79.5,-214.2,-134.3,63,0.0
2026-06-17 04:15:00,-80.0,-210.3,-130.3,64,0.0
2026-06-17 04:20:00,-79.8,-207.0,-127.2,66,0.0
2026-06-17 04:25:00,-80.0,-165.0,-85.2,67,0.0
2026-06-17 04:30:00,-79.8,-149.1,-69.3,68,0.0
2026-06-17 04:35:00,-79.7,-138.9,-59.0,69,0.0
2026-06-17 04:40:00,-79.8,-93.0,-13.1,70,0.0
2026-06-17 04:45:00,-79.8,-201.0,-121.1,72,0.0
2026-06-17 04:50:00,-79.9,-193.5,-113.7,73,0.0
2026-06-17 04:55:00,-79.8,-144.9,-65.1,74,0.0
2026-06-17 05:00:00,-79.7,-129.9,-50.2,75,0.0
2026-06-17 05:05:00,-79.7,-122.1,-42.3,76,0.0
2026-06-17 05:10:00,-79.8,-118.2,-38.4,78,0.0
2026-06-17 05:15:00,-79.7,-93.0,-13.2,79,0.0
2026-06-17 05:20:00,-79.5,-85.2,-5.4,80,0.0
2026-06-17 05:25:00,-79.6,-84.3,-4.4,81,0.0
2026-06-17 05:30:00,-79.5,-84.6,-4.9,82,0.0
2026-06-17 05:35:00,-79.6,-84.9,-5.2,83,0.0
2026-06-17 05:40:00,-79.6,-85.2,-5.6,84,0.0
2026-06-17 05:45:00,-79.7,-85.8,-6.0,86,0.0
2026-06-17 05:50:00,-79.8,-89.4,-9.7,87,0.0
2026-06-17 05:55:00,-79.7,-85.2,-5.5,88,0.0
2026-06-17 06:00:00,-79.8,-84.9,-5.2,89,0.0
2026-06-17 06:05:00,-79.5,-83.1,-3.5,90,0.0
2026-06-17 06:10:00,-79.6,-83.4,-3.6,91,0.0
2026-06-17 06:15:00,-79.7,-87.9,-8.3,92,0.0
2026-06-17 06:20:00,-79.7,-86.4,-6.7,93,0.0
2026-06-17 06:25:00,-79.7,-88.2,-8.5,94,0.0
2026-06-17 06:30:00,-79.7,-88.5,-8.8,95,0.0
2026-06-17 06:35:00,-79.9,-141.3,-61.5,97,0.0
2026-06-17 06:40:00,-79.8,-133.5,-53.8,98,0.477
2026-06-17 06:45:00,0.0,-236.4,-236.4,98,0.941
2026-06-17 06:50:00,0.0,-309.0,-309.0,98,1.177
2026-06-17 06:55:00,0.0,-227.1,-227.1,98,1.54
2026-06-17 07:00:00,0.0,-223.2,-223.2,98,1.917
2026-06-17 07:05:00,0.0,-181.5,-181.5,98,2.554
2026-06-17 07:10:00,0.0,-153.9,-153.9,98,3.064
2026-06-17 07:15:00,0.0,-131.1,-131.1,98,3.807
2026-06-17 07:20:00,0.0,-225.3,-225.3,98,4.502
2026-06-17 07:25:00,0.0,-354.6,-354.6,98,5.174
2026-06-17 07:30:00,0.0,-308.1,-308.1,98,5.765
2026-06-17 07:35:00,0.0,-396.9,-396.9,98,6.745
2026-06-17 07:40:00,0.0,-464.4,-464.4,98,7.698
2026-06-17 07:45:00,0.0,-394.5,-394.5,98,8.684
2026-06-17 07:50:00,0.0,-379.8,-379.8,98,9.748
2026-06-17 07:55:00,0.0,-339.9,-339.9,98,10.946
2026-06-17 08:00:00,158.0,-221.1,-389.8,98,12.33
2026-06-17 08:05:00,250.4,-64.8,-314.7,94,13.966
2026-06-17 08:10:00,203.9,-4.5,-208.2,90,15.882
2026-06-17 08:15:00,170.5,-3.6,-173.3,88,17.815
2026-06-17 08:20:00,142.1,-4.5,-146.6,85,20.178
2026-06-17 08:25:00,195.8,-6.3,-201.7,82,17.82
2026-06-17 08:30:00,249.9,-26.1,-275.9,78,18.067
2026-06-17 08:35:00,240.1,0.0,-240.2,75,23.854
2026-06-17 08:40:00,223.2,-0.6,-223.4,71,20.01
2026-06-17 08:45:00,249.8,-46.8,-297.0,67,14.671
2026-06-17 08:50:00,219.1,-8.4,-228.7,64,20.089
2026-06-17 08:55:00,249.7,-64.8,-314.2,60,30.078
2026-06-17 09:00:00,249.6,-62.7,-312.3,56,33.008
2026-06-17 09:05:00,249.5,-30.0,-279.7,52,47.263
2026-06-17 09:10:00,249.2,-8.7,-257.8,48,58.836
2026-06-17 09:15:00,249.7,-54.9,-304.4,44,61.52
2026-06-17 09:20:00,249.4,-34.2,-283.7,40,59.114
2026-06-17 09:25:00,242.8,-10.5,-253.6,36,68.411
2026-06-17 09:30:00,249.6,-90.0,-339.5,32,77.451
2026-06-17 09:35:00,249.7,-86.1,-336.5,28,84.334
2026-06-17 09:40:00,248.4,-13.5,-261.9,24,86.061
2026-06-17 09:45:00,151.1,-12.6,-163.7,21,95.384
2026-06-17 09:50:00,40.9,-21.3,-62.0,20,105.815
2026-06-17 09:55:00,-7.1,-2.7,4.4,20,116.496
2026-06-17 10:00:00,-27.7,2.4,30.0,20,116.201
2026-06-17 10:05:00,-76.0,-14.4,61.5,21,137.532
2026-06-17 10:10:00,-104.1,-16.8,87.4,22,141.89
2026-06-17 10:15:00,27.1,-0.6,-27.8,22,147.366
