时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-06-02 00:00:00,-89.8,-146.7,-56.9,17,0.0
2026-06-02 00:05:00,-89.8,-556.2,-466.4,18,0.0
2026-06-02 00:10:00,-90.2,-622.2,-532.5,19,0.0
2026-06-02 00:15:00,-89.8,-592.5,-502.7,21,0.0
2026-06-02 00:20:00,-90.0,-488.7,-398.8,22,0.0
2026-06-02 00:25:00,-89.9,-305.4,-215.5,24,0.0
2026-06-02 00:30:00,-89.9,-301.5,-211.6,25,0.0
2026-06-02 00:35:00,-89.8,-302.1,-212.3,26,0.0
2026-06-02 00:40:00,-89.9,-377.7,-287.8,28,0.0
2026-06-02 00:45:00,-89.7,-323.1,-233.4,29,0.0
2026-06-02 00:50:00,-90.0,-274.8,-184.9,30,0.0
2026-06-02 00:55:00,-89.8,-206.4,-116.6,32,0.0
2026-06-02 01:00:00,-90.1,-193.8,-103.8,33,0.0
2026-06-02 01:05:00,-89.8,-134.4,-44.7,34,0.0
2026-06-02 01:10:00,-89.9,-133.2,-43.2,36,0.0
2026-06-02 01:15:00,-89.8,-124.8,-35.0,37,0.0
2026-06-02 01:20:00,-89.8,-124.2,-34.3,38,0.0
2026-06-02 01:25:00,-89.9,-124.5,-34.6,40,0.0
2026-06-02 01:30:00,-90.0,-202.2,-112.2,41,0.0
2026-06-02 01:35:00,-89.8,-202.5,-112.8,42,0.0
2026-06-02 01:40:00,-89.8,-203.7,-113.9,44,0.0
2026-06-02 01:45:00,-89.7,-190.8,-101.1,45,0.0
2026-06-02 01:50:00,-90.1,-172.5,-82.7,46,0.0
2026-06-02 01:55:00,-89.7,-146.4,-56.7,48,0.0
2026-06-02 02:00:00,-90.0,-140.7,-50.8,49,0.0
2026-06-02 02:05:00,-89.6,-161.1,-71.1,50,0.0
2026-06-02 02:10:00,-89.8,-156.0,-66.2,52,0.0
2026-06-02 02:15:00,-89.8,-150.6,-60.8,53,0.0
2026-06-02 02:20:00,-89.7,-149.4,-59.6,54,0.0
2026-06-02 02:25:00,-89.7,-145.5,-55.7,56,0.0
2026-06-02 02:30:00,-90.2,-132.3,-42.2,57,0.0
2026-06-02 02:35:00,-89.8,-251.7,-161.8,58,0.0
2026-06-02 02:40:00,-89.8,-244.2,-154.1,60,0.0
2026-06-02 02:45:00,-89.7,-224.4,-134.7,61,0.0
2026-06-02 02:50:00,-89.9,-358.8,-268.7,63,0.0
2026-06-02 02:55:00,-89.8,-298.8,-208.9,64,0.0
2026-06-02 03:00:00,-89.9,-260.1,-170.3,65,0.0
2026-06-02 03:05:00,-89.9,-235.2,-145.4,67,0.0
2026-06-02 03:10:00,-90.0,-221.1,-131.2,68,0.0
2026-06-02 03:15:00,-89.8,-305.4,-215.6,69,0.0
2026-06-02 03:20:00,-90.0,-253.2,-163.2,71,0.0
2026-06-02 03:25:00,-90.0,-126.3,-36.3,72,0.0
2026-06-02 03:30:00,-90.0,-117.9,-27.9,73,0.0
2026-06-02 03:35:00,-89.7,-194.4,-104.7,75,0.0
2026-06-02 03:40:00,-89.9,-300.9,-211.0,76,0.0
2026-06-02 03:45:00,-89.8,-302.1,-212.1,77,0.0
2026-06-02 03:50:00,-90.1,-299.1,-209.3,79,0.0
2026-06-02 03:55:00,-89.6,-254.1,-164.0,80,0.0
2026-06-02 04:00:00,-89.9,-228.9,-139.0,81,0.0
2026-06-02 04:05:00,-89.7,-151.2,-61.6,83,0.0
2026-06-02 04:10:00,-89.6,-109.2,-19.5,84,0.0
2026-06-02 04:15:00,-89.7,-97.5,-8.0,85,0.0
2026-06-02 04:20:00,-89.7,-97.8,-8.1,86,0.0
2026-06-02 04:25:00,-89.5,-98.4,-8.6,88,0.0
2026-06-02 04:30:00,-89.7,-98.1,-8.5,89,0.0
2026-06-02 04:35:00,-89.9,-161.7,-71.7,90,0.0
2026-06-02 04:40:00,-89.6,-161.4,-71.8,91,0.0
2026-06-02 04:45:00,-89.6,-161.1,-71.5,93,0.0
2026-06-02 04:50:00,-89.6,-198.6,-109.0,94,0.0
2026-06-02 04:55:00,-89.8,-193.8,-103.9,95,0.0
2026-06-02 05:00:00,-89.9,-185.7,-95.7,96,0.0
2026-06-02 05:05:00,-89.9,-244.5,-154.6,97,0.0
2026-06-02 05:10:00,0.0,-203.4,-203.4,99,0.0
2026-06-02 05:15:00,0.0,-163.8,-163.8,99,0.0
2026-06-02 05:20:00,0.0,-123.3,-123.3,99,0.0
2026-06-02 05:25:00,0.0,-110.7,-110.7,99,0.0
2026-06-02 05:30:00,0.0,-76.8,-76.8,99,0.683
2026-06-02 05:35:00,0.0,-76.2,-76.2,99,1.817
2026-06-02 05:40:00,0.0,-34.5,-34.5,99,3.761
2026-06-02 05:45:00,0.0,-15.9,-15.9,99,5.711
2026-06-02 05:50:00,0.0,-44.4,-44.4,99,8.136
2026-06-02 05:55:00,0.0,-37.2,-37.2,99,10.602
2026-06-02 06:00:00,0.0,-30.9,-30.9,99,14.658
2026-06-02 06:05:00,0.0,-23.7,-23.7,99,17.466
2026-06-02 06:10:00,0.0,-24.3,-24.3,99,16.157
2026-06-02 06:15:00,0.0,-22.2,-22.2,99,17.847
2026-06-02 06:20:00,0.0,-16.2,-16.2,99,22.691
2026-06-02 06:25:00,0.0,-57.0,-57.0,99,30.003
2026-06-02 06:30:00,0.0,-52.5,-52.5,99,34.758
2026-06-02 06:35:00,0.0,-82.5,-82.5,99,40.565
2026-06-02 06:40:00,0.0,-65.1,-65.1,99,52.298
2026-06-02 06:45:00,0.0,-116.7,-116.7,99,55.754
2026-06-02 06:50:00,0.0,-107.7,-107.7,99,56.05
2026-06-02 06:55:00,0.0,-91.8,-91.8,99,61.05
2026-06-02 07:00:00,0.0,-54.3,-54.3,99,71.673
2026-06-02 07:05:00,0.0,-66.0,-66.0,99,79.834
2026-06-02 07:10:00,0.0,-240.0,-240.0,99,86.199
2026-06-02 07:15:00,0.0,-214.5,-214.5,99,94.715
2026-06-02 07:20:00,0.0,-387.6,-387.6,99,100.936
2026-06-02 07:25:00,0.0,-306.6,-306.6,99,109.088
2026-06-02 07:30:00,0.0,-242.1,-242.1,99,115.983
2026-06-02 07:35:00,0.0,-257.4,-257.4,99,123.17
2026-06-02 07:40:00,0.0,-327.0,-327.0,99,132.59
2026-06-02 07:45:00,0.0,-368.1,-368.1,99,139.263
2026-06-02 07:50:00,0.0,-323.4,-323.4,99,148.003
2026-06-02 07:55:00,0.0,-244.5,-244.5,99,161.751
2026-06-02 08:00:00,250.1,-1.5,-250.1,99,165.421
2026-06-02 08:05:00,170.2,-8.1,-178.4,96,174.223
2026-06-02 08:10:00,111.7,-13.2,-124.9,94,180.844
2026-06-02 08:15:00,17.5,-7.5,-24.7,92,186.514
2026-06-02 08:20:00,35.7,-12.0,-47.7,92,203.016
2026-06-02 08:25:00,42.0,-3.9,-47.1,91,210.025
2026-06-02 08:30:00,3.8,-10.5,-14.3,90,220.378
2026-06-02 08:35:00,-31.2,-7.2,23.0,91,220.869
2026-06-02 08:40:00,-15.5,-3.0,12.9,91,218.066
2026-06-02 08:45:00,-4.4,-7.2,-2.9,91,237.268
2026-06-02 08:50:00,-3.9,-7.8,-4.0,91,242.381
2026-06-02 08:55:00,-36.0,-6.6,29.3,92,249.545
2026-06-02 09:00:00,-28.2,-5.4,9.4,92,256.07
2026-06-02 09:05:00,18.8,-3.6,-21.9,93,270.069
2026-06-02 09:10:00,1.3,-20.1,-21.4,92,274.082
2026-06-02 09:15:00,65.2,-12.6,-77.8,92,282.7
2026-06-02 09:20:00,208.3,-12.0,-219.6,91,287.944
2026-06-02 09:25:00,46.5,-10.5,-56.7,90,294.964
2026-06-02 09:30:00,-50.1,-9.0,41.1,89,300.334
2026-06-02 09:35:00,-88.2,-10.2,78.0,91,302.522
2026-06-02 09:40:00,-114.4,-15.6,98.7,93,306.697
2026-06-02 09:45:00,-133.6,-3.0,130.5,94,313.422
2026-06-02 09:50:00,-144.8,-6.6,138.1,96,320.832
2026-06-02 09:55:00,0.0,173.7,173.7,98,325.235
2026-06-02 10:00:00,0.0,135.9,135.9,98,330.915
