时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-06-03 00:00:00,-89.9,-148.2,-58.5,3,0.0
2026-06-03 00:05:00,-89.8,-544.8,-455.1,4,0.0
2026-06-03 00:10:00,-89.9,-560.4,-470.5,6,0.0
2026-06-03 00:15:00,-89.6,-539.1,-449.1,7,0.0
2026-06-03 00:20:00,-89.9,-607.2,-517.1,8,0.0
2026-06-03 00:25:00,-90.0,-521.7,-431.7,10,0.0
2026-06-03 00:30:00,-89.8,-443.1,-353.1,11,0.0
2026-06-03 00:35:00,-90.0,-313.8,-223.8,12,0.0
2026-06-03 00:40:00,-90.0,-264.0,-174.0,14,0.0
2026-06-03 00:45:00,-89.9,-218.7,-128.8,15,0.0
2026-06-03 00:50:00,-89.8,-246.6,-156.7,16,0.0
2026-06-03 00:55:00,-90.1,-194.4,-104.7,18,0.0
2026-06-03 01:00:00,-90.1,-168.6,-78.5,19,0.0
2026-06-03 01:05:00,-89.9,-117.0,-27.2,21,0.0
2026-06-03 01:10:00,-90.1,-102.0,-12.2,22,0.0
2026-06-03 01:15:00,-89.9,-145.2,-55.1,23,0.0
2026-06-03 01:20:00,-89.8,-145.2,-55.2,25,0.0
2026-06-03 01:25:00,-90.0,-179.1,-89.2,26,0.0
2026-06-03 01:30:00,-89.8,-168.6,-78.8,27,0.0
2026-06-03 01:35:00,-89.8,-143.1,-53.3,29,0.0
2026-06-03 01:40:00,-90.0,-137.4,-47.4,30,0.0
2026-06-03 01:45:00,-90.0,-101.4,-11.4,31,0.0
2026-06-03 01:50:00,-89.8,-144.9,-54.9,33,0.0
2026-06-03 01:55:00,-89.7,-191.1,-101.1,34,0.0
2026-06-03 02:00:00,-90.0,-189.0,-99.0,35,0.0
2026-06-03 02:05:00,-89.8,-264.3,-174.4,37,0.0
2026-06-03 02:10:00,-90.0,-261.0,-171.1,38,0.0
2026-06-03 02:15:00,-90.0,-242.7,-152.9,40,0.0
2026-06-03 02:20:00,-89.9,-229.8,-139.9,41,0.0
2026-06-03 02:25:00,-90.0,-201.0,-111.0,42,0.0
2026-06-03 02:30:00,-89.8,-190.5,-100.7,44,0.0
2026-06-03 02:35:00,-89.8,-181.8,-92.1,45,0.0
2026-06-03 02:40:00,-89.9,-245.7,-155.9,46,0.0
2026-06-03 02:45:00,-89.9,-324.0,-234.1,48,0.0
2026-06-03 02:50:00,-89.8,-292.5,-202.7,49,0.0
2026-06-03 02:55:00,-89.9,-276.6,-186.7,50,0.0
2026-06-03 03:00:00,-89.9,-242.7,-152.9,52,0.0
2026-06-03 03:05:00,-89.9,-223.5,-133.5,53,0.0
2026-06-03 03:10:00,-89.8,-140.1,-50.1,54,0.0
2026-06-03 03:15:00,-89.5,-128.4,-38.8,56,0.0
2026-06-03 03:20:00,-89.8,-117.0,-27.1,57,0.0
2026-06-03 03:25:00,-89.6,-190.8,-101.2,58,0.0
2026-06-03 03:30:00,-89.6,-340.5,-250.9,60,0.0
2026-06-03 03:35:00,-89.6,-379.8,-290.3,61,0.0
2026-06-03 03:40:00,-89.6,-373.8,-284.2,62,0.0
2026-06-03 03:45:00,-89.7,-309.3,-219.6,63,0.0
2026-06-03 03:50:00,-89.7,-274.5,-184.8,65,0.0
2026-06-03 03:55:00,-89.9,-267.9,-178.1,66,0.0
2026-06-03 04:00:00,-89.7,-424.8,-335.0,67,0.0
2026-06-03 04:05:00,-89.6,-356.7,-267.0,69,0.0
2026-06-03 04:10:00,-89.7,-303.0,-213.2,70,0.0
2026-06-03 04:15:00,-89.7,-282.6,-192.8,71,0.0
2026-06-03 04:20:00,-89.5,-208.2,-118.6,72,0.0
2026-06-03 04:25:00,-89.7,-201.0,-111.4,74,0.0
2026-06-03 04:30:00,-89.8,-175.5,-85.9,75,0.0
2026-06-03 04:35:00,-89.7,-150.6,-60.8,76,0.0
2026-06-03 04:40:00,-89.8,-150.3,-60.5,78,0.0
2026-06-03 04:45:00,-89.9,-150.3,-60.4,79,0.0
2026-06-03 04:50:00,-89.6,-150.3,-60.6,80,0.0
2026-06-03 04:55:00,-89.7,-144.6,-54.8,81,0.0
2026-06-03 05:00:00,-89.8,-133.2,-43.4,82,0.0
2026-06-03 05:05:00,-89.6,-199.5,-109.8,84,0.0
2026-06-03 05:10:00,-89.7,-164.7,-75.0,85,0.0
2026-06-03 05:15:00,-89.6,-164.4,-74.6,86,0.0
2026-06-03 05:20:00,-89.7,-156.6,-66.9,88,0.0
2026-06-03 05:25:00,-89.8,-135.0,-45.2,89,0.0
2026-06-03 05:30:00,-89.5,-123.0,-33.5,90,0.77
2026-06-03 05:35:00,-89.8,-121.2,-31.5,91,2.392
2026-06-03 05:40:00,-89.6,-123.3,-33.5,92,4.134
2026-06-03 05:45:00,-89.9,-220.8,-131.1,94,6.341
2026-06-03 05:50:00,-89.6,-188.7,-99.1,95,8.839
2026-06-03 05:55:00,-89.8,-125.4,-35.7,96,11.219
2026-06-03 06:00:00,-89.7,-120.6,-30.8,98,14.398
2026-06-03 06:05:00,0.0,-27.0,-27.0,99,19.11
2026-06-03 06:10:00,0.0,-21.3,-21.3,99,23.817
2026-06-03 06:15:00,0.0,-14.1,-14.1,99,30.988
2026-06-03 06:20:00,0.0,-117.0,-117.0,99,31.154
2026-06-03 06:25:00,0.0,-49.8,-49.8,99,49.076
2026-06-03 06:30:00,0.0,-236.4,-236.4,99,48.945
2026-06-03 06:35:00,0.0,-176.4,-176.4,99,59.318
2026-06-03 06:40:00,0.0,-155.4,-155.4,99,49.566
2026-06-03 06:45:00,0.0,-136.5,-136.5,99,50.4
2026-06-03 06:50:00,0.0,-131.1,-131.1,99,55.188
2026-06-03 06:55:00,0.0,-161.7,-161.7,99,67.182
2026-06-03 07:00:00,0.0,-152.4,-152.4,99,59.835
2026-06-03 07:05:00,0.0,-130.2,-130.2,99,69.212
2026-06-03 07:10:00,0.0,-104.1,-104.1,99,76.043
2026-06-03 07:15:00,0.0,-75.0,-75.0,99,63.874
2026-06-03 07:20:00,0.0,-135.0,-135.0,99,84.879
2026-06-03 07:25:00,0.0,-78.9,-78.9,99,118.951
2026-06-03 07:30:00,0.0,-93.0,-93.0,99,127.347
2026-06-03 07:35:00,0.0,-137.1,-137.1,99,119.759
2026-06-03 07:40:00,0.0,-153.6,-153.6,99,150.867
2026-06-03 07:45:00,0.0,-132.9,-132.9,99,135.658
2026-06-03 07:50:00,0.0,-75.6,-75.6,99,167.724
2026-06-03 07:55:00,0.0,-62.4,-62.4,99,133.262
2026-06-03 08:00:00,122.9,-11.7,-134.2,99,172.965
2026-06-03 08:05:00,18.9,-7.2,-26.0,98,178.533
2026-06-03 08:10:00,0.0,-11.1,-11.1,97,194.635
2026-06-03 08:15:00,31.5,-6.9,-38.5,97,201.464
2026-06-03 08:20:00,94.5,-17.1,-111.3,96,143.133
2026-06-03 08:25:00,1.3,-6.9,-7.7,95,221.301
2026-06-03 08:30:00,-61.2,-10.5,50.7,95,237.796
2026-06-03 08:35:00,-74.6,-11.1,63.6,96,232.807
2026-06-03 08:40:00,109.2,-15.3,-124.6,95,128.403
2026-06-03 08:45:00,107.2,-10.5,-117.9,93,139.908
2026-06-03 08:50:00,55.4,0.6,-54.6,93,146.1
2026-06-03 08:55:00,-28.0,-1.8,26.2,92,300.751
2026-06-03 09:00:00,10.0,-11.4,-21.5,92,234.551
2026-06-03 09:05:00,-52.9,-11.7,41.2,91,301.571
2026-06-03 09:10:00,-16.6,28.2,44.8,92,291.918
2026-06-03 09:15:00,-65.9,3.0,69.0,92,328.441
2026-06-03 09:20:00,-77.4,6.6,84.1,92,250.618
2026-06-03 09:25:00,70.1,-15.9,-85.8,93,197.473
2026-06-03 09:30:00,64.3,-16.5,-81.0,92,347.519
2026-06-03 09:35:00,-53.2,-9.3,43.7,92,354.482
2026-06-03 09:40:00,-139.9,-12.9,127.1,93,358.8
2026-06-03 09:45:00,75.3,-6.9,-82.2,93,176.915
2026-06-03 09:50:00,-88.3,-20.4,67.7,94,351.112
2026-06-03 09:55:00,-46.9,-2.7,44.4,96,357.741
2026-06-03 10:00:00,250.1,-13.8,-264.1,94,151.931
2026-06-03 10:05:00,-88.2,-3.3,84.9,93,403.292
2026-06-03 10:10:00,204.9,0.9,-187.8,93,169.564
2026-06-03 10:15:00,-41.1,-46.5,-5.4,93,285.484
2026-06-03 10:20:00,-115.4,-16.5,98.5,94,370.582
2026-06-03 10:25:00,-82.9,-18.6,64.3,95,366.693
2026-06-03 10:30:00,-121.2,-3.9,117.5,96,366.954
2026-06-03 10:35:00,-31.9,-32.4,-0.5,97,365.81
2026-06-03 10:40:00,-19.9,-8.1,11.9,97,373.07
2026-06-03 10:45:00,-66.9,-14.1,52.8,97,365.564
2026-06-03 10:50:00,0.0,138.6,138.6,98,360.46
2026-06-03 10:55:00,0.0,173.4,173.4,98,362.271
2026-06-03 11:00:00,0.0,135.0,135.0,98,361.659
2026-06-03 11:05:00,0.0,24.6,24.6,98,358.422
