时间,储能有功功率(kW),电网功率(kW),负载功率(kW),SOC(%),光伏发电功率(kW)
2026-06-09 00:00:00,-81.0,-87.0,-6.2,3,0.0
2026-06-09 00:05:00,-89.8,-618.0,-528.3,4,0.0
2026-06-09 00:10:00,-89.8,-591.0,-501.3,6,0.0
2026-06-09 00:15:00,-89.8,-544.5,-454.8,7,0.0
2026-06-09 00:20:00,-90.0,-491.1,-401.4,9,0.0
2026-06-09 00:25:00,-89.8,-354.9,-265.1,10,0.0
2026-06-09 00:30:00,-89.7,-248.4,-158.7,11,0.0
2026-06-09 00:35:00,-89.9,-181.5,-91.9,13,0.0
2026-06-09 00:40:00,-89.8,-163.8,-73.9,14,0.0
2026-06-09 00:45:00,-89.9,-145.2,-55.3,15,0.0
2026-06-09 00:50:00,-89.9,-122.7,-32.8,17,0.0
2026-06-09 00:55:00,-89.7,-120.3,-30.5,18,0.0
2026-06-09 01:00:00,-89.7,-119.7,-29.8,20,0.0
2026-06-09 01:05:00,-89.8,-112.8,-23.1,21,0.0
2026-06-09 01:10:00,-89.8,-102.0,-12.4,22,0.0
2026-06-09 01:15:00,-89.7,-333.9,-244.2,24,0.0
2026-06-09 01:20:00,-89.8,-328.5,-238.7,25,0.0
2026-06-09 01:25:00,-89.8,-283.8,-194.0,26,0.0
2026-06-09 01:30:00,-89.7,-256.5,-166.9,28,0.0
2026-06-09 01:35:00,-89.7,-225.0,-135.1,29,0.0
2026-06-09 01:40:00,-89.7,-199.8,-109.9,30,0.0
2026-06-09 01:45:00,-89.5,-153.9,-64.2,32,0.0
2026-06-09 01:50:00,-89.6,-145.2,-55.6,33,0.0
2026-06-09 01:55:00,-89.5,-111.3,-21.8,34,0.0
2026-06-09 02:00:00,-89.5,-110.7,-21.0,36,0.0
2026-06-09 02:05:00,-89.6,-201.9,-112.3,37,0.0
2026-06-09 02:10:00,-89.6,-159.0,-69.5,38,0.0
2026-06-09 02:15:00,-89.5,-158.1,-68.7,40,0.0
2026-06-09 02:20:00,-89.5,-133.5,-44.0,41,0.0
2026-06-09 02:25:00,-89.7,-133.8,-44.2,42,0.0
2026-06-09 02:30:00,-89.5,-141.0,-51.4,44,0.0
2026-06-09 02:35:00,-89.7,-105.9,-16.2,45,0.0
2026-06-09 02:40:00,-89.5,-104.7,-15.2,46,0.0
2026-06-09 02:45:00,-89.7,-108.6,-19.0,48,0.0
2026-06-09 02:50:00,-89.5,-99.9,-10.4,49,0.0
2026-06-09 02:55:00,-89.7,-295.8,-206.3,50,0.0
2026-06-09 03:00:00,-89.7,-196.8,-107.1,52,0.0
2026-06-09 03:05:00,-89.5,-196.8,-107.2,53,0.0
2026-06-09 03:10:00,-89.5,-232.8,-143.2,54,0.0
2026-06-09 03:15:00,-89.7,-237.6,-147.9,56,0.0
2026-06-09 03:20:00,-89.7,-258.6,-169.0,57,0.0
2026-06-09 03:25:00,-89.6,-276.6,-186.9,58,0.0
2026-06-09 03:30:00,-89.7,-256.2,-166.5,60,0.0
2026-06-09 03:35:00,-89.6,-279.0,-189.2,61,0.0
2026-06-09 03:40:00,-89.5,-195.3,-105.9,63,0.0
2026-06-09 03:45:00,-89.6,-175.2,-85.6,64,0.0
2026-06-09 03:50:00,-89.6,-157.5,-67.7,65,0.0
2026-06-09 03:55:00,-89.8,-137.1,-47.3,67,0.0
2026-06-09 04:00:00,-89.5,-129.6,-39.8,68,0.0
2026-06-09 04:05:00,-89.8,-117.0,-27.3,69,0.0
2026-06-09 04:10:00,-89.6,-118.2,-28.5,71,0.0
2026-06-09 04:15:00,-89.8,-113.4,-23.6,72,0.0
2026-06-09 04:20:00,-89.5,-111.0,-21.2,73,0.0
2026-06-09 04:25:00,-89.6,-107.7,-18.0,75,0.0
2026-06-09 04:30:00,-89.7,-104.7,-15.2,76,0.0
2026-06-09 04:35:00,-89.5,-97.5,-8.0,77,0.0
2026-06-09 04:40:00,-89.6,-96.0,-6.3,79,0.0
2026-06-09 04:45:00,-89.6,-96.9,-7.4,80,0.0
2026-06-09 04:50:00,-89.6,-100.8,-11.1,81,0.0
2026-06-09 04:55:00,-89.7,-96.6,-6.8,83,0.0
2026-06-09 05:00:00,-89.5,-96.9,-7.3,84,0.0
2026-06-09 05:05:00,-89.6,-154.8,-65.0,85,0.0
2026-06-09 05:10:00,-89.9,-155.1,-65.5,86,0.0
2026-06-09 05:15:00,-89.8,-264.3,-174.7,88,0.0
2026-06-09 05:20:00,-89.6,-284.1,-194.5,89,0.0
2026-06-09 05:25:00,-89.5,-255.9,-166.1,90,0.0
2026-06-09 05:30:00,-89.8,-195.0,-105.4,91,0.0
2026-06-09 05:35:00,-89.6,-183.0,-93.5,92,0.0
2026-06-09 05:40:00,-89.8,-157.8,-68.0,94,0.0
2026-06-09 05:45:00,-89.8,-137.4,-47.6,95,0.142
2026-06-09 05:50:00,-89.9,-130.5,-40.6,96,0.754
2026-06-09 05:55:00,-89.8,-153.3,-63.3,98,0.337
2026-06-09 06:00:00,0.0,-54.9,-54.9,98,0.489
2026-06-09 06:05:00,0.0,-87.6,-87.6,98,1.759
2026-06-09 06:10:00,0.0,-115.8,-115.8,98,3.095
2026-06-09 06:15:00,0.0,-138.0,-138.0,98,4.061
2026-06-09 06:20:00,0.0,-105.9,-105.9,98,3.104
2026-06-09 06:25:00,0.0,-226.5,-226.5,98,4.887
2026-06-09 06:30:00,0.0,-218.4,-218.4,98,5.825
2026-06-09 06:35:00,0.0,-205.5,-205.5,98,8.14
2026-06-09 06:40:00,0.0,-179.4,-179.4,98,7.116
2026-06-09 06:45:00,0.0,-262.5,-262.5,98,9.14
2026-06-09 06:50:00,0.0,-261.0,-261.0,98,10.017
2026-06-09 06:55:00,0.0,-239.7,-239.7,98,9.393
2026-06-09 07:00:00,0.0,-229.2,-229.2,98,10.568
2026-06-09 07:05:00,0.0,-298.8,-298.8,98,11.805
2026-06-09 07:10:00,0.0,-325.2,-325.2,98,14.841
2026-06-09 07:15:00,0.0,-299.1,-299.1,98,16.71
2026-06-09 07:20:00,0.0,-210.6,-210.6,98,18.707
2026-06-09 07:25:00,0.0,-144.3,-144.3,98,19.502
2026-06-09 07:30:00,0.0,-38.1,-38.1,98,23.095
2026-06-09 07:35:00,0.0,-62.1,-62.1,98,24.559
2026-06-09 07:40:00,0.0,-179.7,-179.7,98,24.635
2026-06-09 07:45:00,0.0,-368.1,-368.1,98,30.505
2026-06-09 07:50:00,0.0,-380.4,-380.4,98,29.992
2026-06-09 07:55:00,0.0,-486.0,-486.0,98,28.172
2026-06-09 08:00:00,254.5,-185.7,-440.2,98,27.719
2026-06-09 08:05:00,250.0,-90.9,-340.8,94,30.265
2026-06-09 08:10:00,249.8,-120.9,-370.6,90,34.686
2026-06-09 08:15:00,249.5,-74.1,-324.1,86,39.426
2026-06-09 08:20:00,250.6,-73.8,-323.4,82,48.607
2026-06-09 08:25:00,250.1,-82.8,-332.9,78,56.96
2026-06-09 08:30:00,217.5,-9.9,-227.4,74,63.676
2026-06-09 08:35:00,250.7,-9.9,-259.8,71,48.814
2026-06-09 08:40:00,196.0,0.9,-195.3,67,46.952
2026-06-09 08:45:00,133.6,-5.4,-140.0,65,54.926
2026-06-09 08:50:00,117.0,-5.7,-122.5,63,57.056
2026-06-09 08:55:00,119.6,-6.3,-126.2,61,63.093
2026-06-09 09:00:00,133.2,-59.1,-192.2,58,92.039
2026-06-09 09:05:00,231.8,2.4,-229.5,55,97.261
